SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Mittal Life Sty,bonus,20/6/19,0.6,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mittallifestyleltd/MLS,MITTAL
Biocon,bonus,12/6/19,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/biocon/BL03,BIOCON
Syngene Intl,bonus,11/6/19,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/syngeneinternational/SI10,SYNGENE
Creative Periph,bonus,25/5/19,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/creativeperipheralsdistribution/CPD,CREATIVE
Cholamandalam,split,14/6/19,0.2,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/cholamandalaminvestmentfinancecompany/CDB,CHOLAFIN
Jullundur Motor,split,14/5/19,0.2,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ekamleasingfinancecompany/JMA,JMA
