,Unnamed: 0,Equity ,Sector,Qty ,"Value
 (Rs cr)",%,Unnamed: 5,company_name,company_code
0,0,Future Retail,Retail & Real Estate,"164,069.00",6.07,5.96,,newidfc-sterling-equity-direct,MAG735
1,1,Ramco Cements,Cement & Construction,"69,141.00",4.81,4.72,,newidfc-sterling-equity-direct,MAG735
2,2,IndusInd Bank,Banking & Financial Services,"27,258.00",4.03,3.96,,newidfc-sterling-equity-direct,MAG735
3,3,Bajaj Finance,Banking & Financial Services,"26,171.00",3.59,3.53,,newidfc-sterling-equity-direct,MAG735
4,4,KEC Intl,Engineering & Capital Goods,"125,596.00",3.24,3.18,,newidfc-sterling-equity-direct,MAG735
5,5,Minda Ind,Automotive,"46,103.00",2.95,2.9,,newidfc-sterling-equity-direct,MAG735
6,6,VRL Logistics,Services,"82,023.00",2.75,2.7,,newidfc-sterling-equity-direct,MAG735
7,7,EngineersInd,Engineering & Capital Goods,"146,375.00",2.25,2.21,,newidfc-sterling-equity-direct,MAG735
8,8,V-Mart Retail,Retail & Real Estate,"19,243.00",2.19,2.15,,newidfc-sterling-equity-direct,MAG735
9,9,Voltas,Conglomerates,"41,855.00",1.91,1.88,,newidfc-sterling-equity-direct,MAG735
10,10,CG Consumer,Manufacturing,"83,616.00",1.89,1.86,,newidfc-sterling-equity-direct,MAG735
11,11,Igarashi Motors,Engineering & Capital Goods,"17,927.00",1.77,1.74,,newidfc-sterling-equity-direct,MAG735
12,12,Exide Ind,Automotive,"80,332.00",1.77,1.74,,newidfc-sterling-equity-direct,MAG735
13,13,HBL Power,Engineering & Capital Goods,"408,659.00",1.71,1.68,,newidfc-sterling-equity-direct,MAG735
14,14,NCC,Cement & Construction,"195,904.00",1.71,1.68,,newidfc-sterling-equity-direct,MAG735
15,15,Lakshmi Machine,Engineering & Capital Goods,"3,282.00",1.66,1.63,,newidfc-sterling-equity-direct,MAG735
16,16,Union Bank,Banking & Financial Services,"111,883.00",1.65,1.62,,newidfc-sterling-equity-direct,MAG735
17,17,KEI Industries,Engineering & Capital Goods,"69,663.00",1.62,1.59,,newidfc-sterling-equity-direct,MAG735
18,18,HPCL,Oil & Gas,"47,272.00",1.61,1.58,,newidfc-sterling-equity-direct,MAG735
19,19,Aurobindo Pharm,Pharmaceuticals,"22,305.00",1.53,1.5,,newidfc-sterling-equity-direct,MAG735
20,20,JK Lakshmi Cem,Cement & Construction,"31,491.00",1.53,1.5,,newidfc-sterling-equity-direct,MAG735
21,21,PVR,Media & Entertainment,"10,480.00",1.48,1.45,,newidfc-sterling-equity-direct,MAG735
22,22,Deepak Nitrite,Chemicals,"87,041.00",1.4,1.38,,newidfc-sterling-equity-direct,MAG735
23,23,P and G,Consumer Non-durables,"1,751.00",1.4,1.38,,newidfc-sterling-equity-direct,MAG735
24,24,KPR Mill,Manufacturing,"17,092.00",1.37,1.35,,newidfc-sterling-equity-direct,MAG735
25,25,Cyient,Information Technology,"26,468.00",1.34,1.32,,newidfc-sterling-equity-direct,MAG735
26,26,Persistent,Information Technology,"19,400.00",1.32,1.3,,newidfc-sterling-equity-direct,MAG735
27,27,Hikal,Pharmaceuticals,"63,641.00",1.28,1.26,,newidfc-sterling-equity-direct,MAG735
28,28,Wonderla,Miscellaneous,"36,342.00",1.28,1.26,,newidfc-sterling-equity-direct,MAG735
29,29,Zee Entertain,Media & Entertainment,"25,898.00",1.27,1.25,,newidfc-sterling-equity-direct,MAG735
30,30,TD Power System,Engineering & Capital Goods,"56,057.00",1.27,1.25,,newidfc-sterling-equity-direct,MAG735
31,31,Karnataka Bank,Banking & Financial Services,"75,569.00",1.23,1.21,,newidfc-sterling-equity-direct,MAG735
32,32,Magma Fincorp,Banking & Financial Services,"75,268.00",1.22,1.2,,newidfc-sterling-equity-direct,MAG735
33,33,Petronet LNG,Oil & Gas,"56,076.00",1.21,1.19,,newidfc-sterling-equity-direct,MAG735
34,34,Aditya Birla F,Retail & Real Estate,"69,863.00",1.21,1.19,,newidfc-sterling-equity-direct,MAG735
35,35,Max Financial,Manufacturing,"18,066.00",1.14,1.12,,newidfc-sterling-equity-direct,MAG735
36,36,Skipper,Miscellaneous,"55,986.00",1.14,1.12,,newidfc-sterling-equity-direct,MAG735
37,37,Ent Network Ind,Media & Entertainment,"12,590.00",1.13,1.11,,newidfc-sterling-equity-direct,MAG735
38,38,Bank of Baroda,Banking & Financial Services,"68,014.00",1.1,1.08,,newidfc-sterling-equity-direct,MAG735
39,39,WABCO India,Automotive,"1,956.00",1.08,1.06,,newidfc-sterling-equity-direct,MAG735
40,40,Asahi India,Manufacturing,"43,231.00",1.06,1.04,,newidfc-sterling-equity-direct,MAG735
41,41,Indian Hotels,Services,"76,845.00",1.03,1.01,,newidfc-sterling-equity-direct,MAG735
42,42,Federal Bank,Banking & Financial Services,"90,208.00",1.02,1.0,,newidfc-sterling-equity-direct,MAG735
43,43,Nava Bharat Ven,Conglomerates,"76,112.00",1.02,1.0,,newidfc-sterling-equity-direct,MAG735
44,44,MRF,Automotive,148.00,1.01,0.99,,newidfc-sterling-equity-direct,MAG735
45,45,CG Power ,Engineering & Capital Goods,"119,035.00",0.98,0.96,,newidfc-sterling-equity-direct,MAG735
46,46,Greenply Ind,Miscellaneous,"34,810.00",0.96,0.94,,newidfc-sterling-equity-direct,MAG735
47,47,CESC,Utilities,"10,900.00",0.95,0.93,,newidfc-sterling-equity-direct,MAG735
48,48,Equitas Holding,Banking & Financial Services,"63,116.00",0.95,0.93,,newidfc-sterling-equity-direct,MAG735
49,49,Lakshmi Vilas,Banking & Financial Services,"46,945.00",0.94,0.92,,newidfc-sterling-equity-direct,MAG735
50,50,Bharat Forge,Manufacturing,"8,385.00",0.92,0.9,,newidfc-sterling-equity-direct,MAG735
51,51,Jindal Steel,Metals & Mining,"70,235.00",0.87,0.85,,newidfc-sterling-equity-direct,MAG735
52,52,Dollar Ind,Manufacturing,"4,036.00",0.84,0.83,,newidfc-sterling-equity-direct,MAG735
53,53,Castrol,Chemicals,"20,375.00",0.82,0.81,,newidfc-sterling-equity-direct,MAG735
54,54,Bharat Elec,Manufacturing,"50,412.00",0.81,0.8,,newidfc-sterling-equity-direct,MAG735
55,55,GSFC,Chemicals,"70,146.00",0.8,0.79,,newidfc-sterling-equity-direct,MAG735
56,56,PNB,Banking & Financial Services,"56,350.00",0.77,0.76,,newidfc-sterling-equity-direct,MAG735
57,57,Gujarat Gas,Oil & Gas,"9,727.00",0.72,0.71,,newidfc-sterling-equity-direct,MAG735
58,58,Indoco Remedies,Pharmaceuticals,"34,722.00",0.7,0.69,,newidfc-sterling-equity-direct,MAG735
59,59,Tech Mahindra,Information Technology,"18,121.00",0.69,0.68,,newidfc-sterling-equity-direct,MAG735
60,60,M&M Financial,Banking & Financial Services,"19,182.00",0.66,0.65,,newidfc-sterling-equity-direct,MAG735
61,61,Sagar Cement,Cement & Construction,"6,947.00",0.57,0.56,,newidfc-sterling-equity-direct,MAG735
62,62,Linc PenandPlas,Miscellaneous,"17,925.00",0.49,0.48,,newidfc-sterling-equity-direct,MAG735
63,63,Guj Alkali,Chemicals,"8,929.00",0.35,0.34,,newidfc-sterling-equity-direct,MAG735
64,64,Oil India,Oil & Gas,"12,156.00",0.32,0.31,,newidfc-sterling-equity-direct,MAG735
65,65,HPL Electric & ,Engineering & Capital Goods,"14,232.00",0.18,0.18,,newidfc-sterling-equity-direct,MAG735
66,66,RBL Bank,Banking & Financial Services,"2,205.00",0.11,0.11,,newidfc-sterling-equity-direct,MAG735
