,Equity ,Sector,Qty ,"Value
 (Rs cr)",%,Unnamed: 5,company_name,company_code
0,KSB Pumps,Engineering & Capital Goods,"2,390.00",0.18,4.74,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
1,Johnson Control,Consumer Durables,899.00,0.18,4.68,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
2,Grindwell Norto,Engineering & Capital Goods,"4,401.00",0.18,4.61,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
3,Timken,Engineering & Capital Goods,"2,406.00",0.16,4.19,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
4,Heidelberg Cem,Cement & Construction,"11,924.00",0.15,3.89,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
5,BASF,Chemicals,789.00,0.14,3.67,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
6,Ingersoll Rand,Engineering & Capital Goods,"1,544.00",0.13,3.4,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
7,J. K. Cement,Cement & Construction,"1,349.00",0.13,3.31,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
8,DCB Bank,Banking & Financial Services,"6,367.00",0.13,3.3,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
9,Bayer CropScien,Chemicals,264.00,0.12,3.2,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
10,Honeywell Autom,Telecommunication,100.00,0.12,3.05,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
11,NRB Bearings,Engineering & Capital Goods,"8,999.00",0.12,3.01,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
12,Mahindra CIE,Manufacturing,"4,493.00",0.11,2.86,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
13,Elantas Beck,Chemicals,553.00,0.11,2.82,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
14,Schneider Infra,Utilities,"8,136.00",0.1,2.72,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
15,Vesuvius India,Cement & Construction,824.00,0.1,2.71,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
16,Minda Ind,Automotive,"1,369.00",0.09,2.29,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
17,Ador Welding,Engineering & Capital Goods,"2,254.00",0.08,2.21,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
18,Blue Star,Consumer Durables,"1,403.00",0.08,2.2,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
19,Take Solutions,Information Technology,"4,503.00",0.07,1.93,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
20,Subros,Automotive,"3,000.00",0.07,1.89,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
21,Goodyear,Automotive,796.00,0.07,1.84,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
22,INOX Leisure,Media & Entertainment,"2,311.00",0.06,1.65,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
23,ITD Cementation,Cement & Construction,"3,711.00",0.06,1.64,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
24,Salzer Electro,Engineering & Capital Goods,"3,118.00",0.06,1.62,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
25,HSIL,Cement & Construction,"1,647.00",0.06,1.57,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
26,Novartis India,Pharmaceuticals,958.00,0.06,1.57,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
27,Himadri Special,Chemicals,"6,959.00",0.05,1.43,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
28,PSP Projects,Cement & Construction,"2,002.00",0.05,1.41,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
29,Godfrey Phillip,Tobacco,423.00,0.05,1.39,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
30,Rane Holdings,Automotive,298.00,0.05,1.36,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
31,SML Isuzu,Automotive,402.00,0.05,1.27,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
32,Ujjivan Financi,Banking & Financial Services,"1,523.00",0.05,1.23,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
33,NIIT Tech,Information Technology,810.00,0.05,1.22,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
34,INEOS Styro,Chemicals,547.00,0.05,1.19,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
35,Premier Explo,Chemicals,855.00,0.04,1.09,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
36,Gillette India,Consumer Non-durables,78.00,0.04,1.04,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
37,Repco Home,Banking & Financial Services,469.00,0.04,1.01,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
38,Clariant Chem,Chemicals,610.00,0.04,1.01,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
39,Dollar Ind,Manufacturing,179.00,0.04,0.98,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
40,Mcleod,Food & Beverages,"2,007.00",0.03,0.91,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
41,Gujarat Pipavav,Services,"2,203.00",0.03,0.86,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
42,Kennametal,Engineering & Capital Goods,477.00,0.03,0.77,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
43,S Chand and Co,Miscellaneous,612.00,0.03,0.75,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
44,Monsanto India,Chemicals,98.00,0.03,0.7,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
45,RPP Infra Proj,Cement & Construction,718.00,0.02,0.45,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
46,ICRA,Miscellaneous,10.00,0.0,0.1,,sundaram-select-micro-cap-sr-2-dp-g,MSN839
