,Unnamed: 0,Equity ,Sector,Qty ,"Value
 (Rs cr)",%,Unnamed: 5,company_name,company_code
0,0,Himatsingka Sei,Manufacturing,"107,797.00",3.67,3.49,,newsundaram-select-micro-cap-sr-11-rp-g,MSN1292
1,1,Astra Microwave,Telecommunication,"251,286.00",3.56,3.39,,newsundaram-select-micro-cap-sr-11-rp-g,MSN1292
2,2,Healthcare Glob,Services,"137,173.00",3.46,3.29,,newsundaram-select-micro-cap-sr-11-rp-g,MSN1292
3,3,Repco Home,Banking & Financial Services,"41,792.00",3.45,3.28,,newsundaram-select-micro-cap-sr-11-rp-g,MSN1292
4,4,Navin Fluorine,Chemicals,"55,750.00",3.38,3.22,,newsundaram-select-micro-cap-sr-11-rp-g,MSN1292
5,5,India Cements,Cement & Construction,"169,198.00",3.34,3.18,,newsundaram-select-micro-cap-sr-11-rp-g,MSN1292
6,6,Asian Granito,Cement & Construction,"64,901.00",2.8,2.66,,newsundaram-select-micro-cap-sr-11-rp-g,MSN1292
7,7,Ashoka Buildcon,Cement & Construction,"149,181.00",2.75,2.62,,newsundaram-select-micro-cap-sr-11-rp-g,MSN1292
8,8,Praj Industries,Engineering & Capital Goods,"363,412.00",2.73,2.6,,newsundaram-select-micro-cap-sr-11-rp-g,MSN1292
9,9,Mahindra Holida,Services,"67,902.00",2.65,2.52,,newsundaram-select-micro-cap-sr-11-rp-g,MSN1292
10,10,NIIT Tech,Information Technology,"43,686.00",2.52,2.4,,newsundaram-select-micro-cap-sr-11-rp-g,MSN1292
11,11,Minda Ind,Automotive,"38,738.00",2.48,2.36,,newsundaram-select-micro-cap-sr-11-rp-g,MSN1292
12,12,West Coast Pap,Manufacturing,"126,829.00",2.45,2.33,,newsundaram-select-micro-cap-sr-11-rp-g,MSN1292
13,13,Grindwell Norto,Engineering & Capital Goods,"59,817.00",2.41,2.29,,newsundaram-select-micro-cap-sr-11-rp-g,MSN1292
14,14,Redington,Information Technology,"173,377.00",2.27,2.16,,newsundaram-select-micro-cap-sr-11-rp-g,MSN1292
15,15,Taj GVK Hotels,Services,"133,759.00",2.26,2.15,,newsundaram-select-micro-cap-sr-11-rp-g,MSN1292
16,16,Kalpataru Power,Engineering & Capital Goods,"65,613.00",2.13,2.03,,newsundaram-select-micro-cap-sr-11-rp-g,MSN1292
