,Unnamed: 0,Equity ,Sector,Qty ,"Value
 (Rs cr)",%,Unnamed: 5,company_name,company_code
0,0,UPL,Chemicals,"210,447.00",17.69,5.92,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
1,1,ICICI Bank,Banking & Financial Services,"549,922.00",15.95,5.34,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
2,2,L&T Finance,Banking & Financial Services,"1,106,019.00",15.89,5.32,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
3,3,IOC,Oil & Gas,"405,164.00",15.59,5.22,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
4,4,HPCL,Oil & Gas,"398,369.00",13.53,4.53,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
5,5,IGL,Oil & Gas,"109,625.00",11.62,3.89,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
6,6,Chennai Petro,Oil & Gas,"319,139.00",11.29,3.78,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
7,7,Atul,Chemicals,"46,071.00",11.17,3.74,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
8,8,Muthoot Finance,Banking & Financial Services,"200,415.00",9.11,3.05,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
9,9,Blue Star,Consumer Durables,"141,267.00",8.48,2.84,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
10,10,Repco Home,Banking & Financial Services,"98,224.00",8.1,2.71,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
11,11,DCB Bank,Banking & Financial Services,"391,310.00",7.77,2.6,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
12,12,Thomas Cook,Miscellaneous,"272,957.00",6.78,2.27,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
13,13,PNB,Banking & Financial Services,"479,220.00",6.57,2.2,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
14,14,BPCL,Oil & Gas,"100,059.00",6.39,2.14,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
15,15,Shriram Trans,Banking & Financial Services,"60,079.00",6.0,2.01,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
16,16,Arvind,Manufacturing,"165,926.00",5.98,2.0,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
17,17,India Cements,Cement & Construction,"299,734.00",5.92,1.98,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
18,18,Pennar Eng,Miscellaneous,"395,269.00",5.14,1.72,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
19,19,DLF,Retail & Real Estate,"264,755.00",5.05,1.69,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
20,20,Shemaroo Ent,Media & Entertainment,"125,747.00",4.63,1.55,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
21,21,Mahanagar Gas,Oil & Gas,"38,677.00",3.82,1.28,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
22,22,TeamLease Ser.,Miscellaneous,"27,103.00",3.64,1.22,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
23,23,GNFC,Chemicals,"124,595.00",3.35,1.12,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
24,24,Rel Capital,Banking & Financial Services,"50,159.00",3.23,1.08,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
25,25,Heidelberg Cem,Cement & Construction,"258,223.00",3.23,1.08,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
26,26,VIP Industries,Manufacturing,"99,774.00",1.82,0.61,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
27,27,Laurus Labs,Pharmaceuticals,"16,046.00",0.99,0.33,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
28,28,Satin Credit,Miscellaneous,"27,348.00",0.75,0.25,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
29,29,Deepak Nitrite,Chemicals,"18,550.00",0.3,0.1,,newbirla-sl-emer-leaders-sr-3-rp,MBS1871
