,Unnamed: 0,Equity ,Sector,Qty ,"Value
 (Rs cr)",%,Unnamed: 5,company_name,company_code
0,0,KSB Pumps,Engineering & Capital Goods,"2,390.00",0.18,4.74,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
1,1,Johnson Control,Consumer Durables,899.00,0.18,4.68,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
2,2,Grindwell Norto,Engineering & Capital Goods,"4,401.00",0.18,4.61,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
3,3,Timken,Engineering & Capital Goods,"2,406.00",0.16,4.19,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
4,4,Heidelberg Cem,Cement & Construction,"11,924.00",0.15,3.89,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
5,5,BASF,Chemicals,789.00,0.14,3.67,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
6,6,Ingersoll Rand,Engineering & Capital Goods,"1,544.00",0.13,3.4,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
7,7,J. K. Cement,Cement & Construction,"1,349.00",0.13,3.31,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
8,8,DCB Bank,Banking & Financial Services,"6,367.00",0.13,3.3,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
9,9,Bayer CropScien,Chemicals,264.00,0.12,3.2,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
10,10,Honeywell Autom,Telecommunication,100.00,0.12,3.05,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
11,11,NRB Bearings,Engineering & Capital Goods,"8,999.00",0.12,3.01,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
12,12,Mahindra CIE,Manufacturing,"4,493.00",0.11,2.86,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
13,13,Elantas Beck,Chemicals,553.00,0.11,2.82,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
14,14,Schneider Infra,Utilities,"8,136.00",0.1,2.72,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
15,15,Vesuvius India,Cement & Construction,824.00,0.1,2.71,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
16,16,Minda Ind,Automotive,"1,369.00",0.09,2.29,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
17,17,Ador Welding,Engineering & Capital Goods,"2,254.00",0.08,2.21,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
18,18,Blue Star,Consumer Durables,"1,403.00",0.08,2.2,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
19,19,Take Solutions,Information Technology,"4,503.00",0.07,1.93,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
20,20,Subros,Automotive,"3,000.00",0.07,1.89,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
21,21,Goodyear,Automotive,796.00,0.07,1.84,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
22,22,INOX Leisure,Media & Entertainment,"2,311.00",0.06,1.65,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
23,23,ITD Cementation,Cement & Construction,"3,711.00",0.06,1.64,,newsundaram-select-micro-cap-sr-2-dp-g,MSN839
