,Unnamed: 0,Equity ,Sector,Qty ,"Value
 (Rs cr)",%,Unnamed: 5,company_name,company_code
0,0,Sterlite Techno,Telecommunication,"1,668,200.00",35.30,2.56,,newl-t-emerging-businesses-fund-dp,MCC492
1,1,Rane Holdings,Automotive,"197,500.00",33.46,2.43,,newl-t-emerging-businesses-fund-dp,MCC492
2,2,Avanti Feeds,Miscellaneous,"196,720.00",32.18,2.33,,newl-t-emerging-businesses-fund-dp,MCC492
3,3,Tube Investment,Miscellaneous,"375,900.00",29.15,2.11,,newl-t-emerging-businesses-fund-dp,MCC492
4,4,City Union Bank,Banking & Financial Services,"1,652,500.00",29.14,2.11,,newl-t-emerging-businesses-fund-dp,MCC492
5,5,Mah Seamless,Metals & Mining,"712,233.00",28.70,2.08,,newl-t-emerging-businesses-fund-dp,MCC492
6,6,Somany Ceramics,Cement & Construction,"349,253.00",28.02,2.03,,newl-t-emerging-businesses-fund-dp,MCC492
7,7,Coromandel Int,Chemicals,"621,600.00",27.94,2.03,,newl-t-emerging-businesses-fund-dp,MCC492
8,8,Dalmia Bharat,Cement & Construction,"105,000.00",27.92,2.02,,newl-t-emerging-businesses-fund-dp,MCC492
9,9,Max Financial,Manufacturing,"446,500.00",27.21,1.97,,newl-t-emerging-businesses-fund-dp,MCC492
10,10,Sobha,Retail & Real Estate,"672,200.00",26.84,1.95,,newl-t-emerging-businesses-fund-dp,MCC492
11,11,Indian Bank,Banking & Financial Services,"855,000.00",26.79,1.94,,newl-t-emerging-businesses-fund-dp,MCC492
12,12,Carborundum,Engineering & Capital Goods,"782,100.00",26.52,1.92,,newl-t-emerging-businesses-fund-dp,MCC492
13,13,Max Financial,Manufacturing,"1,704,422.00",25.28,1.83,,newl-t-emerging-businesses-fund-dp,MCC492
14,14,Future Retail,Retail & Real Estate,"603,700.00",24.43,1.77,,newl-t-emerging-businesses-fund-dp,MCC492
15,15,Aarti Ind,Chemicals,"249,756.00",24.28,1.76,,newl-t-emerging-businesses-fund-dp,MCC492
16,16,Trent,Retail & Real Estate,"886,700.00",23.75,1.72,,newl-t-emerging-businesses-fund-dp,MCC492
17,17,RSWM,Manufacturing,"581,345.00",22.89,1.66,,newl-t-emerging-businesses-fund-dp,MCC492
18,18,Godrej Prop,Retail & Real Estate,"431,300.00",22.52,1.63,,newl-t-emerging-businesses-fund-dp,MCC492
19,19,Supreme Petro,Chemicals,"641,000.00",22.45,1.63,,newl-t-emerging-businesses-fund-dp,MCC492
20,20,Navkar Corp,Services,"1,099,483.00",22.31,1.62,,newl-t-emerging-businesses-fund-dp,MCC492
21,21,AksharChem,Chemicals,"275,000.00",22.31,1.62,,newl-t-emerging-businesses-fund-dp,MCC492
22,22,Swaraj Engines,Engineering & Capital Goods,"105,997.00",22.26,1.61,,newl-t-emerging-businesses-fund-dp,MCC492
23,23,Future Life,Retail & Real Estate,"681,100.00",21.33,1.55,,newl-t-emerging-businesses-fund-dp,MCC492
24,24,Dollar Ind,Manufacturing,"100,973.00",21.19,1.54,,newl-t-emerging-businesses-fund-dp,MCC492
25,25,AIA Engineering,Engineering & Capital Goods,"139,500.00",20.23,1.47,,newl-t-emerging-businesses-fund-dp,MCC492
26,26,Triveni Turbine,Engineering & Capital Goods,"1,421,433.00",20.28,1.47,,newl-t-emerging-businesses-fund-dp,MCC492
27,27,Sterling Tools,Manufacturing,"839,300.00",20.34,1.47,,newl-t-emerging-businesses-fund-dp,MCC492
28,28,Jamna Auto,Automotive,"785,200.00",20.12,1.46,,newl-t-emerging-businesses-fund-dp,MCC492
29,29,Savita Oil Tech,Chemicals,"164,044.00",19.91,1.44,,newl-t-emerging-businesses-fund-dp,MCC492
30,30,DCB Bank,Banking & Financial Services,"1,018,000.00",19.90,1.44,,newl-t-emerging-businesses-fund-dp,MCC492
