,Unnamed: 0,Equity ,Sector,Qty ,"Value
 (Rs cr)",%,Unnamed: 5,company_name,company_code
52,52,Monsanto India,Chemicals,"9,470.00",2.6,0.84,,newuti-mid-cap-direct,MUT637
53,53,Bosch,Automotive,"1,100.00",2.57,0.83,,newuti-mid-cap-direct,MUT637
54,54,MOIL,Metals & Mining,"76,485.00",2.44,0.79,,newuti-mid-cap-direct,MUT637
55,55,Indo Count,Manufacturing,"146,720.00",2.44,0.79,,newuti-mid-cap-direct,MUT637
56,56,Vesuvius India,Cement & Construction,"19,016.00",2.38,0.77,,newuti-mid-cap-direct,MUT637
57,57,IFB Industries,Consumer Durables,"33,073.00",2.38,0.77,,newuti-mid-cap-direct,MUT637
58,58,WABCO India,Automotive,"4,313.00",2.38,0.77,,newuti-mid-cap-direct,MUT637
59,59,Gateway Distri,Miscellaneous,"89,907.00",2.32,0.75,,newuti-mid-cap-direct,MUT637
60,60,MRPL,Oil & Gas,"196,008.00",2.32,0.75,,newuti-mid-cap-direct,MUT637
61,61,Finolex Cables,Telecommunication,"50,796.00",2.32,0.75,,newuti-mid-cap-direct,MUT637
62,62,NIIT,Information Technology,"255,781.00",2.26,0.73,,newuti-mid-cap-direct,MUT637
63,63,Automotive Axle,Automotive,"30,176.00",2.26,0.73,,newuti-mid-cap-direct,MUT637
64,64,Ujjivan Financi,Banking & Financial Services,"64,893.00",2.01,0.65,,newuti-mid-cap-direct,MUT637
65,65,Sun Pharma Adv,Pharmaceuticals,"63,876.00",1.95,0.63,,newuti-mid-cap-direct,MUT637
66,66,Union Bank,Banking & Financial Services,"125,796.00",1.85,0.6,,newuti-mid-cap-direct,MUT637
67,67,GE Shipping,Services,"44,877.00",1.82,0.59,,newuti-mid-cap-direct,MUT637
68,68,Bajaj Corp,Consumer Non-durables,"42,950.00",1.64,0.53,,newuti-mid-cap-direct,MUT637
69,69,Vardhman Text,Manufacturing,"14,099.00",1.61,0.52,,newuti-mid-cap-direct,MUT637
70,70,Equitas Holding,Banking & Financial Services,"107,134.00",1.61,0.52,,newuti-mid-cap-direct,MUT637
71,71,Guj Ind Power,Utilities,"124,531.00",1.51,0.49,,newuti-mid-cap-direct,MUT637
72,72,SML Isuzu,Automotive,"11,766.00",1.42,0.46,,newuti-mid-cap-direct,MUT637
73,73,Nava Bharat Ven,Conglomerates,"101,665.00",1.36,0.44,,newuti-mid-cap-direct,MUT637
74,74,Sun Pharma,Pharmaceuticals,"19,464.00",1.08,0.35,,newuti-mid-cap-direct,MUT637
75,75,Pricol,Automotive,"131,178.00",1.05,0.34,,newuti-mid-cap-direct,MUT637
76,76,Indoco Remedies,Pharmaceuticals,"44,301.00",0.9,0.29,,newuti-mid-cap-direct,MUT637
77,77,Greaves Cotton,Engineering & Capital Goods,"55,288.00",0.9,0.29,,newuti-mid-cap-direct,MUT637
