,Unnamed: 0,Equity ,Sector,Qty ,"Value
 (Rs cr)",%,Unnamed: 5,company_name,company_code
0,0,Bajaj Finance,Banking & Financial Services,"52,000.00",8.86,3.73,,newunion-small-mid-cap-dp,MUK091
1,1,Capital First,Banking & Financial Services,"100,000.00",7.73,3.25,,newunion-small-mid-cap-dp,MUK091
2,2,Kansai Nerolac,Chemicals,"160,000.00",7.32,3.08,,newunion-small-mid-cap-dp,MUK091
3,3,Federal Bank,Banking & Financial Services,"600,000.00",6.92,2.91,,newunion-small-mid-cap-dp,MUK091
4,4,MRPL,Oil & Gas,"520,000.00",6.46,2.72,,newunion-small-mid-cap-dp,MUK091
5,5,Jamna Auto,Automotive,"250,000.00",6.41,2.7,,newunion-small-mid-cap-dp,MUK091
6,6,Tata Elxsi,Information Technology,"35,000.00",6.14,2.58,,newunion-small-mid-cap-dp,MUK091
7,7,Sanghi Ind,Cement & Construction,"650,000.00",5.82,2.45,,newunion-small-mid-cap-dp,MUK091
8,8,Chennai Petro,Oil & Gas,"145,000.00",5.61,2.36,,newunion-small-mid-cap-dp,MUK091
9,9,Bodal Chemicals,Chemicals,"300,000.00",5.46,2.3,,newunion-small-mid-cap-dp,MUK091
10,10,CenturyPlyboard,Miscellaneous,"185,000.00",5.46,2.3,,newunion-small-mid-cap-dp,MUK091
11,11,DB Corp,Media & Entertainment,"145,000.00",5.43,2.29,,newunion-small-mid-cap-dp,MUK091
12,12,Voltas,Conglomerates,"107,000.00",5.4,2.27,,newunion-small-mid-cap-dp,MUK091
13,13,Aarti Ind,Chemicals,"55,000.00",5.35,2.25,,newunion-small-mid-cap-dp,MUK091
14,14,Apar Ind,Miscellaneous,"65,000.00",5.1,2.15,,newunion-small-mid-cap-dp,MUK091
15,15,Cholamandalam,Banking & Financial Services,"42,000.00",5.03,2.12,,newunion-small-mid-cap-dp,MUK091
16,16,Control Print,Services,"126,110.00",5.02,2.11,,newunion-small-mid-cap-dp,MUK091
17,17,Heritage Foods,Food & Beverages,"40,000.00",4.96,2.09,,newunion-small-mid-cap-dp,MUK091
18,18,WABCO India,Automotive,"9,000.00",4.92,2.07,,newunion-small-mid-cap-dp,MUK091
19,19,KEC Intl,Engineering & Capital Goods,"160,000.00",4.87,2.05,,newunion-small-mid-cap-dp,MUK091
20,20,Repco Home,Banking & Financial Services,"65,000.00",4.82,2.03,,newunion-small-mid-cap-dp,MUK091
21,21,Indo Count,Manufacturing,"320,000.00",4.75,2.0,,newunion-small-mid-cap-dp,MUK091
22,22,Suprajit Eng,Automotive,"153,328.00",4.58,1.93,,newunion-small-mid-cap-dp,MUK091
23,23,UFO Moviez,Media & Entertainment,"120,000.00",4.52,1.9,,newunion-small-mid-cap-dp,MUK091
24,24,ITD Cementation,Cement & Construction,"270,000.00",4.46,1.88,,newunion-small-mid-cap-dp,MUK091
25,25,Pidilite Ind,Chemicals,"56,000.00",4.46,1.88,,newunion-small-mid-cap-dp,MUK091
26,26,CARE,Miscellaneous,"27,500.00",4.45,1.87,,newunion-small-mid-cap-dp,MUK091
27,27,Shemaroo Ent,Media & Entertainment,"120,000.00",4.36,1.84,,newunion-small-mid-cap-dp,MUK091
28,28,Symphony,Consumer Durables,"29,500.00",4.27,1.8,,newunion-small-mid-cap-dp,MUK091
29,29,Visaka Ind,Cement & Construction,"90,000.00",4.26,1.79,,newunion-small-mid-cap-dp,MUK091
30,30,Alembic Pharma,Pharmaceuticals,"80,000.00",4.24,1.79,,newunion-small-mid-cap-dp,MUK091
31,31,Finolex Cables,Telecommunication,"90,000.00",4.2,1.77,,newunion-small-mid-cap-dp,MUK091
32,32,Mold-Tek Pack,Manufacturing,"150,000.00",4.2,1.77,,newunion-small-mid-cap-dp,MUK091
33,33,Persistent,Information Technology,"65,000.00",4.2,1.77,,newunion-small-mid-cap-dp,MUK091
34,34,Action Const,Engineering & Capital Goods,"600,000.00",4.21,1.77,,newunion-small-mid-cap-dp,MUK091
35,35,GIC Housing Fin,Banking & Financial Services,"77,000.00",3.99,1.68,,newunion-small-mid-cap-dp,MUK091
36,36,Supreme Ind,Manufacturing,"35,000.00",3.92,1.65,,newunion-small-mid-cap-dp,MUK091
37,37,Atul Auto,Automotive,"90,000.00",3.88,1.63,,newunion-small-mid-cap-dp,MUK091
38,38,Neuland Lab,Pharmaceuticals,"25,716.00",3.7,1.56,,newunion-small-mid-cap-dp,MUK091
39,39,Strides Shasun,Pharmaceuticals,"31,000.00",3.28,1.38,,newunion-small-mid-cap-dp,MUK091
40,40,Relaxo Footwear,Consumer Non-durables,"68,256.00",3.24,1.37,,newunion-small-mid-cap-dp,MUK091
41,41,Deepak Nitrite,Chemicals,"198,940.00",3.23,1.36,,newunion-small-mid-cap-dp,MUK091
42,42,SQS India BFSI,Information Technology,"55,000.00",2.96,1.24,,newunion-small-mid-cap-dp,MUK091
43,43,JK Bank,Banking & Financial Services,"350,000.00",2.91,1.23,,newunion-small-mid-cap-dp,MUK091
44,44,Tamil Newsprint,Manufacturing,"75,000.00",2.79,1.17,,newunion-small-mid-cap-dp,MUK091
45,45,IFGL Refractory,Cement & Construction,"106,795.00",2.61,1.1,,newunion-small-mid-cap-dp,MUK091
46,46,Bajaj Corp,Consumer Non-durables,"60,000.00",2.41,1.02,,newunion-small-mid-cap-dp,MUK091
47,47,Bharat Wire Rop,Engineering & Capital Goods,"200,000.00",2.05,0.86,,newunion-small-mid-cap-dp,MUK091
48,48,Ratnamani Metal,Metals & Mining,"4,332.00",0.36,0.15,,newunion-small-mid-cap-dp,MUK091
