,Equity ,Sector,Qty ,"Value
 (Rs cr)",%,Unnamed: 5,company_name,company_code
0,IndusInd Bank,Banking & Financial Services,"985,067.00",162.12,3.82,,mirae-emerging-bluechip-fund,MMA088
1,Federal Bank,Banking & Financial Services,"13,772,950.00",158.73,3.74,,mirae-emerging-bluechip-fund,MMA088
2,Kotak Mahindra,Banking & Financial Services,"1,547,754.00",158.13,3.73,,mirae-emerging-bluechip-fund,MMA088
3,Ceat,Automotive,"836,592.00",157.04,3.7,,mirae-emerging-bluechip-fund,MMA088
4,ICICI Bank,Banking & Financial Services,"5,054,662.00",152.95,3.61,,mirae-emerging-bluechip-fund,MMA088
5,Tata Steel,Metals & Mining,"2,498,867.00",141.71,3.34,,mirae-emerging-bluechip-fund,MMA088
6,Voltas,Conglomerates,"2,498,554.00",125.99,2.97,,mirae-emerging-bluechip-fund,MMA088
7,Grasim,Conglomerates,"1,114,958.00",119.33,2.81,,mirae-emerging-bluechip-fund,MMA088
8,Raymond,Manufacturing,"1,507,561.00",119.36,2.81,,mirae-emerging-bluechip-fund,MMA088
9,Tata Global Bev,Food & Beverages,"6,929,576.00",117.49,2.77,,mirae-emerging-bluechip-fund,MMA088
10,Vinati Organics,Chemicals,"1,129,341.00",117.2,2.76,,mirae-emerging-bluechip-fund,MMA088
11,Exide Ind,Automotive,"5,354,945.00",116.47,2.75,,mirae-emerging-bluechip-fund,MMA088
12,Tata Chemicals,Chemicals,"1,851,135.00",114.75,2.71,,mirae-emerging-bluechip-fund,MMA088
13,Havells India,Engineering & Capital Goods,"2,408,643.00",113.88,2.68,,mirae-emerging-bluechip-fund,MMA088
14,HPCL,Oil & Gas,"2,763,218.00",105.89,2.5,,mirae-emerging-bluechip-fund,MMA088
15,Natco Pharma,Pharmaceuticals,"1,074,343.00",104.52,2.46,,mirae-emerging-bluechip-fund,MMA088
16,Info Edge,Miscellaneous,"1,051,162.00",104.47,2.46,,mirae-emerging-bluechip-fund,MMA088
17,Torrent Pharma,Pharmaceuticals,"722,699.00",95.26,2.25,,mirae-emerging-bluechip-fund,MMA088
18,Apollo Hospital,Services,"730,718.00",92.0,2.17,,mirae-emerging-bluechip-fund,MMA088
19,Adani Ports,Engineering & Capital Goods,"2,126,801.00",84.2,1.99,,mirae-emerging-bluechip-fund,MMA088
20,Motilal Oswal,Banking & Financial Services,"770,647.00",82.28,1.94,,mirae-emerging-bluechip-fund,MMA088
21,Equitas Holding,Banking & Financial Services,"4,736,235.00",79.33,1.87,,mirae-emerging-bluechip-fund,MMA088
22,CESC,Utilities,"819,471.00",77.26,1.82,,mirae-emerging-bluechip-fund,MMA088
23,Ipca Labs,Pharmaceuticals,"1,606,082.00",76.87,1.81,,mirae-emerging-bluechip-fund,MMA088
24,SRF,Manufacturing,"505,321.00",76.75,1.81,,mirae-emerging-bluechip-fund,MMA088
25,Emami,Consumer Non-durables,"653,046.00",72.36,1.71,,mirae-emerging-bluechip-fund,MMA088
