,Unnamed: 0,Equity ,Sector,Qty ,"Value
 (Rs cr)",%,Unnamed: 5,company_name,company_code
0,0,Infosys,Information Technology,"52,700.00",5.33,3.8,,newcan-robeco-india-opport-rp-,MCA268
1,1,Minda Ind,Automotive,"52,600.00",4.16,2.97,,newcan-robeco-india-opport-rp-,MCA268
2,2,ICICI Bank,Banking & Financial Services,"136,000.00",4.12,2.94,,newcan-robeco-india-opport-rp-,MCA268
3,3,Power Grid Corp,Utilities,"176,000.00",3.93,2.8,,newcan-robeco-india-opport-rp-,MCA268
4,4,City Union Bank,Banking & Financial Services,"211,200.00",3.72,2.66,,newcan-robeco-india-opport-rp-,MCA268
5,5,IndusInd Bank,Banking & Financial Services,"22,000.00",3.62,2.58,,newcan-robeco-india-opport-rp-,MCA268
6,6,Container Corp,Services,"31,200.00",3.57,2.55,,newcan-robeco-india-opport-rp-,MCA268
7,7,Bajaj Finance,Banking & Financial Services,"20,000.00",3.41,2.43,,newcan-robeco-india-opport-rp-,MCA268
8,8,SBI,Banking & Financial Services,"108,900.00",3.4,2.43,,newcan-robeco-india-opport-rp-,MCA268
9,9,Pidilite Ind,Chemicals,"41,300.00",3.29,2.35,,newcan-robeco-india-opport-rp-,MCA268
10,10,Navin Fluorine,Chemicals,"44,910.00",3.15,2.25,,newcan-robeco-india-opport-rp-,MCA268
11,11,Akzo Nobel,Chemicals,"17,350.00",3.1,2.21,,newcan-robeco-india-opport-rp-,MCA268
12,12,Can Fin Homes,Banking & Financial Services,"10,000.00",3.09,2.2,,newcan-robeco-india-opport-rp-,MCA268
13,13,Raymond,Manufacturing,"38,700.00",3.06,2.19,,newcan-robeco-india-opport-rp-,MCA268
14,14,Piramal Enter,Pharmaceuticals,"10,200.00",3.01,2.15,,newcan-robeco-india-opport-rp-,MCA268
15,15,Shree Cements,Cement & Construction,"1,600.00",2.98,2.12,,newcan-robeco-india-opport-rp-,MCA268
16,16,Dabur India,Consumer Non-durables,"93,000.00",2.88,2.06,,newcan-robeco-india-opport-rp-,MCA268
17,17,EngineersInd,Engineering & Capital Goods,"181,600.00",2.88,2.06,,newcan-robeco-india-opport-rp-,MCA268
18,18,CESC,Utilities,"29,700.00",2.8,2.0,,newcan-robeco-india-opport-rp-,MCA268
19,19,Mahanagar Gas,Oil & Gas,"28,000.00",2.8,2.0,,newcan-robeco-india-opport-rp-,MCA268
20,20,Reliance,Oil & Gas,"17,000.00",2.75,1.96,,newcan-robeco-india-opport-rp-,MCA268
21,21,Colgate,Consumer Non-durables,"25,000.00",2.7,1.93,,newcan-robeco-india-opport-rp-,MCA268
22,22,Colgate,Consumer Non-durables,"46,000.00",2.53,1.81,,newcan-robeco-india-opport-rp-,MCA268
23,23,Hero Motocorp,Automotive,"6,400.00",2.34,1.67,,newcan-robeco-india-opport-rp-,MCA268
24,24,Timken,Engineering & Capital Goods,"30,879.00",2.22,1.59,,newcan-robeco-india-opport-rp-,MCA268
25,25,TVS Srichakra,Automotive,"6,000.00",2.17,1.55,,newcan-robeco-india-opport-rp-,MCA268
26,26,Schaeffler Ind,Engineering & Capital Goods,"4,630.00",2.1,1.5,,newcan-robeco-india-opport-rp-,MCA268
27,27,Bharat Forge,Manufacturing,"18,000.00",2.07,1.48,,newcan-robeco-india-opport-rp-,MCA268
28,28,Karur Vysya,Banking & Financial Services,"147,000.00",2.06,1.47,,newcan-robeco-india-opport-rp-,MCA268
29,29,Tata Comm,Telecommunication,"30,200.00",2.03,1.45,,newcan-robeco-india-opport-rp-,MCA268
30,30,Parag Milk Food,Food & Beverages,"82,000.00",2.03,1.45,,newcan-robeco-india-opport-rp-,MCA268
31,31,Atul,Chemicals,"8,850.00",1.95,1.39,,newcan-robeco-india-opport-rp-,MCA268
32,32,Mold Tek Tech,Manufacturing,"67,400.00",1.89,1.35,,newcan-robeco-india-opport-rp-,MCA268
33,33,Dalmia Bharat,Cement & Construction,"7,000.00",1.86,1.33,,newcan-robeco-india-opport-rp-,MCA268
34,34,CCL Products,Food & Beverages,"65,099.00",1.85,1.32,,newcan-robeco-india-opport-rp-,MCA268
35,35,PI Industries,Chemicals,"24,200.00",1.85,1.32,,newcan-robeco-india-opport-rp-,MCA268
36,36,Praj Industries,Engineering & Capital Goods,"234,500.00",1.8,1.29,,newcan-robeco-india-opport-rp-,MCA268
37,37,Solar Ind,Chemicals,"20,167.00",1.81,1.29,,newcan-robeco-india-opport-rp-,MCA268
38,38,Sundram,Manufacturing,"42,700.00",1.77,1.26,,newcan-robeco-india-opport-rp-,MCA268
39,39,Ahluwalia,Cement & Construction,"63,217.00",1.77,1.26,,newcan-robeco-india-opport-rp-,MCA268
40,40,Persistent,Information Technology,"27,000.00",1.75,1.25,,newcan-robeco-india-opport-rp-,MCA268
41,41,M&M Financial,Banking & Financial Services,"43,000.00",1.72,1.23,,newcan-robeco-india-opport-rp-,MCA268
42,42,Cummins,Engineering & Capital Goods,"17,000.00",1.68,1.2,,newcan-robeco-india-opport-rp-,MCA268
43,43,PVR,Media & Entertainment,"11,500.00",1.54,1.1,,newcan-robeco-india-opport-rp-,MCA268
44,44,Gulf Oil Lubric,Chemicals,"18,903.00",1.55,1.1,,newcan-robeco-india-opport-rp-,MCA268
45,45,Avenue Supermar,Retail & Real Estate,"16,500.00",1.52,1.08,,newcan-robeco-india-opport-rp-,MCA268
46,46,Techno Electric,Engineering & Capital Goods,"40,000.00",1.47,1.05,,newcan-robeco-india-opport-rp-,MCA268
47,47,KEC Intl,Engineering & Capital Goods,"47,000.00",1.43,1.02,,newcan-robeco-india-opport-rp-,MCA268
48,48,Va Tech Wabag,Engineering & Capital Goods,"23,300.00",1.42,1.01,,newcan-robeco-india-opport-rp-,MCA268
49,49,Essel Propack,Manufacturing,"57,000.00",1.4,1.0,,newcan-robeco-india-opport-rp-,MCA268
50,50,Texmaco Rail,Engineering & Capital Goods,"143,195.00",1.34,0.95,,newcan-robeco-india-opport-rp-,MCA268
51,51,CenturyPlyboard,Miscellaneous,"44,180.00",1.3,0.93,,newcan-robeco-india-opport-rp-,MCA268
52,52,Ashoka Buildcon,Cement & Construction,"69,560.00",1.29,0.92,,newcan-robeco-india-opport-rp-,MCA268
53,53,Grasim,Conglomerates,"11,800.00",1.26,0.9,,newcan-robeco-india-opport-rp-,MCA268
54,54,S H Kelkar,Miscellaneous,"44,000.00",1.16,0.83,,newcan-robeco-india-opport-rp-,MCA268
55,55,Oracle Fin Serv,Information Technology,"2,900.00",1.05,0.75,,newcan-robeco-india-opport-rp-,MCA268
56,56,ZF Steering Gea,Automotive,"5,608.00",0.7,0.5,,newcan-robeco-india-opport-rp-,MCA268
57,57,BPCL,Oil & Gas,"10,500.00",0.49,0.35,,newcan-robeco-india-opport-rp-,MCA268
