,Unnamed: 0,Equity ,Sector,Qty ,"Value
 (Rs cr)",%,Unnamed: 5,company_name,company_code
0,0,Natco Pharma,Pharmaceuticals,"208,376.00",21.03,7.85,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
1,1,Yes Bank,Banking & Financial Services,"137,420.00",20.09,7.5,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
2,2,Dalmia Bharat,Cement & Construction,"77,641.00",19.15,7.15,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
3,3,Eicher Motors,Automotive,"6,762.00",18.27,6.82,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
4,4,Voltas,Conglomerates,"312,984.00",14.33,5.35,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
5,5,Repco Home,Banking & Financial Services,"144,283.00",11.89,4.44,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
6,6,V-Guard Ind,Miscellaneous,"567,413.00",9.78,3.65,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
7,7,Capital First,Banking & Financial Services,"144,046.00",9.62,3.59,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
8,8,Berger Paints,Chemicals,"386,296.00",9.51,3.55,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
9,9,KPR Mill,Manufacturing,"106,147.00",8.71,3.25,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
10,10,Emami,Consumer Non-durables,"79,896.00",8.57,3.2,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
11,11,Bayer CropScien,Chemicals,"16,352.00",7.58,2.83,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
12,12,TVS Motor,Automotive,"134,059.00",7.37,2.75,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
13,13,HPCL,Oil & Gas,"201,842.00",6.86,2.56,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
14,14,Johnson Control,Consumer Durables,"33,702.00",6.72,2.51,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
15,15,PI Industries,Chemicals,"78,954.00",6.59,2.46,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
16,16,Torrent Pharma,Pharmaceuticals,"54,100.00",6.56,2.45,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
17,17,Bharat Fin,Banking & Financial Services,"89,587.00",6.46,2.41,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
18,18,AIA Engineering,Engineering & Capital Goods,"38,030.00",5.3,1.98,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
19,19,Va Tech Wabag,Engineering & Capital Goods,"69,779.00",4.79,1.79,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
20,20,Bajaj Finserv,Banking & Financial Services,"10,933.00",4.5,1.68,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
21,21,Bosch,Automotive,"1,897.00",4.42,1.65,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
22,22,Atul Auto,Automotive,"99,593.00",3.94,1.47,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
23,23,WABCO India,Automotive,"6,888.00",3.8,1.42,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
24,24,Orient Cement,Cement & Construction,"260,672.00",3.7,1.38,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
25,25,Schaeffler Ind,Engineering & Capital Goods,"7,141.00",3.19,1.19,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
26,26,BPCL,Oil & Gas,"47,370.00",3.03,1.13,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
27,27,Astral Poly Tec,Manufacturing,"41,760.00",2.87,1.07,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
28,28,GE T&D India,Engineering & Capital Goods,"82,860.00",2.84,1.06,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
29,29,Kalpataru Power,Engineering & Capital Goods,"84,184.00",2.79,1.04,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
30,30,Equitas Holding,Banking & Financial Services,"178,805.00",2.68,1.0,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
31,31,Hind Zinc,Metals & Mining,"99,864.00",2.62,0.98,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
32,32,Bharat Elec,Manufacturing,"159,365.00",2.57,0.96,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
33,33,Cholamandalam,Banking & Financial Services,"22,023.00",2.46,0.92,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
34,34,Cummins,Engineering & Capital Goods,"23,174.00",2.12,0.79,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
35,35,Astra Microwave,Telecommunication,"119,171.00",1.69,0.63,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
36,36,J. K. Cement,Cement & Construction,"17,391.00",1.63,0.61,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
37,37,Indo Count,Manufacturing,"94,942.00",1.58,0.59,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
38,38,Guj Flourochem,Chemicals,"18,490.00",1.37,0.51,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
39,39,Divis Labs,Pharmaceuticals,"19,876.00",1.29,0.48,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
40,40,Greaves Cotton,Engineering & Capital Goods,"49,525.00",0.8,0.3,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
41,41,VRL Logistics,Services,"15,977.00",0.54,0.2,,newbirla-sl-emer-leaders-sr-6-rp,MBS2055
