,Unnamed: 0,Equity ,Sector,Qty ,"Value
 (Rs cr)",%,Unnamed: 5,company_name,company_code
0,0,IndusInd Bank,Banking & Financial Services,"460,757.00",75.83,3.48,,newkotak-emerging-equity-regular,MKM099
1,1,Schaeffler Ind,Engineering & Capital Goods,"137,183.00",62.28,2.85,,newkotak-emerging-equity-regular,MKM099
2,2,BEML,Engineering & Capital Goods,"312,870.00",54.01,2.48,,newkotak-emerging-equity-regular,MKM099
3,3,Apollo Hospital,Services,"420,354.00",52.92,2.43,,newkotak-emerging-equity-regular,MKM099
4,4,Atul,Chemicals,"237,013.00",52.12,2.39,,newkotak-emerging-equity-regular,MKM099
5,5,Federal Bank,Banking & Financial Services,"4,503,400.00",51.9,2.38,,newkotak-emerging-equity-regular,MKM099
6,6,Motherson Sumi,Automotive,"1,574,737.00",51.18,2.35,,newkotak-emerging-equity-regular,MKM099
7,7,Strides Shasun,Pharmaceuticals,"471,376.00",49.91,2.29,,newkotak-emerging-equity-regular,MKM099
8,8,Bata India,Consumer Non-durables,"839,269.00",49.36,2.26,,newkotak-emerging-equity-regular,MKM099
9,9,Solar Ind,Chemicals,"501,124.00",44.99,2.06,,newkotak-emerging-equity-regular,MKM099
10,10,Finolex Cables,Telecommunication,"957,950.00",44.72,2.05,,newkotak-emerging-equity-regular,MKM099
11,11,Sundaram Fin,Banking & Financial Services,"258,477.00",43.35,1.99,,newkotak-emerging-equity-regular,MKM099
12,12,Persistent,Information Technology,"661,404.00",42.77,1.96,,newkotak-emerging-equity-regular,MKM099
13,13,Navneet,Miscellaneous,"2,545,233.00",41.87,1.92,,newkotak-emerging-equity-regular,MKM099
14,14,Whirlpool,Consumer Durables,"349,728.00",40.94,1.88,,newkotak-emerging-equity-regular,MKM099
15,15,Kirloskar Ind,Engineering & Capital Goods,"1,007,496.00",40.67,1.86,,newkotak-emerging-equity-regular,MKM099
16,16,Shriram City,Banking & Financial Services,"174,368.00",40.07,1.84,,newkotak-emerging-equity-regular,MKM099
17,17,Amara Raja Batt,Automotive,"480,000.00",40.05,1.84,,newkotak-emerging-equity-regular,MKM099
18,18,ICICI Bank,Banking & Financial Services,"1,320,660.00",39.96,1.83,,newkotak-emerging-equity-regular,MKM099
19,19,Kajaria Ceramic,Cement & Construction,"579,638.00",39.22,1.8,,newkotak-emerging-equity-regular,MKM099
20,20,Eveready Ind,Consumer Non-durables,"1,270,558.00",39.11,1.79,,newkotak-emerging-equity-regular,MKM099
21,21,Kewal Kiran,Retail & Real Estate,"227,735.00",38.91,1.78,,newkotak-emerging-equity-regular,MKM099
22,22,Coromandel Int,Chemicals,"860,740.00",38.69,1.77,,newkotak-emerging-equity-regular,MKM099
23,23,SKF India,Engineering & Capital Goods,"246,425.00",38.34,1.76,,newkotak-emerging-equity-regular,MKM099
24,24,V-Guard Ind,Miscellaneous,"2,100,250.00",37.42,1.71,,newkotak-emerging-equity-regular,MKM099
25,25,Ramco Cements,Cement & Construction,"544,945.00",36.99,1.7,,newkotak-emerging-equity-regular,MKM099
26,26,Allcargo,Services,"2,135,924.00",36.65,1.68,,newkotak-emerging-equity-regular,MKM099
27,27,SRF,Manufacturing,"237,318.00",36.04,1.65,,newkotak-emerging-equity-regular,MKM099
28,28,Torrent Pharma,Pharmaceuticals,"267,945.00",35.32,1.62,,newkotak-emerging-equity-regular,MKM099
29,29,M&M Financial,Banking & Financial Services,"881,711.00",35.36,1.62,,newkotak-emerging-equity-regular,MKM099
30,30,RamkrishnaForge,Manufacturing,"673,066.00",35.45,1.62,,newkotak-emerging-equity-regular,MKM099
31,31,Britannia,Food & Beverages,"85,308.00",33.45,1.53,,newkotak-emerging-equity-regular,MKM099
32,32,Hawkins Cooker,Consumer Durables,"111,537.00",33.23,1.52,,newkotak-emerging-equity-regular,MKM099
33,33,DB Corp,Media & Entertainment,"885,127.00",33.14,1.52,,newkotak-emerging-equity-regular,MKM099
34,34,Laurus Labs,Pharmaceuticals,"542,443.00",31.5,1.44,,newkotak-emerging-equity-regular,MKM099
35,35,Bank of Baroda,Banking & Financial Services,"1,884,265.00",31.29,1.43,,newkotak-emerging-equity-regular,MKM099
36,36,Thermax,Engineering & Capital Goods,"357,377.00",31.1,1.43,,newkotak-emerging-equity-regular,MKM099
37,37,Va Tech Wabag,Engineering & Capital Goods,"492,472.00",30.04,1.38,,newkotak-emerging-equity-regular,MKM099
38,38,Equitas Holding,Banking & Financial Services,"1,798,668.00",30.13,1.38,,newkotak-emerging-equity-regular,MKM099
39,39,Zee Entertain,Media & Entertainment,"540,166.00",29.26,1.34,,newkotak-emerging-equity-regular,MKM099
40,40,Oberoi Realty,Retail & Real Estate,"746,404.00",28.84,1.32,,newkotak-emerging-equity-regular,MKM099
41,41,Carborundum,Engineering & Capital Goods,"849,311.00",28.8,1.32,,newkotak-emerging-equity-regular,MKM099
42,42,Sheela Foam,Miscellaneous,"192,321.00",25.76,1.18,,newkotak-emerging-equity-regular,MKM099
43,43,Supreme Ind,Manufacturing,"220,618.00",24.73,1.13,,newkotak-emerging-equity-regular,MKM099
44,44,PNC Infratech,Retail & Real Estate,"1,700,000.00",24.17,1.11,,newkotak-emerging-equity-regular,MKM099
45,45,ICICI Prudentia,Banking & Financial Services,"519,090.00",23.82,1.09,,newkotak-emerging-equity-regular,MKM099
46,46,Emami,Consumer Non-durables,"200,000.00",22.16,1.02,,newkotak-emerging-equity-regular,MKM099
47,47,Bajaj Finance,Banking & Financial Services,"123,872.00",21.1,0.97,,newkotak-emerging-equity-regular,MKM099
48,48,Divis Labs,Pharmaceuticals,"304,176.00",20.47,0.94,,newkotak-emerging-equity-regular,MKM099
49,49,Castrol,Chemicals,"487,000.00",19.51,0.89,,newkotak-emerging-equity-regular,MKM099
50,50,Shriram Trans,Banking & Financial Services,"188,000.00",19.12,0.88,,newkotak-emerging-equity-regular,MKM099
51,51,KEC Intl,Engineering & Capital Goods,"608,904.00",18.55,0.85,,newkotak-emerging-equity-regular,MKM099
52,52,IGL,Oil & Gas,"155,575.00",18.34,0.84,,newkotak-emerging-equity-regular,MKM099
53,53,JK Lakshmi Cem,Cement & Construction,"388,203.00",17.77,0.81,,newkotak-emerging-equity-regular,MKM099
54,54,Kirloskar Bros,Engineering & Capital Goods,"653,539.00",16.09,0.74,,newkotak-emerging-equity-regular,MKM099
55,55,Zuari Agro Chem,Chemicals,"398,291.00",15.17,0.7,,newkotak-emerging-equity-regular,MKM099
56,56,D-Link India,Miscellaneous,"1,423,313.00",14.48,0.66,,newkotak-emerging-equity-regular,MKM099
57,57,Pennar Eng,Miscellaneous,"994,177.00",11.91,0.55,,newkotak-emerging-equity-regular,MKM099
58,58,WPIL,Engineering & Capital Goods,"219,668.00",11.77,0.54,,newkotak-emerging-equity-regular,MKM099
59,59,RBL Bank,Banking & Financial Services,"5,000.00",0.27,0.01,,newkotak-emerging-equity-regular,MKM099
