,Unnamed: 0,Equity ,Sector,Qty ,"Value
 (Rs cr)",%,Unnamed: 5,company_name,company_code
0,0,HDFC Bank,Banking & Financial Services,"1,100,000.00",196.28,9.79,,newsbi-emerging-busi,MSB059
1,1,P and G,Consumer Non-durables,"240,000.00",193.01,9.62,,newsbi-emerging-busi,MSB059
2,2,Solar Ind,Chemicals,"1,700,000.00",152.63,7.61,,newsbi-emerging-busi,MSB059
3,3,GRUH Finance,Banking & Financial Services,"3,100,000.00",152.23,7.59,,newsbi-emerging-busi,MSB059
4,4,Divis Labs,Pharmaceuticals,"1,851,680.00",124.6,6.21,,newsbi-emerging-busi,MSB059
5,5,Elgi Equipments,Engineering & Capital Goods,"5,105,000.00",120.68,6.02,,newsbi-emerging-busi,MSB059
6,6,GE Shipping,Services,"2,700,000.00",107.35,5.35,,newsbi-emerging-busi,MSB059
7,7,Kotak Mahindra,Banking & Financial Services,"1,000,000.00",102.17,5.09,,newsbi-emerging-busi,MSB059
8,8,Westlife Dev,Banking & Financial Services,"3,000,000.00",78.26,3.9,,newsbi-emerging-busi,MSB059
9,9,Hawkins Cooker,Consumer Durables,"230,000.00",68.52,3.42,,newsbi-emerging-busi,MSB059
10,10,Equitas Holding,Banking & Financial Services,"4,000,000.00",67.0,3.34,,newsbi-emerging-busi,MSB059
11,11,AU Small Financ,Banking & Financial Services,"1,122,235.00",66.28,3.31,,newsbi-emerging-busi,MSB059
12,12,Muthoot Finance,Banking & Financial Services,"1,400,000.00",66.38,3.31,,newsbi-emerging-busi,MSB059
13,13,3M India,Conglomerates,"43,000.00",57.53,2.87,,newsbi-emerging-busi,MSB059
14,14,Agro Tech Foods,Miscellaneous,"1,100,000.00",56.32,2.81,,newsbi-emerging-busi,MSB059
15,15,Finolex Ind,Chemicals,"900,000.00",54.64,2.72,,newsbi-emerging-busi,MSB059
16,16,Sheela Foam,Miscellaneous,"400,000.00",53.58,2.67,,newsbi-emerging-busi,MSB059
17,17,Aurobindo Pharm,Pharmaceuticals,"700,000.00",50.3,2.51,,newsbi-emerging-busi,MSB059
18,18,Laurus Labs,Pharmaceuticals,"770,000.00",44.71,2.23,,newsbi-emerging-busi,MSB059
19,19,Finolex Cables,Telecommunication,"900,000.00",42.01,2.1,,newsbi-emerging-busi,MSB059
20,20,Goodyear,Automotive,"440,000.00",39.36,1.96,,newsbi-emerging-busi,MSB059
21,21,Interglobe Avi,Services,"170,000.00",21.94,1.09,,newsbi-emerging-busi,MSB059
22,22,Kirloskar Ind,Engineering & Capital Goods,"103,528.00",4.18,0.21,,newsbi-emerging-busi,MSB059
