,Unnamed: 0,Equity ,Sector,Qty ,"Value
 (Rs cr)",%,Unnamed: 5,company_name,company_code
0,0,IndusInd Bank,Banking & Financial Services,"985,067.00",162.12,3.82,,newmirae-emerging-bluechip-fund,MMA088
1,1,Federal Bank,Banking & Financial Services,"13,772,950.00",158.73,3.74,,newmirae-emerging-bluechip-fund,MMA088
2,2,Kotak Mahindra,Banking & Financial Services,"1,547,754.00",158.13,3.73,,newmirae-emerging-bluechip-fund,MMA088
3,3,Ceat,Automotive,"836,592.00",157.04,3.7,,newmirae-emerging-bluechip-fund,MMA088
4,4,ICICI Bank,Banking & Financial Services,"5,054,662.00",152.95,3.61,,newmirae-emerging-bluechip-fund,MMA088
5,5,Tata Steel,Metals & Mining,"2,498,867.00",141.71,3.34,,newmirae-emerging-bluechip-fund,MMA088
6,6,Voltas,Conglomerates,"2,498,554.00",125.99,2.97,,newmirae-emerging-bluechip-fund,MMA088
7,7,Grasim,Conglomerates,"1,114,958.00",119.33,2.81,,newmirae-emerging-bluechip-fund,MMA088
8,8,Raymond,Manufacturing,"1,507,561.00",119.36,2.81,,newmirae-emerging-bluechip-fund,MMA088
9,9,Tata Global Bev,Food & Beverages,"6,929,576.00",117.49,2.77,,newmirae-emerging-bluechip-fund,MMA088
10,10,Vinati Organics,Chemicals,"1,129,341.00",117.2,2.76,,newmirae-emerging-bluechip-fund,MMA088
11,11,Exide Ind,Automotive,"5,354,945.00",116.47,2.75,,newmirae-emerging-bluechip-fund,MMA088
12,12,Tata Chemicals,Chemicals,"1,851,135.00",114.75,2.71,,newmirae-emerging-bluechip-fund,MMA088
13,13,Havells India,Engineering & Capital Goods,"2,408,643.00",113.88,2.68,,newmirae-emerging-bluechip-fund,MMA088
14,14,HPCL,Oil & Gas,"2,763,218.00",105.89,2.5,,newmirae-emerging-bluechip-fund,MMA088
15,15,Natco Pharma,Pharmaceuticals,"1,074,343.00",104.52,2.46,,newmirae-emerging-bluechip-fund,MMA088
16,16,Info Edge,Miscellaneous,"1,051,162.00",104.47,2.46,,newmirae-emerging-bluechip-fund,MMA088
17,17,Torrent Pharma,Pharmaceuticals,"722,699.00",95.26,2.25,,newmirae-emerging-bluechip-fund,MMA088
18,18,Apollo Hospital,Services,"730,718.00",92.0,2.17,,newmirae-emerging-bluechip-fund,MMA088
