,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2017-12-01 10:00:00+00:00,0.2696338602032366,2.1301649914506022,0.8746416153865774,0.29753119543418616,0.09663317644030042,1.4423176662711945,213305.61336350068,122868.31150600151,31178781.602999996,31178781.602999996,0.0,0.99607470175401,31178781.602999996,31178781.602999996,10,-0.11262158061789912,1.0700256353908228,0.99607470175401,"[{'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'status': 1, 'amount': 4153, 'stop': None, 'reason': None, 'filled': 4153, 'id': '6251a33f5a794d1382435742d3ad982d', 'sid': Equity(384 [GUJALKALI.NS]), 'limit': None, 'limit_reached': False, 'commission': 4.1530000000000005, 'stop_reached': False, 'created': Timestamp('2017-11-30 10:00:00+0000', tz='UTC')}, {'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'status': 1, 'amount': 4211, 'stop': None, 'reason': None, 'filled': 4211, 'id': 'e78c37fd3edd42d1be9fce391e3d3daf', 'sid': Equity(129 [HSCL.NS]), 'limit': None, 'limit_reached': False, 'commission': 4.211, 'stop_reached': False, 'created': Timestamp('2017-11-30 10:00:00+0000', tz='UTC')}, {'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'status': 1, 'amount': 516, 'stop': None, 'reason': None, 'filled': 516, 'id': '2a0b6736b1074682882bf27a77b1793d', 'sid': Equity(11 [BBTC.NS]), 'limit': None, 'limit_reached': False, 'commission': 0.516, 'stop_reached': False, 'created': Timestamp('2017-11-30 10:00:00+0000', tz='UTC')}, {'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'status': 1, 'amount': 8848, 'stop': None, 'reason': None, 'filled': 8848, 'id': '59e8d5e0c5b74504a374a6f81276f06c', 'sid': Equity(91 [KOLTEPATIL.NS]), 'limit': None, 'limit_reached': False, 'commission': 8.848, 'stop_reached': False, 'created': Timestamp('2017-11-30 10:00:00+0000', tz='UTC')}, {'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'status': 1, 'amount': 878, 'stop': None, 'reason': None, 'filled': 878, 'id': '813ba62f22374b4b9fdb71a659e957f8', 'sid': Equity(477 [BOMDYEING.NS]), 'limit': None, 'limit_reached': False, 'commission': 0.878, 'stop_reached': False, 'created': Timestamp('2017-11-30 10:00:00+0000', tz='UTC')}, {'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'status': 1, 'amount': -88792, 'stop': None, 'reason': None, 'filled': -88792, 'id': '16d890d62f9d41228b7e3c5905fa69c9', 'sid': Equity(159 [HFCL.NS]), 'limit': None, 'limit_reached': False, 'commission': 88.792, 'stop_reached': False, 'created': Timestamp('2017-11-30 10:00:00+0000', tz='UTC')}, {'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'status': 1, 'amount': 307, 'stop': None, 'reason': None, 'filled': 307, 'id': '7f28fad742eb464baf80cf500dd9bfba', 'sid': Equity(227 [HEG.NS]), 'limit': None, 'limit_reached': False, 'commission': 0.307, 'stop_reached': False, 'created': Timestamp('2017-11-30 10:00:00+0000', tz='UTC')}, {'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'status': 1, 'amount': -722, 'stop': None, 'reason': None, 'filled': -722, 'id': 'f3e0b69889f848008147b445c357925d', 'sid': Equity(231 [KIOCL.NS]), 'limit': None, 'limit_reached': False, 'commission': 0.722, 'stop_reached': False, 'created': Timestamp('2017-11-30 10:00:00+0000', tz='UTC')}, {'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'status': 1, 'amount': -42386, 'stop': None, 'reason': None, 'filled': -42386, 'id': '514a77ac976a4ae882c0bb528f1921f1', 'sid': Equity(105 [FCONSUMER.NS]), 'limit': None, 'limit_reached': False, 'commission': 42.386, 'stop_reached': False, 'created': Timestamp('2017-11-30 10:00:00+0000', tz='UTC')}, {'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'status': 1, 'amount': 70, 'stop': None, 'reason': None, 'filled': 70, 'id': '6d276193060f4021b78d15ebd9eefb48', 'sid': Equity(114 [GRAPHITE.NS]), 'limit': None, 'limit_reached': False, 'commission': 0.07, 'stop_reached': False, 'created': Timestamp('2017-11-30 10:00:00+0000', tz='UTC')}, {'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'status': 1, 'amount': -13394, 'stop': None, 'reason': None, 'filled': -13394, 'id': 'f5e8494039b247a08de946dbc3866200', 'sid': Equity(314 [IBULISL.NS]), 'limit': None, 'limit_reached': False, 'commission': 13.394, 'stop_reached': False, 'created': Timestamp('2017-11-30 10:00:00+0000', tz='UTC')}, {'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'status': 1, 'amount': -709, 'stop': None, 'reason': None, 'filled': -709, 'id': 'e68a9cdc9e01459399487c774a46b148', 'sid': Equity(445 [RAIN.NS]), 'limit': None, 'limit_reached': False, 'commission': 0.709, 'stop_reached': False, 'created': Timestamp('2017-11-30 10:00:00+0000', tz='UTC')}]",2017-12-01 10:00:00+00:00,2017-12,2017-12-01 03:46:00+00:00,-170161.64063649997,31301649.914506,"[{'sid': Equity(231 [KIOCL.NS]), 'cost_basis': 87.28880045744278, 'last_sale_price': 409.324, 'amount': 7819}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 773.6550106003853, 'last_sale_price': 1574.493, 'amount': 1949}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 214.50031748977153, 'last_sale_price': 457.883, 'amount': 6697}, {'sid': Equity(129 [HSCL.NS]), 'cost_basis': 146.020915582352, 'last_sale_price': 161.18800000000002, 'amount': 19192}, {'sid': Equity(477 [BOMDYEING.NS]), 'cost_basis': 184.30588286530784, 'last_sale_price': 207.178, 'amount': 14522}, {'sid': Equity(445 [RAIN.NS]), 'cost_basis': 170.34033789361635, 'last_sale_price': 338.498, 'amount': 9052}, {'sid': Equity(11 [BBTC.NS]), 'cost_basis': 1613.7659348749394, 'last_sale_price': 1513.676, 'amount': 2063}, {'sid': Equity(314 [IBULISL.NS]), 'cost_basis': 107.88732236680839, 'last_sale_price': 236.595, 'amount': 13965}, {'sid': Equity(384 [GUJALKALI.NS]), 'cost_basis': 744.048838, 'last_sale_price': 743.676, 'amount': 4153}, {'sid': Equity(91 [KOLTEPATIL.NS]), 'cost_basis': 357.50966500000004, 'last_sale_price': 357.33, 'amount': 8848}]",-0.00540679523129306,4.802757068733012,0.0,0.0,0,8.437852236299447,-90437.30185749829,31562248.856999997,31562248.856999997,229,"[{'sid': Equity(384 [GUJALKALI.NS]), 'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'amount': 4153, 'price': 744.0478380000001, 'commission': None, 'order_id': '6251a33f5a794d1382435742d3ad982d'}, {'sid': Equity(129 [HSCL.NS]), 'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'amount': 4211, 'price': 161.268594, 'commission': None, 'order_id': 'e78c37fd3edd42d1be9fce391e3d3daf'}, {'sid': Equity(11 [BBTC.NS]), 'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'amount': 516, 'price': 1514.432838, 'commission': None, 'order_id': '2a0b6736b1074682882bf27a77b1793d'}, {'sid': Equity(91 [KOLTEPATIL.NS]), 'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'amount': 8848, 'price': 357.508665, 'commission': None, 'order_id': '59e8d5e0c5b74504a374a6f81276f06c'}, {'sid': Equity(477 [BOMDYEING.NS]), 'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'amount': 878, 'price': 207.281589, 'commission': None, 'order_id': '813ba62f22374b4b9fdb71a659e957f8'}, {'sid': Equity(159 [HFCL.NS]), 'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'amount': -88792, 'price': 27.644171, 'commission': None, 'order_id': '16d890d62f9d41228b7e3c5905fa69c9'}, {'sid': Equity(227 [HEG.NS]), 'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'amount': 307, 'price': 1575.2802465, 'commission': None, 'order_id': '7f28fad742eb464baf80cf500dd9bfba'}, {'sid': Equity(231 [KIOCL.NS]), 'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'amount': -722, 'price': 409.119338, 'commission': None, 'order_id': 'f3e0b69889f848008147b445c357925d'}, {'sid': Equity(105 [FCONSUMER.NS]), 'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'amount': -42386, 'price': 58.220875, 'commission': None, 'order_id': '514a77ac976a4ae882c0bb528f1921f1'}, {'sid': Equity(114 [GRAPHITE.NS]), 'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'amount': 70, 'price': 458.1119415, 'commission': None, 'order_id': '6d276193060f4021b78d15ebd9eefb48'}, {'sid': Equity(314 [IBULISL.NS]), 'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'amount': -13394, 'price': 236.4767025, 'commission': None, 'order_id': 'f5e8494039b247a08de946dbc3866200'}, {'sid': Equity(445 [RAIN.NS]), 'dt': Timestamp('2017-12-01 10:00:00+0000', tz='UTC'), 'amount': -709, 'price': 338.328751, 'commission': None, 'order_id': 'e68a9cdc9e01459399487c774a46b148'}]",0.0
2017-12-04 10:00:00+00:00,0.27020531954203364,2.0714318848506026,0.849504057480677,0.2973808258414785,0.09643115389623144,1.4456259596427086,0.0,122868.31150600151,30591450.537,30591450.537,0.0,0.9959996406851139,30591450.537,30591450.537,10,-0.11262158061789912,1.0700256353908228,0.9959996406851139,[],2017-12-04 10:00:00+00:00,2017-12,2017-12-04 03:46:00+00:00,-587331.0659999959,30714318.848506004,"[{'sid': Equity(231 [KIOCL.NS]), 'cost_basis': 87.28880045744278, 'last_sale_price': 404.558, 'amount': 7819}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 773.6550106003853, 'last_sale_price': 1496.306, 'amount': 1949}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 214.50031748977153, 'last_sale_price': 435.532, 'amount': 6697}, {'sid': Equity(129 [HSCL.NS]), 'cost_basis': 146.020915582352, 'last_sale_price': 158.744, 'amount': 19192}, {'sid': Equity(477 [BOMDYEING.NS]), 'cost_basis': 184.30588286530784, 'last_sale_price': 196.909, 'amount': 14522}, {'sid': Equity(445 [RAIN.NS]), 'cost_basis': 170.34033789361635, 'last_sale_price': 341.047, 'amount': 9052}, {'sid': Equity(11 [BBTC.NS]), 'cost_basis': 1613.7659348749394, 'last_sale_price': 1511.63, 'amount': 2063}, {'sid': Equity(314 [IBULISL.NS]), 'cost_basis': 107.88732236680839, 'last_sale_price': 239.64000000000001, 'amount': 13965}, {'sid': Equity(384 [GUJALKALI.NS]), 'cost_basis': 744.048838, 'last_sale_price': 722.913, 'amount': 4153}, {'sid': Equity(91 [KOLTEPATIL.NS]), 'cost_basis': 357.50966500000004, 'last_sale_price': 354.266, 'amount': 8848}]",-0.018763581715474098,4.69567807737504,0.0,0.0,0,8.217931776744893,122868.31150600151,31178781.602999996,31178781.602999996,230,[],0.0
2017-12-05 10:00:00+00:00,0.2696284907930073,2.0941276286506016,0.8545866142555538,0.296987000702271,0.09623328476452196,1.4448622869444603,0.0,122868.31150600151,30818407.974999994,30818407.974999994,0.0,0.9960289837313664,30818407.974999994,30818407.974999994,10,-0.11262158061789912,1.0700256353908228,0.9960289837313664,[],2017-12-05 10:00:00+00:00,2017-12,2017-12-05 03:46:00+00:00,226957.43799999356,30941276.286505997,"[{'sid': Equity(231 [KIOCL.NS]), 'cost_basis': 87.28880045744278, 'last_sale_price': 395.617, 'amount': 7819}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 773.6550106003853, 'last_sale_price': 1571.077, 'amount': 1949}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 214.50031748977153, 'last_sale_price': 457.293, 'amount': 6697}, {'sid': Equity(129 [HSCL.NS]), 'cost_basis': 146.020915582352, 'last_sale_price': 156.6, 'amount': 19192}, {'sid': Equity(477 [BOMDYEING.NS]), 'cost_basis': 184.30588286530784, 'last_sale_price': 197.741, 'amount': 14522}, {'sid': Equity(445 [RAIN.NS]), 'cost_basis': 170.34033789361635, 'last_sale_price': 342.469, 'amount': 9052}, {'sid': Equity(11 [BBTC.NS]), 'cost_basis': 1613.7659348749394, 'last_sale_price': 1486.577, 'amount': 2063}, {'sid': Equity(314 [IBULISL.NS]), 'cost_basis': 107.88732236680839, 'last_sale_price': 240.988, 'amount': 13965}, {'sid': Equity(384 [GUJALKALI.NS]), 'cost_basis': 744.048838, 'last_sale_price': 722.037, 'amount': 4153}, {'sid': Equity(91 [KOLTEPATIL.NS]), 'cost_basis': 357.50966500000004, 'last_sale_price': 360.832, 'amount': 8848}]",0.007389303963386773,4.71524957152046,0.0,0.0,0,8.252449180674116,122868.31150600151,30591450.537,30591450.537,231,[],0.0
2017-12-06 10:00:00+00:00,0.2692741268678653,2.0767120720506025,0.8570998288801054,0.2872416258481354,0.09644785023221597,1.4430053092493442,0.0,122868.31150600151,30644252.409,30644252.409,0.0,0.996006506015881,30644252.409,30644252.409,10,-0.11262158061789912,1.0700256353908228,0.996006506015881,[],2017-12-06 10:00:00+00:00,2017-12,2017-12-06 03:46:00+00:00,-174155.5659999922,30767120.720506005,"[{'sid': Equity(231 [KIOCL.NS]), 'cost_basis': 87.28880045744278, 'last_sale_price': 379.60200000000003, 'amount': 7819}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 773.6550106003853, 'last_sale_price': 1615.986, 'amount': 1949}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 214.50031748977153, 'last_sale_price': 460.44100000000003, 'amount': 6697}, {'sid': Equity(129 [HSCL.NS]), 'cost_basis': 146.020915582352, 'last_sale_price': 155.702, 'amount': 19192}, {'sid': Equity(477 [BOMDYEING.NS]), 'cost_basis': 184.30588286530784, 'last_sale_price': 199.892, 'amount': 14522}, {'sid': Equity(445 [RAIN.NS]), 'cost_basis': 170.34033789361635, 'last_sale_price': 344.822, 'amount': 9052}, {'sid': Equity(11 [BBTC.NS]), 'cost_basis': 1613.7659348749394, 'last_sale_price': 1478.093, 'amount': 2063}, {'sid': Equity(314 [IBULISL.NS]), 'cost_basis': 107.88732236680839, 'last_sale_price': 239.441, 'amount': 13965}, {'sid': Equity(384 [GUJALKALI.NS]), 'cost_basis': 744.048838, 'last_sale_price': 701.08, 'amount': 4153}, {'sid': Equity(91 [KOLTEPATIL.NS]), 'cost_basis': 357.50966500000004, 'last_sale_price': 353.293, 'amount': 8848}]",-0.005628583785212027,4.67839895930912,0.0,0.0,0,8.188913878090768,122868.31150600151,30818407.974999994,30818407.974999994,232,[],0.0
2017-12-07 10:00:00+00:00,0.2703909259395659,2.181594423950602,0.865611102069356,0.30363906061760493,0.09699693736112035,1.4594594794755487,0.0,122868.31150600151,31693075.928,31693075.928,0.0,0.9961381529153727,31693075.928,31693075.928,10,-0.11262158061789912,1.0700256353908228,0.9961381529153727,[],2017-12-07 10:00:00+00:00,2017-12,2017-12-07 03:46:00+00:00,1048823.5189999975,31815944.239506003,"[{'sid': Equity(231 [KIOCL.NS]), 'cost_basis': 87.28880045744278, 'last_sale_price': 392.031, 'amount': 7819}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 773.6550106003853, 'last_sale_price': 1696.758, 'amount': 1949}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 214.50031748977153, 'last_sale_price': 495.778, 'amount': 6697}, {'sid': Equity(129 [HSCL.NS]), 'cost_basis': 146.020915582352, 'last_sale_price': 158.14600000000002, 'amount': 19192}, {'sid': Equity(477 [BOMDYEING.NS]), 'cost_basis': 184.30588286530784, 'last_sale_price': 204.489, 'amount': 14522}, {'sid': Equity(445 [RAIN.NS]), 'cost_basis': 170.34033789361635, 'last_sale_price': 371.04900000000004, 'amount': 9052}, {'sid': Equity(11 [BBTC.NS]), 'cost_basis': 1613.7659348749394, 'last_sale_price': 1497.207, 'amount': 2063}, {'sid': Equity(314 [IBULISL.NS]), 'cost_basis': 107.88732236680839, 'last_sale_price': 245.281, 'amount': 13965}, {'sid': Equity(384 [GUJALKALI.NS]), 'cost_basis': 744.048838, 'last_sale_price': 707.8870000000001, 'amount': 4153}, {'sid': Equity(91 [KOLTEPATIL.NS]), 'cost_basis': 357.50966500000004, 'last_sale_price': 359.762, 'amount': 8848}]",0.03408910208165716,4.775433734047291,0.0,0.0,0,8.411497633753727,122868.31150600151,30644252.409,30644252.409,233,[],0.0
2017-12-08 10:00:00+00:00,0.27029198899934503,2.2473596986506026,0.8681350363331435,0.3161698517614282,0.09718544451375281,1.4625511369466446,0.0,122868.31150600151,32350728.675,32350728.675,0.0,0.9962163627405656,32350728.675,32350728.675,10,-0.11262158061789912,1.0700256353908228,0.9962163627405656,[],2017-12-08 10:00:00+00:00,2017-12,2017-12-08 03:46:00+00:00,657652.7470000014,32473596.986506004,"[{'sid': Equity(231 [KIOCL.NS]), 'cost_basis': 87.28880045744278, 'last_sale_price': 383.385, 'amount': 7819}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 773.6550106003853, 'last_sale_price': 1781.5910000000001, 'amount': 1949}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 214.50031748977153, 'last_sale_price': 519.191, 'amount': 6697}, {'sid': Equity(129 [HSCL.NS]), 'cost_basis': 146.020915582352, 'last_sale_price': 157.248, 'amount': 19192}, {'sid': Equity(477 [BOMDYEING.NS]), 'cost_basis': 184.30588286530784, 'last_sale_price': 224.928, 'amount': 14522}, {'sid': Equity(445 [RAIN.NS]), 'cost_basis': 170.34033789361635, 'last_sale_price': 370.951, 'amount': 9052}, {'sid': Equity(11 [BBTC.NS]), 'cost_basis': 1613.7659348749394, 'last_sale_price': 1527.001, 'amount': 2063}, {'sid': Equity(314 [IBULISL.NS]), 'cost_basis': 107.88732236680839, 'last_sale_price': 245.43, 'amount': 13965}, {'sid': Equity(384 [GUJALKALI.NS]), 'cost_basis': 744.048838, 'last_sale_price': 724.517, 'amount': 4153}, {'sid': Equity(91 [KOLTEPATIL.NS]), 'cost_basis': 357.50966500000004, 'last_sale_price': 358.837, 'amount': 8848}]",0.020670539967297064,4.839123947616788,0.0,0.0,0,8.538828275364924,122868.31150600151,31693075.928,31693075.928,234,[],0.0
2017-12-11 10:00:00+00:00,0.27036494241765396,2.2054085927506026,0.8461597097949869,0.3220915460482652,0.09703796237648064,1.4539135965903593,0.0,122868.31150600151,31931217.616,31931217.616,0.0,0.996166844009095,31931217.616,31931217.616,10,-0.11262158061789912,1.0700256353908228,0.996166844009095,[],2017-12-11 10:00:00+00:00,2017-12,2017-12-11 03:46:00+00:00,-419511.05900000036,32054085.927506004,"[{'sid': Equity(231 [KIOCL.NS]), 'cost_basis': 87.28880045744278, 'last_sale_price': 377.68600000000004, 'amount': 7819}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 773.6550106003853, 'last_sale_price': 1727.7740000000001, 'amount': 1949}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 214.50031748977153, 'last_sale_price': 499.241, 'amount': 6697}, {'sid': Equity(129 [HSCL.NS]), 'cost_basis': 146.020915582352, 'last_sale_price': 158.296, 'amount': 19192}, {'sid': Equity(477 [BOMDYEING.NS]), 'cost_basis': 184.30588286530784, 'last_sale_price': 232.311, 'amount': 14522}, {'sid': Equity(445 [RAIN.NS]), 'cost_basis': 170.34033789361635, 'last_sale_price': 362.421, 'amount': 9052}, {'sid': Equity(11 [BBTC.NS]), 'cost_basis': 1613.7659348749394, 'last_sale_price': 1502.9460000000001, 'amount': 2063}, {'sid': Equity(314 [IBULISL.NS]), 'cost_basis': 107.88732236680839, 'last_sale_price': 238.243, 'amount': 13965}, {'sid': Equity(384 [GUJALKALI.NS]), 'cost_basis': 744.048838, 'last_sale_price': 716.64, 'amount': 4153}, {'sid': Equity(91 [KOLTEPATIL.NS]), 'cost_basis': 357.50966500000004, 'last_sale_price': 358.40000000000003, 'amount': 8848}]",-0.012918527601802787,4.765993359677033,0.0,0.0,0,8.397910524010777,122868.31150600151,32350728.675,32350728.675,235,[],0.0
2017-12-12 10:00:00+00:00,0.26983553041350705,2.206269353150603,0.8582734284783382,0.311293584135204,0.09731465319312887,1.444627073726335,0.0,122868.31150600151,31939825.220000003,31939825.220000003,0.0,0.9961678730645238,31939825.220000003,31939825.220000003,10,-0.11262158061789912,1.0700256353908228,0.9961678730645238,[],2017-12-12 10:00:00+00:00,2017-12,2017-12-12 03:46:00+00:00,8607.604000002146,32062693.531506006,"[{'sid': Equity(231 [KIOCL.NS]), 'cost_basis': 87.28880045744278, 'last_sale_price': 369.384, 'amount': 7819}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 773.6550106003853, 'last_sale_price': 1814.131, 'amount': 1949}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 214.50031748977153, 'last_sale_price': 514.4300000000001, 'amount': 6697}, {'sid': Equity(129 [HSCL.NS]), 'cost_basis': 146.020915582352, 'last_sale_price': 156.65, 'amount': 19192}, {'sid': Equity(477 [BOMDYEING.NS]), 'cost_basis': 184.30588286530784, 'last_sale_price': 229.42600000000002, 'amount': 14522}, {'sid': Equity(445 [RAIN.NS]), 'cost_basis': 170.34033789361635, 'last_sale_price': 362.07800000000003, 'amount': 9052}, {'sid': Equity(11 [BBTC.NS]), 'cost_basis': 1613.7659348749394, 'last_sale_price': 1470.558, 'amount': 2063}, {'sid': Equity(314 [IBULISL.NS]), 'cost_basis': 107.88732236680839, 'last_sale_price': 239.241, 'amount': 13965}, {'sid': Equity(384 [GUJALKALI.NS]), 'cost_basis': 744.048838, 'last_sale_price': 710.756, 'amount': 4153}, {'sid': Equity(91 [KOLTEPATIL.NS]), 'cost_basis': 357.50966500000004, 'last_sale_price': 353.585, 'amount': 8848}]",0.0002685337532153387,4.7561722810339235,0.0,0.0,0,8.381972190578159,122868.31150600151,31931217.616,31931217.616,236,[],0.0
2017-12-13 10:00:00+00:00,0.27183048558152967,2.106708742050602,0.8248828989110496,0.3034600500155258,0.0973870886048046,1.4653061941927927,0.0,122868.31150600151,30944219.108999997,30944219.108999997,0.0,0.996045064996183,30944219.108999997,30944219.108999997,10,-0.11262158061789912,1.0700256353908228,0.996045064996183,[],2017-12-13 10:00:00+00:00,2017-12,2017-12-13 03:46:00+00:00,-995606.1110000052,31067087.420506,"[{'sid': Equity(231 [KIOCL.NS]), 'cost_basis': 87.28880045744278, 'last_sale_price': 345.606, 'amount': 7819}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 773.6550106003853, 'last_sale_price': 1742.083, 'amount': 1949}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 214.50031748977153, 'last_sale_price': 497.15500000000003, 'amount': 6697}, {'sid': Equity(129 [HSCL.NS]), 'cost_basis': 146.020915582352, 'last_sale_price': 152.909, 'amount': 19192}, {'sid': Equity(477 [BOMDYEING.NS]), 'cost_basis': 184.30588286530784, 'last_sale_price': 228.546, 'amount': 14522}, {'sid': Equity(445 [RAIN.NS]), 'cost_basis': 170.34033789361635, 'last_sale_price': 347.567, 'amount': 9052}, {'sid': Equity(11 [BBTC.NS]), 'cost_basis': 1613.7659348749394, 'last_sale_price': 1468.811, 'amount': 2063}, {'sid': Equity(314 [IBULISL.NS]), 'cost_basis': 107.88732236680839, 'last_sale_price': 231.005, 'amount': 13965}, {'sid': Equity(384 [GUJALKALI.NS]), 'cost_basis': 744.048838, 'last_sale_price': 690.139, 'amount': 4153}, {'sid': Equity(91 [KOLTEPATIL.NS]), 'cost_basis': 357.50966500000004, 'last_sale_price': 338.508, 'amount': 8848}]",-0.031051855017161456,4.579883605504463,0.0,0.0,0,7.974933713067984,122868.31150600151,31939825.220000003,31939825.220000003,237,[],0.0
2017-12-14 10:00:00+00:00,0.2717111286262716,2.0746158509506025,0.8064832808354705,0.3080212581962256,0.09721179377544678,1.4603497078843908,0.0,122868.31150600151,30623290.198,30623290.198,0.0,0.9960037833192067,30623290.198,30623290.198,10,-0.11262158061789912,1.0700256353908228,0.9960037833192067,[],2017-12-14 10:00:00+00:00,2017-12,2017-12-14 03:46:00+00:00,-320928.91099999845,30746158.509506002,"[{'sid': Equity(231 [KIOCL.NS]), 'cost_basis': 87.28880045744278, 'last_sale_price': 318.587, 'amount': 7819}, {'sid': Equity(227 [HEG.NS]), 'cost_basis': 773.6550106003853, 'last_sale_price': 1754.452, 'amount': 1949}, {'sid': Equity(114 [GRAPHITE.NS]), 'cost_basis': 214.50031748977153, 'last_sale_price': 498.336, 'amount': 6697}, {'sid': Equity(129 [HSCL.NS]), 'cost_basis': 146.020915582352, 'last_sale_price': 151.363, 'amount': 19192}, {'sid': Equity(477 [BOMDYEING.NS]), 'cost_basis': 184.30588286530784, 'last_sale_price': 223.26500000000001, 'amount': 14522}, {'sid': Equity(445 [RAIN.NS]), 'cost_basis': 170.34033789361635, 'last_sale_price': 359.283, 'amount': 9052}, {'sid': Equity(11 [BBTC.NS]), 'cost_basis': 1613.7659348749394, 'last_sale_price': 1446.054, 'amount': 2063}, {'sid': Equity(314 [IBULISL.NS]), 'cost_basis': 107.88732236680839, 'last_sale_price': 225.814, 'amount': 13965}, {'sid': Equity(384 [GUJALKALI.NS]), 'cost_basis': 744.048838, 'last_sale_price': 675.843, 'amount': 4153}, {'sid': Equity(91 [KOLTEPATIL.NS]), 'cost_basis': 357.50966500000004, 'last_sale_price': 342.73900000000003, 'amount': 8848}]",-0.010330189845481397,4.522388360908487,0.0,0.0,0,7.869649037760159,122868.31150600151,30944219.108999997,30944219.108999997,238,[],0.0
