,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2018-11-07 10:00:00+00:00,0.0,0.0,0.0,0.02704579510982774,0.25197468191977745,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-11-07 10:00:00+00:00,2018-11,2018-11-07 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,11,[],0.0
2018-11-09 10:00:00+00:00,0.0,0.0,0.0,0.017013333510537354,0.24678501694106195,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-11-09 10:00:00+00:00,2018-11,2018-11-09 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,12,[],0.0
2018-11-12 10:00:00+00:00,0.0,0.0,0.0,-0.0019897598107461167,0.2524676892783728,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-11-12 10:00:00+00:00,2018-11,2018-11-12 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,13,[],0.0
2018-11-13 10:00:00+00:00,0.0,0.0,0.0,-0.0038571158018547713,0.24268803268216171,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-11-13 10:00:00+00:00,2018-11,2018-11-13 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,14,[],0.0
2018-11-14 10:00:00+00:00,0.0,0.0,0.0,-0.010667472945898648,0.23545246849442855,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-11-14 10:00:00+00:00,2018-11,2018-11-14 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,15,[],0.0
2018-11-15 10:00:00+00:00,0.0,0.0,0.0,-0.00034209275976770925,0.23165612410770864,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-11-15 10:00:00+00:00,2018-11,2018-11-15 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,16,[],0.0
2018-11-16 10:00:00+00:00,0.0,0.0,0.0,0.002257559698442879,0.22451010336532135,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-11-16 10:00:00+00:00,2018-11,2018-11-16 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,17,[],0.0
2018-11-19 10:00:00+00:00,0.0,0.0,0.0,-0.014695103514956398,0.22705398528487702,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-11-19 10:00:00+00:00,2018-11,2018-11-19 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,18,[],0.0
2018-11-20 10:00:00+00:00,0.0,0.0,0.0,-0.03292928554578334,0.22996252379780813,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-11-20 10:00:00+00:00,2018-11,2018-11-20 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,19,[],0.0
2018-11-21 10:00:00+00:00,0.0,0.0,0.0,-0.029633951443826856,0.22455099818478,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-11-21 10:00:00+00:00,2018-11,2018-11-21 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,20,[],0.0
2018-11-22 10:00:00+00:00,0.0,0.0,0.0,-0.029633951443826856,0.2189195455772788,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-11-22 10:00:00+00:00,2018-11,2018-11-22 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,21,[],0.0
2018-11-26 10:00:00+00:00,0.0,0.0,0.0,-0.013968022834657923,0.22168779576307057,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-11-26 10:00:00+00:00,2018-11,2018-11-26 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,22,[],0.0
2018-11-27 10:00:00+00:00,0.0,0.0,0.0,-0.010650532070363483,0.21697722966591088,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-11-27 10:00:00+00:00,2018-11,2018-11-27 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,23,[],0.0
2018-11-28 10:00:00+00:00,0.0,0.0,0.0,0.012129571177792897,0.2253488613536381,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-11-28 10:00:00+00:00,2018-11,2018-11-28 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,24,[],0.0
2018-11-29 10:00:00+00:00,0.0,0.0,0.0,0.009917910668263197,0.22078120492000605,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-11-29 10:00:00+00:00,2018-11,2018-11-29 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,25,[],0.0
2018-11-30 10:00:00+00:00,0.0,0.0,0.0,0.016073699086454285,0.21702378345943513,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-11-30 10:00:00+00:00,2018-11,2018-11-30 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,26,[],0.0
2018-12-03 10:00:00+00:00,0.0,0.0,0.0,0.02952796718609374,0.21622901061275837,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-03 10:00:00+00:00,2018-12,2018-12-03 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,27,[],0.0
2018-12-04 10:00:00+00:00,0.0,0.0,0.0,-0.0038312454993132405,0.2348745637125455,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-04 10:00:00+00:00,2018-12,2018-12-04 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,28,[],0.0
2018-12-05 10:00:00+00:00,0.0,0.0,0.0,-0.0038312454993132405,0.23064226102008245,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-05 10:00:00+00:00,2018-12,2018-12-05 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,29,[],0.0
2018-12-06 10:00:00+00:00,0.0,0.0,0.0,-0.0053425468474919136,0.22667177062145633,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-06 10:00:00+00:00,2018-12,2018-12-06 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,30,[],0.0
2018-12-07 10:00:00+00:00,0.0,0.0,0.0,-0.028454399172077705,0.2324357997866298,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-07 10:00:00+00:00,2018-12,2018-12-07 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,31,[],0.0
2018-12-10 10:00:00+00:00,0.0,0.0,0.0,-0.02661134874746951,0.22878379841447935,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-10 10:00:00+00:00,2018-12,2018-12-10 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,32,[],0.0
2018-12-11 10:00:00+00:00,0.0,0.0,0.0,-0.026390182696516495,0.22519658537183734,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-11 10:00:00+00:00,2018-12,2018-12-11 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,33,[],0.0
2018-12-12 10:00:00+00:00,0.0,0.0,0.0,-0.02148766856705897,0.22230960435451813,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-12 10:00:00+00:00,2018-12,2018-12-12 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,34,[],0.0
2018-12-13 10:00:00+00:00,0.0,0.0,0.0,-0.02181941764348838,0.21901663027845805,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-13 10:00:00+00:00,2018-12,2018-12-13 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,35,[],0.0
2018-12-14 10:00:00+00:00,0.0,0.0,0.0,-0.03988131180464782,0.2210148502832419,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-14 10:00:00+00:00,2018-12,2018-12-14 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,36,[],0.0
2018-12-17 10:00:00+00:00,0.0,0.0,0.0,-0.058717287144142816,0.2232548161327782,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-17 10:00:00+00:00,2018-12,2018-12-17 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,37,[],0.0
2018-12-18 10:00:00+00:00,0.0,0.0,0.0,-0.059749395381923365,0.22022012094159737,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-18 10:00:00+00:00,2018-12,2018-12-18 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,38,[],0.0
2018-12-19 10:00:00+00:00,0.0,0.0,0.0,-0.07383030062592943,0.2199762728052373,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-19 10:00:00+00:00,2018-12,2018-12-19 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,39,[],0.0
2018-12-20 10:00:00+00:00,0.0,0.0,0.0,-0.08890645309922385,0.22012836456928198,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-20 10:00:00+00:00,2018-12,2018-12-20 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,40,[],0.0
2018-12-21 10:00:00+00:00,0.0,0.0,0.0,-0.11275552559365287,0.22532046342465772,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-21 10:00:00+00:00,2018-12,2018-12-21 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,41,[],0.0
2018-12-24 10:00:00+00:00,0.0,0.0,0.0,-0.13619912699466807,0.229945817897405,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-24 10:00:00+00:00,2018-12,2018-12-24 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,42,[],0.0
2018-12-26 10:00:00+00:00,0.0,0.0,0.0,-0.09255569293994781,0.2619984663507657,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-26 10:00:00+00:00,2018-12,2018-12-26 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,43,[],0.0
2018-12-27 10:00:00+00:00,0.0,0.0,0.0,-0.08558896233492908,0.25999418043784817,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-27 10:00:00+00:00,2018-12,2018-12-27 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,44,[],0.0
2018-12-28 10:00:00+00:00,0.0,0.0,0.0,-0.08676851460667823,0.25702678415200736,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-28 10:00:00+00:00,2018-12,2018-12-28 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,45,[],0.0
2018-12-31 10:00:00+00:00,0.0,0.0,0.0,-0.07876967576387905,0.2553734357857369,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2018-12-31 10:00:00+00:00,2018-12,2018-12-31 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,46,[],0.0
2019-01-01 10:00:00+00:00,0.0,0.0,0.0,-0.07876967576387905,0.2526114792762328,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-01 10:00:00+00:00,2019-01,2019-01-01 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,47,[],0.0
2019-01-02 10:00:00+00:00,0.0,0.0,0.0,-0.0778112895430827,0.24998402836881,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-02 10:00:00+00:00,2019-01,2019-01-02 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,48,[],0.0
2019-01-03 10:00:00+00:00,0.0,0.0,0.0,-0.09981731161290364,0.2524818464575276,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-03 10:00:00+00:00,2019-01,2019-01-03 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,49,[],0.0
2019-01-04 10:00:00+00:00,0.0,0.0,0.0,-0.06966500666631503,0.2623041228907041,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-04 10:00:00+00:00,2019-01,2019-01-04 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,50,[],0.0
2019-01-07 10:00:00+00:00,0.0,0.0,0.0,-0.06232966597637468,0.2604709100395131,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-07 10:00:00+00:00,2019-01,2019-01-07 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,51,[],0.0
2019-01-08 10:00:00+00:00,0.0,0.0,0.0,-0.053519884946747975,0.25894327965630404,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-08 10:00:00+00:00,2019-01,2019-01-08 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,52,[],0.0
2019-01-09 10:00:00+00:00,0.0,0.0,0.0,-0.04909656392768835,0.25673196859018693,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-09 10:00:00+00:00,2019-01,2019-01-09 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,53,[],0.0
2019-01-10 10:00:00+00:00,0.0,0.0,0.0,-0.04574221215490171,0.2544719173379636,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-10 10:00:00+00:00,2019-01,2019-01-10 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,54,[],0.0
2019-01-11 10:00:00+00:00,0.0,0.0,0.0,-0.04537360206997987,0.25211622999950867,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-11 10:00:00+00:00,2019-01,2019-01-11 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,55,[],0.0
2019-01-14 10:00:00+00:00,0.0,0.0,0.0,-0.05119764141174166,0.2500743544144597,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-14 10:00:00+00:00,2019-01,2019-01-14 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,56,[],0.0
2019-01-15 10:00:00+00:00,0.0,0.0,0.0,-0.04032364390655363,0.24917229683456332,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-15 10:00:00+00:00,2019-01,2019-01-15 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,57,[],0.0
2019-01-16 10:00:00+00:00,0.0,0.0,0.0,-0.03800140037154742,0.24705716094543115,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-16 10:00:00+00:00,2019-01,2019-01-16 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,58,[],0.0
2019-01-17 10:00:00+00:00,0.0,0.0,0.0,-0.0307029206900995,0.2454945783499659,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-17 10:00:00+00:00,2019-01,2019-01-17 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,59,[],0.0
2019-01-18 10:00:00+00:00,0.0,0.0,0.0,-0.017801567717842692,0.2450241452444708,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-18 10:00:00+00:00,2019-01,2019-01-18 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,60,[],0.0
2019-01-21 10:00:00+00:00,0.0,0.0,0.0,-0.017801567717842692,0.2429739807971961,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-21 10:00:00+00:00,2019-01,2019-01-21 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,61,[],0.0
2019-01-22 10:00:00+00:00,0.0,0.0,0.0,-0.031071530775021006,0.2424683066886877,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-22 10:00:00+00:00,2019-01,2019-01-22 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,62,[],0.0
2019-01-23 10:00:00+00:00,0.0,0.0,0.0,-0.029044175307952114,0.24055638946466393,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-23 10:00:00+00:00,2019-01,2019-01-23 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,63,[],0.0
2019-01-24 10:00:00+00:00,0.0,0.0,0.0,-0.028528121189061895,0.23864605759398572,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-24 10:00:00+00:00,2019-01,2019-01-24 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,64,[],0.0
2019-01-25 10:00:00+00:00,0.0,0.0,0.0,-0.02030811629530993,0.23740780628029787,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-25 10:00:00+00:00,2019-01,2019-01-25 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,65,[],0.0
2019-01-28 10:00:00+00:00,0.0,0.0,0.0,-0.027754040010726677,0.2360172224021458,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-28 10:00:00+00:00,2019-01,2019-01-28 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,66,[],0.0
2019-01-29 10:00:00+00:00,0.0,0.0,0.0,-0.029044175307952225,0.23423056656295538,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-29 10:00:00+00:00,2019-01,2019-01-29 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,67,[],0.0
2019-01-30 10:00:00+00:00,0.0,0.0,0.0,-0.013673134766720718,0.23454914676223165,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-30 10:00:00+00:00,2019-01,2019-01-30 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,68,[],0.0
2019-01-31 10:00:00+00:00,0.0,0.0,0.0,-0.005010797771062392,0.23343545485235875,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-01-31 10:00:00+00:00,2019-01,2019-01-31 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,69,[],0.0
2019-02-01 10:00:00+00:00,0.0,0.0,0.0,-0.004531604660664157,0.23173927911848158,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-02-01 10:00:00+00:00,2019-02,2019-02-01 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,70,[],0.0
2019-02-04 10:00:00+00:00,0.0,0.0,0.0,0.00247198695284645,0.2304551985769003,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-02-04 10:00:00+00:00,2019-02,2019-02-04 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,71,[],0.0
