,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2019-04-01 10:00:00+00:00,,0.0,,0.011859246672330626,,,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-04-01 10:00:00+00:00,2019-04,2019-04-01 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,1,[],0.0
2019-04-02 10:00:00+00:00,0.0,0.0,0.0,0.01235485698102523,0.1276217040746555,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,[],2019-04-02 10:00:00+00:00,2019-04,2019-04-02 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,2,[],0.0
2019-04-03 10:00:00+00:00,0.0,0.0,0.0,0.013947890116114303,0.09960828477969497,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,"[{'limit_reached': False, 'amount': 287, 'id': 'a2ecff75ab3b44f28c0fc42eaf72366c', 'sid': Equity(1 [AAVAS]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 6242, 'id': 'a601b938f0314fbfa0a54d2be835ad8c', 'sid': Equity(15 [ALBK]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 226, 'id': '84daf8579c83443ebc8fa587d94407e7', 'sid': Equity(21 [APLAPOLLO]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 166, 'id': '1c1b9695d4b14a50ac2d59473ac32351', 'sid': Equity(30 [ASTRAZEN]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 2403, 'id': '0e670fb493c242978a3808ef26cd8f41', 'sid': Equity(44 [BALRAMCHIN]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 238, 'id': 'e3f7bc7772274d9b8b822983e438e3bb', 'sid': Equity(49 [BATAINDIA]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 945, 'id': '49f3cf382f4e48558ab018fdbd55c96b', 'sid': Equity(71 [CANFINHOME]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 599, 'id': '01795998f0e44728a8fb75613915643e', 'sid': Equity(96 [CREDITACC]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 526, 'id': 'e52d3713c9e94ea497be4251f37b170a', 'sid': Equity(104 [DBL]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 815, 'id': '7c3828347d6c44749b52b80e22304c63', 'sid': Equity(107 [DCMSHRIRAM]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 1232, 'id': '3385b359a99b4a7b84348012f6f4cd88', 'sid': Equity(109 [DEEPAKNTR]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 3039, 'id': '5f9443db80384745943c23d16171495d', 'sid': Equity(164 [GRANULES]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 244, 'id': '545d6c3d35614641b0bb868139778ec7', 'sid': Equity(220 [INDIGO]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 1071, 'id': '9f33a34f633d45ef8a5210ddd249325b', 'sid': Equity(227 [INOXLEISUR]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 346, 'id': '08ba216215244c02932f80ff5b479e3f', 'sid': Equity(232 [IPCALAB]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 5757, 'id': '4f9f924e0f4b48708766519598a6cf49', 'sid': Equity(240 [J&KBANK]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 7861, 'id': '9d5b1702dad843069d657289ae3862b3', 'sid': Equity(255 [JSL]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 565, 'id': '34fd8ac7d70445a0bae6be3bb263aab9', 'sid': Equity(261 [JUSTDIAL]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 2801, 'id': 'f333206f7c054055866403a601b36966', 'sid': Equity(299 [MANAPPURAM]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 3016, 'id': '41f824f78e40443a98f2fcfbd293f58f', 'sid': Equity(327 [NCC]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 318, 'id': '7cba0bc9b3284831a2bf2ca254c26420', 'sid': Equity(359 [PIIND]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 2207, 'id': '9a18181b3b394c508f7e4d6d77a34b47', 'sid': Equity(379 [RECLTD]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 3418, 'id': '5680fe3adc784618993562846dc18c81', 'sid': Equity(380 [REDINGTON]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 1704, 'id': 'cd87e1881813411cbd2bd7c0c078a4fa', 'sid': Equity(390 [RNAM]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 846, 'id': 'f3c31fcb93204b95bb9481247fac88c3', 'sid': Equity(402 [SHARDACROP]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 139, 'id': '543e6dd24eb04c5692944aa6c24dc1db', 'sid': Equity(419 [SRF]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 712, 'id': '34727b314d8c46109da68da77da7335d', 'sid': Equity(428 [SUNTECK]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 1307, 'id': 'ef177caf0cab4f979839a724cde60910', 'sid': Equity(432 [SUVEN]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 360, 'id': 'eb44e062b3d24a6092cb8532ba9d1b70', 'sid': Equity(476 [UPL]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}, {'limit_reached': False, 'amount': 1217, 'id': '479fed99f57e43a3ac922e0604a08b08', 'sid': Equity(497 [YESBANK]), 'dt': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'filled': 0, 'created': Timestamp('2019-04-03 10:00:00+0000', tz='UTC'), 'status': 0, 'reason': None}]",2019-04-03 10:00:00+00:00,2019-04,2019-04-03 03:46:00+00:00,0.0,10000000.0,[],0.0,,0.0,0.0,0,,10000000.0,0.0,0.0,3,[],0.0
