Equity ,Sector,Qty ,"Value
 (Rs cr)",%,
M&M Financial,Banking & Financial Services,108.00,0.00,1.01,
Exide Ind,Automotive,166.00,0.00,0.99,
Siemens,Engineering & Capital Goods,27.00,0.00,0.97,
ABB India,Engineering & Capital Goods,25.00,0.00,0.97,
Bayer CropScien,Chemicals,8.00,0.00,0.97,
Trent,Retail & Real Estate,148.00,0.00,0.95,
Force Motors,Automotive,8.00,0.00,0.94
