date,open,high,low,close,volume
2018-02-08,1525.0,1735.0,1525.0,1700.45,13920676364.0
2018-02-09,1696.0,1742.0,1650.0,1665.95,1426223124.0
2018-02-12,1664.0,1698.4,1635.0,1680.0,685691765.1
2018-02-14,1689.0,1694.05,1636.05,1643.95,243615491.0
2018-02-15,1654.0,1673.0,1605.0,1656.95,264454527.1
2018-02-16,1648.3,1656.0,1611.0,1623.45,134213359.0
2018-02-19,1620.0,1627.8,1585.0,1596.4,152659286.3
2018-02-20,1586.25,1609.4,1560.0,1570.2,144842496.7
2018-02-21,1578.85,1617.95,1561.3,1601.0,133483464.0
2018-02-22,1597.5,1609.0,1578.6,1596.65,57804837.75
2018-02-23,1595.0,1671.1,1595.0,1614.5,144572740.1
2018-02-26,1627.7,1637.0,1601.75,1604.7,34398536.95
2018-02-27,1609.0,1684.0,1595.15,1631.95,243151400.0
2018-02-28,1621.6,1646.45,1610.9,1639.5,33128203.0
2018-03-01,1639.0,1647.85,1605.2,1613.25,18203537.7
2018-03-05,1615.0,1628.85,1582.0,1589.5,23015752.8
2018-03-06,1590.0,1619.0,1556.0,1571.1,27287909.5
2018-03-07,1577.7,1589.95,1541.05,1556.05,35390680.7
2018-03-08,1575.0,1575.0,1472.1,1494.35,240452339.8
2018-03-09,1506.0,1508.95,1480.05,1496.85,52979169.6
2018-03-12,1508.0,1524.0,1475.25,1499.8,68847963.05
2018-03-13,1524.0,1532.25,1487.05,1498.15,46763750.8
2018-03-14,1495.0,1514.95,1481.1,1503.5,38508015.6
2018-03-15,1503.5,1519.45,1488.0,1512.4,180771416.4
2018-03-16,1510.0,1524.0,1508.0,1510.5,21749963.55
2018-03-19,1515.2,1515.25,1480.0,1500.5,14475784.65
2018-03-20,1499.95,1535.0,1487.45,1524.45,73243414.05
2018-03-21,1530.0,1536.0,1500.0,1529.5,68607358.75
2018-03-22,1523.35,1548.0,1515.05,1535.05,51684199.15
2018-03-23,1502.75,1568.0,1495.0,1553.15,43975734.9
2018-03-26,1535.0,1558.0,1515.15,1534.2,70106327.7
2018-03-27,1537.0,1547.55,1501.0,1527.45,38915753.6
2018-03-28,1520.0,1520.0,1490.0,1499.75,58342202.05
2018-04-02,1499.0,1518.0,1485.0,1492.15,17805950.3
2018-04-03,1460.0,1481.55,1429.15,1457.6,45400737.1
2018-04-04,1487.0,1487.0,1429.15,1437.65,50514145.75
2018-04-05,1442.0,1458.0,1401.5,1424.6,49627948.95
2018-04-06,1435.0,1436.95,1388.8,1401.85,47026699.85
2018-04-09,1405.85,1424.9,1399.0,1404.6,13718139.0
2018-04-10,1400.0,1413.95,1385.0,1392.2,19089759.15
2018-04-11,1400.0,1409.5,1375.0,1379.8,13813365.75
