date,open,high,low,close,volume
2018-01-01,1878.35,1878.35,1850.0,1853.95,13542419.0
2018-01-02,1872.3,1872.3,1850.1,1854.1,7380666.0
2018-01-03,1868.0,1868.0,1850.1,1850.95,21772228.25
2018-01-04,1865.0,1865.0,1845.0,1855.4,29113656.8
2018-01-05,1855.4,1880.0,1851.1,1868.55,32331139.35
2018-01-08,1869.95,1906.0,1862.2,1892.3,176263878.3
2018-01-09,1900.0,1955.0,1888.0,1924.8,150277348.1
2018-01-10,1945.95,2010.0,1885.0,1939.15,182530430.5
2018-01-11,1958.8,2004.9,1911.05,1941.6,45994737.7
2018-01-12,1940.0,2000.0,1905.0,1991.75,181575646.4
2018-01-15,2000.0,2004.4,1945.05,1957.1,377080062.9
2018-01-16,1953.0,1968.65,1913.3,1927.85,31405189.55
2018-01-17,1919.0,2000.5,1904.05,1987.85,200644478.3
2018-01-18,1990.0,2005.0,1950.0,1989.4,153139550.5
2018-01-19,1965.0,2054.0,1965.0,2033.1,217958676.2
2018-01-22,2033.0,2100.05,1955.3,1968.9,83065527.9
2018-01-23,1968.0,1989.35,1935.0,1944.7,32101994.9
2018-01-24,1959.95,1994.0,1891.2,1904.0,51259283.35
2018-01-25,1910.0,1920.0,1884.0,1898.35,19633125.55
2018-01-29,1890.0,1937.2,1856.6,1863.85,36521762.2
2018-01-30,1889.05,1916.95,1868.95,1881.0,69869351.6
2018-01-31,1855.0,1899.0,1850.65,1882.2,125942917.5
2018-02-01,1688.0,1772.4,1603.6,1713.95,27283350.7
2018-02-02,1700.0,1710.0,1645.0,1659.15,9790184.5
2018-02-05,1577.0,1666.1,1577.0,1636.9,14586505.4
2018-02-06,1630.0,1661.0,1580.0,1648.5,13868626.45
2018-02-07,1660.0,1705.0,1600.0,1664.95,21541873.4
2018-02-08,1666.0,1697.0,1605.05,1650.75,11205606.3
2018-02-09,1650.0,1689.9,1633.0,1661.45,33563040.3
2018-02-12,1660.0,1660.0,1635.0,1658.25,38699893.15
2018-02-14,1620.0,1670.4,1620.0,1666.25,42327279.65
2018-02-15,1695.0,1695.0,1640.0,1656.55,19594890.05
2018-02-16,1697.75,1700.0,1630.0,1645.3,32353483.85
2018-02-19,1660.0,1660.0,1609.95,1619.05,43134072.45
2018-02-20,1626.0,1650.05,1611.55,1634.55,58627523.0
2018-02-21,1649.95,1650.0,1617.95,1624.75,45687177.1
2018-02-22,1620.0,1634.05,1615.55,1624.75,13367783.3
2018-02-23,1621.6,1705.35,1616.0,1695.0,139385302.2
2018-02-26,1695.05,1767.95,1667.15,1722.25,545716748.5
2018-02-27,1725.0,1778.25,1725.0,1752.5,567538871.3
2018-02-28,1750.0,1790.0,1714.1,1757.15,508776017.9
2018-03-01,1754.0,1754.0,1699.4,1712.55,28196690.65
2018-03-05,1710.0,1710.85,1662.0,1667.25,20966548.6
2018-03-06,1675.0,1675.0,1630.6,1645.75,117023927.7
2018-03-07,1669.3,1679.0,1630.05,1660.55,12200272.3
2018-03-08,1667.4,1680.0,1641.05,1668.15,28600539.55
2018-03-09,1678.0,1685.95,1650.2,1663.2,16285145.75
2018-03-12,1663.2,1682.9,1641.35,1659.05,93434514.9
2018-03-13,1676.5,1676.5,1629.1,1646.85,63189516.35
2018-03-14,1641.1,1675.0,1625.0,1661.75,28172729.2
2018-03-15,1660.7,1680.0,1648.55,1664.3,11966334.7
2018-03-16,1651.6,1672.45,1600.0,1626.65,102419451.1
2018-03-19,1619.7,1634.7,1595.05,1626.1,112799914.9
2018-03-20,1616.3,1622.0,1600.0,1612.8,39346711.75
2018-03-21,1612.8,1628.5,1595.0,1601.15,25603111.9
2018-03-22,1600.05,1615.0,1600.0,1604.55,17237101.7
2018-03-23,1592.0,1614.9,1573.8,1611.1,54718322.05
2018-03-26,1615.4,1621.8,1596.0,1606.95,59607743.45
2018-03-27,1614.25,1655.0,1600.15,1642.2,183729442.2
2018-03-28,1613.3,1698.0,1613.3,1677.2,84655614.8
2018-04-02,1698.0,1720.05,1682.3,1699.35,20852056.55
2018-04-03,1689.15,1710.0,1651.05,1694.65,63458174.4
2018-04-04,1709.95,1742.1,1675.0,1722.2,39429858.45
2018-04-05,1732.0,1732.1,1693.0,1704.15,66487122.5
2018-04-06,1710.05,1710.2,1686.0,1707.5,18289351.1
2018-04-09,1698.0,1710.0,1683.95,1704.55,16347292.25
2018-04-10,1709.95,1710.0,1670.05,1679.9,26988403.8
2018-04-11,1688.0,1688.0,1652.5,1668.9,19557299.05
2018-04-12,1675.0,1685.0,1654.95,1675.3,9880325.95
2018-04-13,1676.15,1698.15,1666.15,1681.9,11224791.85
2018-04-16,1684.95,1693.95,1653.5,1689.25,21317658.5
2018-04-17,1692.5,1710.0,1682.0,1691.4,9378626.15
2018-04-18,1695.65,1719.0,1691.35,1704.35,16520818.1
2018-04-19,1699.9,1700.0,1680.0,1693.3,17213359.8
2018-04-20,1693.3,1693.65,1676.5,1684.3,6638055.0
2018-04-23,1717.75,1717.75,1687.0,1709.55,37883724.4
2018-04-24,1718.9,1799.0,1708.95,1771.3,244816148.5
2018-04-25,1769.9,1845.0,1763.05,1775.65,77955851.4
2018-04-26,1759.9,1800.0,1750.0,1766.5,108728624.6
2018-04-27,1792.8,1798.4,1745.0,1760.6,64841250.35
2018-04-30,1780.0,1781.4,1760.0,1770.6,23892521.35
2018-05-02,1785.0,1829.3,1771.95,1803.15,73853014.05
2018-05-03,1805.0,1816.0,1771.45,1785.4,14314209.65
2018-05-04,1785.4,1793.65,1745.0,1748.4,10651784.6
2018-05-07,1748.4,1770.9,1732.0,1762.1,4653883.3
2018-05-08,1789.0,1790.0,1765.05,1786.0,11405593.45
2018-05-09,1786.0,1798.0,1768.0,1787.75,35676157.65
2018-05-10,1795.0,1795.0,1745.05,1750.35,16765106.9
2018-05-11,1741.0,1760.9,1730.5,1751.85,9101502.6
2018-05-14,1730.0,1760.0,1730.0,1754.1,4492851.6
2018-05-15,1750.05,1787.0,1749.75,1751.25,6246227.75
2018-05-16,1750.0,1789.0,1736.4,1776.55,14478036.95
2018-05-17,1752.05,1774.4,1752.05,1766.8,7722791.15
2018-05-18,1753.0,1771.0,1720.6,1731.95,13768308.55
2018-05-21,1734.75,1744.6,1700.05,1721.85,10742634.9
2018-05-22,1718.05,1730.05,1690.0,1694.4,10947602.65
2018-05-23,1705.0,1856.0,1686.0,1751.5,263016492.9
2018-05-24,1750.0,1789.6,1711.0,1732.9,10749961.2
2018-05-25,1720.0,1759.8,1720.0,1749.85,31393470.6
2018-05-28,1756.0,1798.0,1735.0,1750.75,52194253.45
2018-05-29,1752.25,1779.7,1747.75,1761.0,363615638.8
2018-05-30,1760.95,1817.0,1754.0,1804.75,18276649.35
2018-05-31,1804.0,1890.0,1765.25,1859.0,113965628.7
2018-06-01,1857.0,1858.95,1781.05,1793.5,60589956.3
2018-06-04,1794.0,1800.65,1760.0,1774.4,18448340.2
2018-06-05,1773.35,1797.95,1699.95,1733.35,19838218.25
2018-06-06,1730.0,1900.0,1720.35,1820.45,367839250.8
2018-06-07,1819.85,1819.85,1775.0,1789.7,46767108.1
2018-06-08,1765.35,1785.0,1765.35,1773.6,10285460.0
2018-06-11,1789.5,1797.0,1776.6,1781.95,16819919.05
2018-06-12,1799.95,1799.95,1757.05,1779.3,26350799.8
2018-06-13,1775.0,1778.65,1742.2,1756.9,13181900.9
2018-06-14,1756.9,1762.95,1750.0,1753.45,10607526.45
2018-06-15,1750.8,1768.7,1712.0,1730.55,58829235.15
2018-06-18,1739.45,1748.0,1726.1,1735.55,20534146.65
2018-06-19,1739.5,1741.8,1724.25,1735.1,6266426.4
2018-06-20,1738.4,1757.0,1735.15,1748.3,12741204.35
2018-06-21,1750.1,1780.05,1572.05,1724.35,310831870.7
2018-06-22,1755.0,1755.0,1706.15,1727.35,10633635.95
2018-06-25,1741.2,1745.05,1576.25,1626.35,453938816.2
2018-06-26,1628.0,1649.95,1615.05,1644.85,50671502.8
2018-06-27,1645.05,1650.0,1600.0,1620.9,35506429.9
2018-06-28,1617.4,1617.4,1578.0,1586.65,46417261.15
2018-06-29,1589.15,1619.9,1579.0,1599.8,273994898.6
2018-07-02,1599.0,1618.8,1581.25,1596.4,170851576.6
2018-07-03,1589.1,1607.9,1587.1,1595.35,7305342.55
2018-07-04,1590.0,1606.65,1565.05,1579.05,40582190.5
2018-07-05,1580.75,1585.05,1536.05,1556.95,67591691.05
2018-07-06,1556.6,1590.0,1534.55,1582.55,408149336.3
2018-07-09,1582.55,1593.0,1560.0,1564.7,23966543.6
2018-07-10,1550.0,1588.9,1550.0,1572.05,25740855.2
2018-07-11,1587.95,1587.95,1555.05,1565.3,15644764.65
2018-07-12,1589.75,1589.75,1548.0,1559.95,15493583.15
2018-07-13,1564.95,1564.95,1540.0,1550.95,108729386.1
2018-07-16,1569.0,1569.0,1515.0,1531.1,16971873.6
2018-07-17,1531.3,1575.0,1522.0,1569.75,54705914.05
2018-07-18,1569.7,1575.85,1530.0,1535.6,15768385.45
2018-07-19,1537.0,1539.4,1510.0,1514.4,4627409.75
2018-07-20,1529.95,1532.6,1510.45,1519.15,12248958.5
2018-07-23,1541.8,1541.8,1482.6,1509.75,153935481.1
2018-07-24,1492.2,1557.9,1489.95,1530.85,162451408.3
2018-07-25,1544.95,1559.2,1488.0,1502.3,98687080.55
2018-07-26,1511.75,1518.95,1488.05,1494.75,97445185.85
2018-07-27,1495.05,1502.3,1460.6,1475.15,318234430.1
2018-07-30,1476.0,1501.0,1476.0,1499.35,30610061.4
