date,open,high,low,close,volume
2018-01-01,163.3333,167.2,161.3667,163.9667,50448980.15
2018-01-02,164.9667,166.0333,160.7,162.2333,28571802.1
2018-01-03,164.6667,168.0,163.1,167.2667,82840844.05
2018-01-04,168.5333,168.5333,163.4667,166.7667,29236513.5
2018-01-05,166.8,168.9667,164.6667,167.9333,56344630.8
2018-01-08,166.8,169.3333,165.5,166.4667,86538832.05
2018-01-09,166.6667,167.6667,162.0,162.9667,17830710.65
2018-01-10,162.7333,164.6667,161.0333,163.1,18056605.05
2018-01-11,162.6667,164.6667,161.9667,162.8,29517661.7
2018-01-12,164.5,164.5333,159.5333,161.0667,21552197.65
2018-01-15,160.6667,163.3333,158.6667,159.8667,61571509.4
2018-01-16,159.6667,161.9667,156.6667,157.3333,38834462.2
2018-01-17,157.3333,158.5667,151.0,151.8333,151101217.6
2018-01-18,154.0,158.9,152.0,153.4333,122440331.7
2018-01-19,153.3333,154.0,150.0,151.8667,19982640.8
2018-01-22,151.3667,155.8333,151.3667,154.3333,162424829.4
2018-01-23,156.4,156.9,153.3333,154.4,11036828.35
2018-01-24,154.2,162.5333,151.6667,159.3667,53531255.15
2018-01-25,161.6667,161.6667,154.7333,156.4333,9801334.3
2018-01-29,158.6667,160.0,148.7333,152.7,37535745.6
2018-01-30,150.1333,155.2,146.6667,148.9667,46679820.8
2018-01-31,149.2333,153.3,148.1333,151.3333,55273250.1
2018-02-01,154.6667,155.9667,150.7333,153.3333,115325006.6
2018-02-02,152.0,152.5333,146.6667,148.6,38640880.85
2018-02-05,145.4667,146.3333,139.9333,145.8667,35595593.45
2018-02-06,138.6667,145.8333,137.4333,141.4333,32333001.05
2018-02-07,144.4667,154.6667,143.6,150.3,41400438.25
2018-02-08,150.0,160.6667,150.0,158.9,49277870.4
2018-02-09,152.0,164.6667,152.0,163.4667,105855319.3
2018-02-12,165.2,167.3333,161.0,164.5333,93595934.55
2018-02-14,162.2667,163.3,157.8667,158.7333,19813455.4
2018-02-15,160.6667,160.6667,152.0667,152.8667,29375259.05
2018-02-16,153.7667,155.2667,146.7333,148.1333,29081941.9
2018-02-19,147.3333,150.3333,144.0333,146.4333,17379617.25
2018-02-20,145.6667,150.6667,145.6667,148.4333,10449096.0
2018-02-21,149.7667,149.7667,146.0,147.0667,10993519.35
2018-02-22,146.6667,147.8667,145.3333,146.4,6562151.65
2018-02-23,146.3333,149.7,146.3333,147.8667,24748368.5
2018-02-26,149.9333,150.0333,148.0,148.5333,15940440.85
2018-02-27,149.8,149.9667,146.8667,147.9,20223201.15
2018-02-28,147.0667,149.8667,144.4333,146.0,17594362.35
2018-03-01,150.6667,157.0667,148.3333,150.2333,241215317.2
2018-03-05,149.0667,150.0,147.6,148.3667,34126706.25
2018-03-06,149.8667,152.6333,148.3667,150.2333,33007513.4
2018-03-07,153.3333,154.5333,150.4667,151.7,215875950.1
2018-03-08,152.4,153.3333,148.0,152.1,177308262.6
2018-03-09,153.6667,155.8,150.3333,150.8,135549486.5
2018-03-12,152.2,152.5333,149.1,151.1333,19134837.8
2018-03-13,153.3333,154.6,151.1333,153.3667,139049150.4
2018-03-14,151.7,153.6333,148.0,150.2,39761772.85
2018-03-15,151.2667,154.9667,149.4667,151.9333,135501106.4
2018-03-16,153.5333,153.7667,149.8,150.7,36397091.6
2018-03-19,155.2667,155.2667,150.7333,153.2667,85607938.75
2018-03-20,153.1,156.1333,150.1667,154.9333,55596618.0
2018-03-21,160.0,175.4667,157.3667,164.4333,574070361.7
2018-03-22,167.2,167.7667,162.2333,163.3667,82248839.55
2018-03-23,160.0,160.0,156.6667,159.5667,30487112.1
2018-03-26,159.6667,164.2333,159.6667,162.8667,46991873.75
2018-03-27,164.6667,166.6667,161.6667,163.3,34309955.75
2018-03-28,162.6667,166.6,160.7,165.6333,239815745.1
2018-04-02,166.6667,176.3333,166.6667,170.7667,108493701.0
2018-04-03,169.3333,188.0,165.4333,175.6333,311367935.8
2018-04-04,176.0,179.3333,170.6667,173.3333,104840897.6
2018-04-05,176.0,176.6333,173.3333,174.7667,91181889.95
2018-04-06,175.9667,176.8667,173.4,174.5,47883842.3
2018-04-09,174.0,176.9,173.4333,174.3333,59042146.3
2018-04-10,174.7333,176.7333,172.2667,173.6,71705373.1
2018-04-11,173.4333,181.4,171.5333,179.8333,157764996.3
2018-04-12,180.0333,180.4667,174.4667,177.2,188230758.3
2018-04-13,178.0,179.3333,176.0667,176.9333,119062594.9
2018-04-16,174.0667,176.7,174.0,176.4667,175263554.3
2018-04-17,177.3333,179.3333,175.3667,176.3667,104109520.5
2018-04-18,177.7667,179.4,176.1333,178.0333,123563177.9
2018-04-19,179.2333,183.1333,176.8,182.1667,96540817.95
2018-04-20,181.6667,182.7667,177.3333,177.9333,39014389.75
2018-04-23,178.0667,178.9667,175.6667,176.9333,16439120.6
2018-04-24,177.6,182.6667,176.4,181.1667,53768384.25
2018-04-25,181.5333,182.0333,178.6667,180.3,47800009.8
2018-04-26,180.6667,186.4667,178.7333,180.8,131762481.3
2018-04-27,180.8,186.4,180.8,184.7333,39922970.8
2018-04-30,185.8333,196.5333,184.7333,189.5,130525114.5
2018-05-02,189.9333,190.9667,183.3333,189.1333,35129058.75
2018-05-03,188.6667,190.6667,183.4333,188.0333,27516365.35
2018-05-04,189.8667,193.3333,186.4333,187.6,58522216.1
2018-05-07,189.6667,190.0,186.6667,187.9,20354828.1
2018-05-08,188.5,189.9667,186.2,187.7,84892191.2
2018-05-09,187.3333,187.3333,180.2,181.8333,52646879.7
2018-05-10,185.3333,187.8333,180.6667,181.5333,51329093.6
2018-05-11,181.4667,182.5,178.0,180.8667,18914951.85
