SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Talbros Auto,bonus,29-12-2004,0.2857142857142857,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/talbrosautomotivecomponents/TAC,
Jetking Info,bonus,13-12-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/jetkinginfotrain/JI08,
Federal Bank,bonus,29-11-2004,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/federalbank/FB,
Era Infra Eng,bonus,09-11-2004,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/erainfraengineering/EIE01,
Helios and Mat,bonus,28-10-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/heliosmathesoninformationtechnology/HMI,
Aro Granite,bonus,28-10-2004,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/arograniteindustries/AGI01,
Venlon Polyeste,bonus,27-10-2004,0.5555555555555556,https://www.moneycontrol.com/india/stockpricequote/packaging/venlonpolyesterfilm/VPF,
Patel Eng,bonus,25-10-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/patelengineeringcompany/PEC,
UCAL Fuel,bonus,25-10-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/ucalfuelsystems/UFS,
Zandu Realty,bonus,21-10-2004,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/zandurealty/ZPW,
Donear Ind,bonus,20-10-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/donearindustries/DI25,
Opto Circuits,bonus,20-10-2004,0.7692307692307693,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/optocircuitsindia/OCI01,
South (I) Paper,bonus,14-10-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/paper/southindiapapermills/SIP03,
Jaybharat Text,bonus,12-10-2004,0.24390243902439024,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/jaybharattextilesandrealestate/JTA,
Hindoostan Mill,bonus,01-10-2004,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/hindoostanmills/SCG,
Subros,bonus,23-09-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/subros/S07,
Punjab Chemical,bonus,22-09-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/punjabchemicalscropprotection/PCC03,
Orient Abrasive,bonus,14-09-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/abrasives/orientabrasives/OA01,
Cholamandalam,bonus,31-08-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/cholamandalamfinancialholdings/TII,
Invest and Prec,bonus,27-08-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/investmentprecisioncastings/IPC01,
Kotak Mahindra,bonus,25-08-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/kotakmahindrabank/KMB,
Infomedia Press,bonus,19-08-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/printingstationery/infomediapress/I13,
Next Mediaworks,bonus,17-08-2004,0.8,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/nextmediaworks/MDM01,
Kansai Nerolac,bonus,13-08-2004,0.6,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/kansainerolacpaints/KNP,
Tata Steel,bonus,11-08-2004,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/steellarge/tatasteel/TIS,
Nucleus Softwar,bonus,06-08-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/nucleussoftwareexports/NS,
Geometric,bonus,02-08-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/geometric/G03,
Shanthi Gears,bonus,27-07-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/shanthigears/SG04,
JagsonpalPharma,bonus,20-07-2004,0.25,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jagsonpalpharmaceuticals/JP02,
Shahi Shipping,bonus,14-07-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/shipping/shahishipping/SKS06,
Infosys,bonus,01-07-2004,0.25,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/infosys/IT,
Wipro,bonus,25-06-2004,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/wipro/W,
BSEL Infra,bonus,09-06-2004,0.5555555555555556,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/bselinfrastructurerealty/BSE02,
Gravity India,bonus,28-05-2004,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/gravityindia/GI26,
Sun Pharma,bonus,27-05-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sunpharmaceuticalindustries/SPI,
MphasiS,bonus,26-05-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/mphasis/MB02,
Marico,bonus,06-05-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/personalcare/marico/M13,
FDC,bonus,29-04-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/fdc/FDC,
Wockhardt,bonus,28-04-2004,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/wockhardt/W05,
Guj NRE (DVR),bonus,20-04-2004,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/gujaratnrecokedvr/GNR01,
Guj NRE Coke,bonus,20-04-2004,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miningminerals/gujaratnrecoke/GNR,
T Spirutual,bonus,07-04-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/tspirutualworld/TSW,
Emami,bonus,26-03-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/personalcare/emami/E06,
Alembic,bonus,25-03-2004,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/alembic/A08,
Berger Paints,bonus,24-03-2004,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/bergerpaintsindia/BPI02,
Unichem Labs,bonus,16-03-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/unichemlaboratories/UL02,
Suprajit Eng,bonus,16-03-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/suprajitengineering/SE15,
Jubilant Life,bonus,12-03-2004,0.625,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jubilantlifesciences/JO03,
Haria Exports,bonus,10-03-2004,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/hariaexports/HE,
Xpro India,bonus,26-02-2004,0.7692307692307693,https://www.moneycontrol.com/india/stockpricequote/packaging/xproindia/XI,
Soundcraft Ind,bonus,23-02-2004,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/trading/soundcraftindustries/SI32,
Sterlite Ind,bonus,06-02-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/sterliteindustriesindia/SII,
Kabra Extrusion,bonus,19-01-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/kabraextrusiontechnik/KET,
Balkrishna Ind,bonus,09-01-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/tyres/balkrishnaindustries/BI03,
Jindal Drilling,bonus,01-01-2004,0.5,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/jindaldrillingindustries/JDI,
