SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Anukaran Commer,split,27-12-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ACE01,
Ujaas Energy,split,21-12-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=S18,
Global Infra,split,13-12-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ACA,
Setubandhan Inf,split,13-12-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PC02,
Nouveau Global,split,10-12-2012,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NF04,
Guj Narmada Fly,split,07-12-2012,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GNF,
Sunbright Stock,split,07-12-2012,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BSB,
Insta Finance,split,06-12-2012,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SDF,
Ruby Mills,split,22-11-2012,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RM04,
Nacl Industries,split,22-11-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NA04,
Shalimar Paints,split,22-11-2012,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SP13,
Bombay Burmah,split,08-11-2012,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BBT,
Rockon Fintech,split,02-11-2012,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=II08,
Sikozy Realtors,split,01-11-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GC06,
Unno Industries,split,01-11-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=UI09,
SMS Techsoft,split,01-11-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AP19,
Kanani Ind,split,01-11-2012,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KI26,
Baroda Extrusio,split,31-10-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BE01,
Bombay Dyeing,split,30-10-2012,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BDM,
Orissa Minerals,split,29-10-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=OMD,
Dhenu Buildcon,split,25-10-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HRC,
Goenka Diamond,split,25-10-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GDJ01,
Amrutanjan Heal,split,25-10-2012,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AHC01,
DJS Stock,split,23-10-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DJS,
Zyden Gentec,split,26-09-2012,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ZG01,
Amara Raja Batt,split,25-09-2012,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ARB,
GSFC,split,20-09-2012,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GSF,
KMF Builders,split,17-08-2012,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KMF02,
VTM,split,16-08-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VTM,
Safal Herbs,split,09-08-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PH03,
Ajanta Pharma,split,09-08-2012,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AP22,
Vandana,split,02-08-2012,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TK,
Steelcast,split,25-07-2012,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=S06,
GRUH Finance,split,24-07-2012,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GRU,
Zylog Systems,split,29-06-2012,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ZS,
KCCL Plastic,split,18-06-2012,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KCC,
