SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Rei Agro,bonus,26-12-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/reiagro/RA06,
Bilcare,bonus,12-12-2003,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/packaging/bilcare/B04,
P and G,bonus,10-12-2003,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/personalcare/proctergamblehygienehealthcare/PGH,
LG Balakrishnan,bonus,09-12-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/lgbalakrishnanbrothers/LGB,
Moser Baer,bonus,27-11-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/computershardware/moserbaerindia/MBI,
Opto Circuits,bonus,10-11-2003,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/optocircuitsindia/OCI01,
National Flask,bonus,30-10-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/plastics/nationalflask/NF05,
GG Auto Gears,bonus,16-10-2003,0.6,https://www.moneycontrol.com/india/stockpricequote/engineering/ggautomativegears/GGA,
Vishnu Sugar,bonus,06-10-2003,0.25,https://www.moneycontrol.com/india/stockpricequote/sugar/vishnusugarmills/VSM,
Hikal,bonus,29-09-2003,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/hikal/H05,
Thermax,bonus,08-09-2003,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/thermax/T,
Oracle Fin Serv,bonus,05-09-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/oraclefinancialservicessoftware/OFS01,
Grauer and Weil,bonus,04-09-2003,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/chemicals/grauerweilindia/GWI,
Vyapar Ind,bonus,04-09-2003,0.2,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/vyaparindustries/VI18,
Wendt,bonus,04-09-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/abrasives/wendtindia/WI05,
Asian Paints,bonus,22-08-2003,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/asianpaints/AP31,
IOC,bonus,14-08-2003,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/refineries/indianoilcorporation/IOC,
Mirc Electronic,bonus,13-08-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/mircelectronics/ME,
Solitaire Invt,bonus,12-08-2003,0.125,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/solitaireinvestments/SI64,
Exide Ind,bonus,03-07-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/exideindustries/EI,
MphasiS,bonus,02-07-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/mphasis/MB02,
Orissa Sponge,bonus,16-06-2003,0.9090909090909091,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/orissaspongeiron/OSI,
Guj NRE Coke,bonus,29-05-2003,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miningminerals/gujaratnrecoke/GNR,
Guj NRE (DVR),bonus,29-05-2003,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/gujaratnrecokedvr/GNR01,
National Stand,bonus,26-05-2003,0.4,https://www.moneycontrol.com/india/stockpricequote/engineering/nationalstandardindia/NSD,
Jayant Agro-Org,bonus,31-03-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/jayantagroorganics/JAO,
Cosmo Films,bonus,20-03-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/plastics/cosmofilms/CF08,
ATN Telefilms,bonus,13-03-2003,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/atntelefilms/ATN01,
Dynacons Sys,bonus,20-02-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/dynaconssystemssolutions/DSS01,
Empower India,bonus,03-02-2003,0.1,https://www.moneycontrol.com/india/stockpricequote/trading/empowerindia/EI18,
Opto Circuits,bonus,14-01-2003,0.9090909090909091,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/optocircuitsindia/OCI01,
IndiaNivesh,bonus,14-01-2003,0.5,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/indianivesh/SML02,
Anand Projects,bonus,14-01-2003,0.42857142857142855,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/anandprojects/AES,
