SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
ORIENTAL AROMAT,split,13-12-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/camphoralliedproducts/CAP,
Britannia,split,29-11-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/britanniaindustries/BI,
Mangal Credit,split,26-11-2018,10.0,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/takmachineryleasing/TML,
Brijlaxmi Lease,split,15-11-2018,10.0,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/brijlaxmileasingfinance/BLF04,
Oriental Veneer,split,14-11-2018,0.1,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/orientalveneerproducts/OVP,
Sakuma Exports,split,12-11-2018,0.1,https://www.moneycontrol.com/india/stockpricequote/trading/sakumaexports/SE18,
KIC Metaliks,split,02-11-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/kicmetaliks/KIC03,
Mishtann Foods,split,01-11-2018,0.1,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/kicmetaliks/MF21,
DFM Foods,split,01-11-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/dfmfoods/DFM,
HICS Cements,split,01-11-2018,0.1,https://www.moneycontrol.com/india/stockpricequote/cementmini/hicscements/HIC,
Jindal Worldwid,split,31-10-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/trading/jindalworldwide/JW01,
Damodar Ind,split,25-10-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/damodarthreads/DT,
Frontline Sec,split,22-10-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/frontlinesecurities/FS08,
Colorchips New,split,22-10-2018,10.0,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/frontlinesecurities/ME17,
IEX,split,19-10-2018,0.1,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/frontlinesecurities/IEE,
Apollo Sindoori,split,12-10-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/frontlinesecurities/ASH,
Unimode Oversea,split,11-10-2018,10.0,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/unimodeoverseas/UO01,
JMC Projects,split,04-10-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/jmcprojectsindia/JMC,
Kirloskar Pneum,split,26-09-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/compressors/kirloskarpneumaticcompany/KGK,
Captain Poly,split,19-09-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/compressors/kirloskarpneumaticcompany/CP09,
Generic Eng,split,17-09-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/compressors/kirloskarpneumaticcompany/WPF,
Zensar Tech,split,07-09-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/zensartechnologies/ZT02,
Thirumalai Chem,split,14-08-2018,0.1,https://www.moneycontrol.com/india/stockpricequote/chemicals/thirumalaichemicals/TC07,
Airan,split,14-08-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/chemicals/thirumalaichemicals/A09,
Signet Ind,split,13-08-2018,10.0,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/signetindustries/SF22,
DIL,split,08-08-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/dil/DIL03,
Gallantt Ispat,split,07-08-2018,0.1,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/gallanttispat/GI,
Otco Intl,split,10-07-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/otcointernational/OI09,
Shrenik,split,09-07-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/otcointernational/S25,
Filatex India,split,27-06-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/filatexindia/FI06,
Avanti Feeds,split,26-06-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/aquaculture/avantifeeds/AF21,
Container Corp,split,26-06-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/transport/containercorporationindia/CCI,
Uniply Ind,split,25-06-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/uniplyindustries/UI16,
Vikas Proppant,split,22-06-2018,0.1,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/adarshderivatives/AD03,
United Spirits,split,15-06-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/unitedspirits/US,
Swadeshi Ind,split,14-06-2018,10.0,https://www.moneycontrol.com/india/stockpricequote/plastics/swadeshiindustriesleasingcompany/SIL01,
B C Power Contr,split,14-06-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/plastics/swadeshiindustriesleasingcompany/PC13,
Lumax Auto Tech,split,07-06-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/lumaxautotechnologies/LAT01,
Gaekwar Mills,split,31-05-2018,0.1,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/gaekwarmillsltd/GML,
Gala Global Prd,split,10-05-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/gaekwarmillsltd/GPC,
Citurgia Bioche,split,26-04-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/chemicals/citurgiabiochemicals/CB03,
NBCC (India),split,25-04-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/citurgiabiochemicals/NBC01,
A Infra.,split,20-04-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/citurgiabiochemicals/AI74,
Phillips Carbon,split,19-04-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/chemicals/phillipscarbonblack/PCB01,
Foods and Inns,split,19-04-2018,0.1,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/foodsinns/FI10,
Shivalik Rasa,split,19-04-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/foodsinns/SR9,
Think Ink Studi,split,17-04-2018,0.1,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/foodsinns/OM03,
