SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
SKS,split,22-06-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/sks/SKS01,
Arcotech,split,22-06-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/arcotech/A17,
Hind Composites,split,25-05-2017,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/hindustancomposites/HC06,
Advanced Enzyme,split,25-05-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/hindustancomposites/AET,
Mangal Credit,split,17-05-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/takmachineryleasing/TML,
Mishtann Foods,split,05-05-2017,10.0,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/takmachineryleasing/MF21,
HICS Cements,split,05-05-2017,10.0,https://www.moneycontrol.com/india/stockpricequote/cementmini/hicscements/HIC,
Beardsell,split,04-05-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/beardsell/B06,
Dwekam Industri,split,28-04-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/beardsell/DI28,
BLS Internation,split,26-04-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/beardsell/BLS,
Avance Tech,split,24-04-2017,10.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/avancetechnologies/AT18,
Ontic Finserve,split,13-04-2017,10.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/avancetechnologies/OF04,
Maral Finance,split,13-04-2017,10.0,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/maralfinance/MF12,
SVC Resources,split,23-03-2017,10.0,https://www.moneycontrol.com/india/stockpricequote/trading/svcresources/PT11,
Veronica Prod,split,23-03-2017,10.0,https://www.moneycontrol.com/india/stockpricequote/chemicals/dhvanilchemicals/DC09,
Bharat Elec,split,16-03-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/electricals/bharatelectronics/BE03,
Viaan Ind,split,09-03-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/electricals/bharatelectronics/HSG01,
Aadhaar Venture,split,02-03-2017,10.0,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/prranetaindustries/PI37,
Nutraplus India,split,27-02-2017,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/nutraplusproductindia/NPI03,
Dwitiya Trading,split,17-02-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/nutraplusproductindia/DT10,
Allied Computer,split,17-02-2017,10.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/alliedcomputersinternationalasia/ACI13,
Compuage Info,split,16-02-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/computershardware/compuageinfocom/CI29,
Gayatri Project,split,10-02-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/gayatriprojects/GP10,
LT Foods,split,07-02-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ltfoods/LTF,
Kallam Spinning,split,02-02-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/kallamspinningmills/KSM,
Rasoi,split,02-02-2017,20.0,https://www.moneycontrol.com/india/stockpricequote/vanaspatioils/rasoi/R01,
Khemani Distrib,split,02-02-2017,0.5,https://www.moneycontrol.com/india/stockpricequote/vanaspatioils/rasoi/KDM,
Ushdev Intl,split,30-01-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/trading/ushdevinternational/UI11,
Sanguine Media,split,19-01-2017,10.0,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/sanguinemedialtd/SML03,
Sterling Tools,split,09-01-2017,0.2,https://www.moneycontrol.com/india/stockpricequote/fasteners/sterlingtools/ST,
JSW Steel,split,04-01-2017,0.1,https://www.moneycontrol.com/india/stockpricequote/steellarge/jswsteel/JSW01,
