SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
ONGC,bonus,27-10-2006,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/oilnaturalgascorporation/ONG,
Tricom India,bonus,26-10-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/tricomindia/TI29,
Siyaram Silk,bonus,19-10-2006,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/siyaramsilkmills/SSM05,
Vishnu Sugar,bonus,13-10-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/sugar/vishnusugarmills/VSM,
AVT Natural,bonus,12-10-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/avtnaturalproducts/AVT02,
Berger Paints,bonus,12-10-2006,0.625,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/bergerpaintsindia/BPI02,
Mahindra Satyam,bonus,09-10-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/mahindrasatyam/SCS,
Larsen,bonus,28-09-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/larsentoubro/LT,
Guj NRE Coke,bonus,28-09-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/miningminerals/gujaratnrecoke/GNR,
Guj NRE (DVR),bonus,28-09-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/gujaratnrecokedvr/GNR01,
La Opala RG,bonus,25-09-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/laopalarg/LOR,
Swasti Vinayaka,bonus,25-09-2006,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/swastivinayakaartandheritagecorporation/SVF,
Jay BharatMarut,bonus,25-09-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/jaybharatmaruti/JBM,
Alps Industries,bonus,22-09-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/alpsindustries/AI12,
NCC,bonus,20-09-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ncc/NCC01,
JTEKT India,bonus,14-09-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/jtektindia/SKS04,
Hercules Hoists,bonus,14-09-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/engineering/herculeshoists/HH01,
EIH,bonus,12-09-2006,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/hotels/eih/EIH,
Cheviot Company,bonus,11-09-2006,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/cheviotcompany/CC04,
KS Oils,bonus,08-09-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ksoils/KSO,
Bhagyanagar Ind,bonus,07-09-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/bhagyanagarindia/BI23,
NESCO,bonus,04-09-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/diversified/nesco/NES,
Cadila Health,bonus,30-08-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/cadilahealthcare/CHC,
Dr Reddys Labs,bonus,28-08-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/drreddyslaboratories/DRL,
Invest and Prec,bonus,24-08-2006,0.25,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/investmentprecisioncastings/IPC01,
Precision Elec,bonus,21-08-2006,0.4,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/precisionelectronics/PE01,
CORE Education,bonus,17-08-2006,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/coreeducationtechnologies/CPT,
Banswara Syntex,bonus,17-08-2006,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/banswarasyntex/BS01,
Lupin,bonus,11-08-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/lupin/L,
Prism Info,bonus,09-08-2006,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/prisminformatics/AH05,
Anuh Pharma,bonus,31-07-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/anuhpharma/AP10,
UB Holdings,bonus,28-07-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/trading/unitedbreweriesholdings/UBH,
TCS,bonus,28-07-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/tataconsultancyservices/TCS,
Cyient,bonus,28-07-2006,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/cyient/IE07,
Havells India,bonus,20-07-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/electricequipment/havellsindia/HI01,
Karur Vysya,bonus,19-07-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/karurvysyabank/KVB,
Infosys,bonus,13-07-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/infosys/IT,
AB Money,bonus,12-07-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/financegeneral/adityabirlamoney/ABM01,
Jaybharat Text,bonus,06-07-2006,0.4,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/jaybharattextilesandrealestate/JTA,
KSL & Ind,bonus,06-07-2006,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/kslindustries/KSL04,
Atlas Copco,bonus,26-06-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/compressors/atlascopcoindia/ACI,
ILandFS,bonus,23-06-2006,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ilandfsinvestmentmanagers/ILF02,
Unitech,bonus,23-06-2006,0.07692307692307693,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/unitech/U,
Grindwell Norto,bonus,26-05-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/abrasives/grindwellnorton/GN,
National Perox,bonus,26-05-2006,0.4,https://www.moneycontrol.com/india/stockpricequote/chemicals/nationalperoxide/NP03,
Sterlite Ind,bonus,05-05-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/sterliteindustriesindia/SII,
Cipla,bonus,24-04-2006,0.4,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/cipla/C,
Jayant Agro-Org,bonus,13-04-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/jayantagroorganics/JAO,
Kalpataru Power,bonus,13-04-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/powertransmissionequipment/kalpatarupowertransmission/KPT,
Mastek,bonus,27-03-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/mastek/M,
The Investment,bonus,21-03-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/financegeneral/theinvestmenttrustindia/FFS03,
Shree Ram Urban,bonus,17-03-2006,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/shreeramurbaninfrastructure/SRU,
GSL Nova Petro,bonus,17-03-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/gslnovapetrochemicals/NP09,
Marathon Realty,bonus,16-03-2006,0.2,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/marathonnextgenrealty/MNR,
Torrent Pharma,bonus,20-02-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/torrentpharmaceuticals/TP06,
VIP Clothing,bonus,16-02-2006,0.5714285714285714,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/vipclothing/MI53,
Shah Alloys,bonus,13-02-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/shahalloys/SA03,
Mercator,bonus,02-02-2006,0.4,https://www.moneycontrol.com/india/stockpricequote/shipping/mercator/ML02,
KLG Systel,bonus,27-01-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/klgsystel/KLG,
Donear Ind,bonus,27-01-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/donearindustries/DI25,
Dabur India,bonus,19-01-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/personalcare/daburindia/DI,
Ganesh Housing,bonus,19-01-2006,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/ganeshhousingcorporation/GHC02,
United Western,bonus,17-01-2006,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/unitedwesternbank/UWB,
Netlink Sol,bonus,13-01-2006,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/netlinksolutions/NS11,
Subex,bonus,05-01-2006,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/subex/S15,
