SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Mittal Life Sty,bonus,2019-06-20,0.6,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/mittallifestyleltd/MLS,MITTAL
Biocon,bonus,2019-06-12,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/biocon/BL03,BIOCON
Syngene Intl,bonus,2019-06-11,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/syngeneinternational/SI10,SYNGENE
Creative Periph,bonus,2019-05-25,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/creativeperipheralsdistribution/CPD,CREATIVE
Cholamandalam,split,2019-06-14,0.2,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/cholamandalaminvestmentfinancecompany/CDB,CHOLAFIN
Jullundur Motor,split,2019-05-14,0.2,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ekamleasingfinancecompany/JMA,JMA
