SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Allcargo,bonus,30-12-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/allcargologistics/AGL02,
Marico,bonus,22-12-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/personalcare/marico/M13,
Marathon Realty,bonus,21-12-2015,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/marathonnextgenrealty/MNR,
Venkys,bonus,21-12-2015,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/venkys/V03,
eClerx Services,bonus,17-12-2015,0.75,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/eclerxservices/eS06,
Mangal Credit,bonus,17-12-2015,0.16666666666666666,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/mangalcreditfincorp/TML,
Fairdeal Fila,bonus,29-10-2015,0.9090909090909091,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/fairdealfilaments/FF,
Looks Health,bonus,29-10-2015,0.5714285714285714,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/lookshealthservices/MHS,
Kavit Ind,bonus,23-10-2015,0.75,https://www.moneycontrol.com/india/stockpricequote/chemicals/kavitindustries/JHP,
Ruby Mills,bonus,21-10-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/textilescompositemills/rubymills/RM04,
Dhabriya Poly,bonus,21-10-2015,0.8,https://www.moneycontrol.com/india/stockpricequote/plastics/dhabriyapolywood/DP04,
Vinaditya Trad,bonus,15-10-2015,0.020833333333333332,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/vinadityatradingcompany/VTC01,
Tiger Logistics,bonus,15-10-2015,0.4,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/tigerlogisticsindia/TLI,
Amines Plast,bonus,08-10-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/aminesplasticizers/AP07,
Captain Poly,bonus,08-10-2015,0.8888888888888888,https://www.moneycontrol.com/india/stockpricequote/plastics/captainpolyplast/CP09,
Pincon Spirit,bonus,08-10-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/pinconspirit/PS18,
Shivam Auto,bonus,08-10-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/shivamautotech/SA13,
Alpine Hsg,bonus,06-10-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/alpinehousingdevcorp/AHD,
Coastal Corp,bonus,29-09-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/aquaculture/coastaltrawlers/CTL,
Divis Labs,bonus,23-09-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/divislaboratories/DL03,
Apcotex Ind,bonus,23-09-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/rubber/apcotexindustries/AI58,
Colgate,bonus,23-09-2015,0.5,https://www.moneycontrol.com/india/stockpricequote/personalcare/colgatepalmoliveindia/CPI,
