SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Lloyds Metals,split,19-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LME,
Peninsula Land,split,16-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PL10,
Arshiya,split,12-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AI60,
Man Industries,split,09-10-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MII,
Anant Raj,split,08-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ARI,
Compucom Soft,split,08-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CS14,
Jai Corp,split,05-10-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JC08,
Shilpa,split,28-09-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SM19,
GMR Infra,split,28-09-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GI27,
Batliboi,split,26-09-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=B02,
Amara Raja Batt,split,19-09-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ARB,
Electrosteel,split,17-09-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EC02,
Ahluwalia,split,14-09-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ACI12,
Glenmark,split,10-09-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GP08,
Usha Martin,split,29-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=UM01,
Hind Rectifiers,split,28-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HR01,
NIIT,split,24-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NII,
Sanghvi Movers,split,23-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SM10,
Everest Kanto,split,21-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EKC,
Matra Realty,split,17-08-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MR04,
Apollo Tyres,split,17-08-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AT14,
Divis Labs,split,03-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DL03,
Modison Metals,split,03-08-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MM07,
Easun Reyrl,split,31-07-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ER,
Sun TV Network,split,23-07-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=STN01,
KS Oils,split,18-07-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KSO,
Satra Prop,split,09-07-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SP39,
Alchemist,split,05-07-2007,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=A12,
Bharat Seats,split,28-06-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BS03,
ABB India,split,28-06-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ABB,
CORE Education,split,06-06-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CPT,
Huhtamaki PPL,split,25-05-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PP,
Thomas Cook,split,14-05-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TCI,
Mirza Intl,split,24-04-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI46,
Action Financia,split,23-04-2007,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AFS01,
Punj Lloyd,split,29-03-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PL9,
NRB Bearings,split,26-03-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NRB,
Suven Life Sci,split,23-03-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SLS01,
Minaxi Textiles,split,21-03-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MT06,
Bombay SwadShar,split,20-03-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BSS01,
Sapan Chemicals,split,15-03-2007,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SC52,
Nirma,split,14-03-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=N,
DeccanChronicle,split,13-03-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DCH,
Prime Urban Dev,split,13-03-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PT10,
Max Financial,split,12-03-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI,
Marico,split,21-02-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=M13,
Gokaldas Export,split,08-02-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GE05,
JIK Industries,split,07-02-2007,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JIK,
Paramount Comm,split,25-01-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PC01,
Alka Secur,split,15-01-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AS17,
Pondy Oxides,split,15-01-2007,5.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PO03,
Jaybharat Text,split,09-01-2007,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JTA,
CNI Research,split,08-01-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CNI,
Finolex Cables,split,08-01-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FC01,
Birlasoft,split,04-01-2007,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KPI02,
