SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Balmer Lawrie,bonus,26-12-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/diversified/balmerlawriecompany/BLC,
Innovana,bonus,17-12-2019,0.4,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/innovanathinklabs/IT06,
HCL Tech,bonus,05-12-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/hcltechnologies/HCL02,
Moneyboxx Finan,bonus,21-11-2019,0.9090909090909091,https://www.moneycontrol.com/india/stockpricequote/financegeneral/moneyboxxfinance/DC08,
Ind Motor Parts,bonus,25-10-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/trading/indiamotorpartsaccessories/IMP03,
Madhav Copper,bonus,22-10-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/madhavcopper/MC07,
Bombay Super,bonus,22-10-2019,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/bombaysuperhybridseeds/BSH,
Shanti Overseas,bonus,22-10-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/shantioverseasindia/SO01,
Vaishali Pharma,bonus,17-10-2019,0.625,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/vaishalipharma/VP01,
Shreeji Translo,bonus,14-10-2019,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/shreejitranslogistics/ST26,
Milton Industri,bonus,14-10-2019,0.9090909090909091,https://www.moneycontrol.com/india/stockpricequote/diversified/miltonindustries/MI44,
Jonjua Overseas,bonus,10-10-2019,0.9615384615384616,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jonjuaoverseas/JO,
Bhakti Gems,bonus,04-10-2019,0.8695652173913043,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/bhaktigemsjewellery/BGJ01,
Reliable Data S,bonus,03-10-2019,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/diversified/reliabledataservices/RDS01,
Tirupati Forge,bonus,03-10-2019,0.625,https://www.moneycontrol.com/india/stockpricequote/diversified/tirupatiforge/TF09,
Radix Ind,bonus,30-09-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/radixindustriesindia/RP19,
Nitiraj Enginee,bonus,30-09-2019,0.8,https://www.moneycontrol.com/india/stockpricequote/engineering/nitirajengineers/NE09,
Aarti Ind,bonus,27-09-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/aartiindustries/AI45,
Modex Intl Sec,bonus,26-09-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/financegeneral/modexinternationalsecurities/MIS02,
Supershakti Met,bonus,26-09-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/supershaktimetaliksltd/SML05,
Pulz Electronic,bonus,26-09-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/pulzelectronics/PE09,
Ador Fontech,bonus,19-09-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/adorfontech/AF22,
A & M Febcon,bonus,19-09-2019,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/amfebcon/F03,
Astral Poly Tec,bonus,16-09-2019,0.8,https://www.moneycontrol.com/india/stockpricequote/plastics/astralpolytechnik/APT02,
Rajratan Global,bonus,11-09-2019,0.42857142857142855,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/rajratanglobalwire/RGW01,
Aaron Industrie,bonus,29-08-2019,0.9090909090909091,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/aaronindustries/AI79,
Brigade Ent,bonus,28-08-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/brigadeenterprises/BE08,
Britannia,bonus,22-08-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/britanniaindustries/BI,
Eco Recycling,bonus,22-08-2019,0.9090909090909091,https://www.moneycontrol.com/india/stockpricequote/computershardware/ecorecycling/IS10,
Touchwood Enter,bonus,22-08-2019,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/touchwoodentertainmentltd/TEL,
Swelect Energy,bonus,22-08-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/electricequipment/swelectenergysystems/NPS,
Bombay Cycle,bonus,13-08-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/trading/bombaycycle/BC11,
RITES,bonus,08-08-2019,0.8,https://www.moneycontrol.com/india/stockpricequote/diversified/rites/R02,
Varun Beverages,bonus,25-07-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/varunbeverages/VB05,
Zota Health Car,bonus,25-07-2019,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/zotahealthcare/ZHC,
Focus Lighting,bonus,22-07-2019,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/focuslightingfixtures/FLF03,
Captain Technoc,bonus,22-07-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/captaintechnocast/CT11,
Panache Digilif,bonus,18-07-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/panachedigilife/PD09,
Bhageria Indu,bonus,17-07-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/dyespigments/bhageriaindustries/BD02,
Sumit Woods,bonus,16-07-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/sumitwoods/SW01,
Prithvi Exc,bonus,11-07-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/prithviexchangeindia/PS14,
Sirca Paints,bonus,09-07-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/sircapaintsindialtd/SPI06,
GAIL,bonus,09-07-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/gailindia/GAI,
UPL,bonus,02-07-2019,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/chemicals/upl/UP04,
A and M Jumbo B,bonus,01-07-2019,0.25,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/amjumbobags/JB03,
Avadh Sugar,bonus,27-06-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/sugar/avadhsugarenergy/ASE03,
G G Engineering,bonus,27-06-2019,0.6,https://www.moneycontrol.com/india/stockpricequote/engineering/ggengineering/E10,
Oceanic Foods,bonus,27-06-2019,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/oceanicfoods/OF03,
Magadh Sugar,bonus,27-06-2019,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/sugar/magadhsugarenergy/MSE01,
Relaxo Footwear,bonus,26-06-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/relaxofootwears/RF07,
Creative Periph,bonus,25-06-2019,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/creativeperipheralsdistribution/CPD,
