SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Datapro Info,split,25-12-2000,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DIT,
Jenson Nicholso,split,04-12-2000,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JN,
Dabur India,split,27-11-2000,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DI,
HCL Tech,split,27-11-2000,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HCL02,
Cummins,split,20-11-2000,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CI02,
JIK Industries,split,13-11-2000,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JIK,
Morepen Lab,split,07-11-2000,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ML06,
Novartis India,split,06-11-2000,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NI01,
Mastek,split,26-10-2000,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=M,
Moh Granites,split,03-10-2000,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MG01,
Cyberspace Info,split,26-09-2000,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CI07,
PharmaciaHealth,split,25-09-2000,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PH04,
Socrus Bio Scie,split,25-09-2000,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=THC,
Sonata,split,25-09-2000,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SS42,
Sterlite Ind,split,25-09-2000,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SII,
Pan India Corp,split,18-09-2000,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PIC01,
Kennametal,split,18-09-2000,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WI06,
Flextronics,split,11-09-2000,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FSS,
Vatsa Corp,split,30-08-2000,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VC04,
Eskay Knit,split,21-08-2000,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EK01,
Jayant Agro-Org,split,21-08-2000,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JAO,
Mahindra Satyam,split,07-08-2000,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SCS,
Elgi Equipments,split,02-08-2000,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EE01,
HUL,split,03-07-2000,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HU,
Information Tec,split,19-06-2000,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IT01,
Computech Inter,split,15-05-2000,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CI15,
Vatsa Music,split,10-05-2000,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VM05,
BLB,split,02-05-2000,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BLB,
Dolat Investmen,split,02-05-2000,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DI11,
Polaris Consult,split,02-05-2000,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PSL01,
Infosys,split,24-01-2000,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IT,
