SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Shilpa,split,06-11-2015,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SM19,
Infronics Syst,split,05-11-2015,2.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IS14,
Mahalaxmi Rub,split,05-11-2015,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MR02,
Inceptum Ent,split,03-11-2015,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AE17,
Mahavir Ind,split,02-11-2015,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SWI01,
Diligent Ind,split,30-10-2015,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=YS01,
Kesar Petro,split,30-10-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KP04,
Quasar India,split,29-10-2015,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=QI,
Sarla Performan,split,29-10-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SPF01,
Negotium Int,split,29-10-2015,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MIT,
Mudunuru,split,15-10-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GFA,
Oripro,split,15-10-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=O03,
Lambodhara Text,split,15-10-2015,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LT02,
Bata India,split,07-10-2015,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BI01,
Cadila Health,split,06-10-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CHC,
Toyam Ind,split,05-10-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=OAR,
Alankit,split,23-09-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EGJ,
Samtex Fashions,split,22-09-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SF01,
Aegis Logistics,split,16-09-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AL9,
Urja Global,split,16-09-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=UG01,
Kushal,split,03-09-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KT06,
ITD Cementation,split,21-08-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ITD03,
Signet Ind,split,17-08-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SF22,
Kausambi Vanij,split,14-08-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KV03,
High Ground Ent,split,16-07-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WYE,
Birdhi Chand,split,02-07-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BCP01,
JMT Auto,split,25-06-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JMT02,
ASIS Logistics,split,12-06-2015,0.01,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=P07,
Fineotex Chem,split,11-06-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FC02,
Sunstar Realty,split,04-06-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SRD,
Elpro Int,split,04-06-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EI03,
Rollatainers,split,04-06-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=R05,
Kkalpana Ind,split,21-05-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KI30,
Shri Mahalaxmi,split,18-05-2015,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SMA01,
Rasi Electrodes,split,11-05-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RE9,
Titagarh Wagons,split,23-04-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TW04,
Indag Rubber,split,23-04-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IR,
Pitti Engineeri,split,16-04-2015,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PL,
Arnold Holdings,split,16-04-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AH08,
Menon Bearings,split,09-04-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MB01,
Millennium,split,30-03-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI05,
KSS,split,30-03-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GPM,
Rajlaxmi Ind,split,27-03-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RI25,
Kansai Nerolac,split,26-03-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KNP,
Panafic Ind,split,25-03-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PI40,
Granules India,split,23-03-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GI25,
Ajanta Pharma,split,20-03-2015,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AP22,
Tech Mahindra,split,19-03-2015,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TM4,
Monotype India,split,16-03-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MIL05,
Aplaya Creation,split,11-03-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TL02,
Channel Nine,split,02-03-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CNE,
Amines Plast,split,27-02-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AP07,
Hikal,split,27-02-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=H05,
Grandma Trading,split,26-02-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GTA01,
Bala Techno,split,25-02-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BTG,
HPC Bio,split,20-02-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HB02,
Zyden Gentec,split,18-02-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ZG01,
Yamini Invt,split,18-02-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=YIL,
Quasar India,split,12-02-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=QI,
Esteem Bio,split,11-02-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EBO,
Him Fibres,split,09-02-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HF02,
Poly Medicure,split,02-02-2015,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PM06,
Tata Coffee,split,23-01-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TC14,
Corporation Bk,split,22-01-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CB,
Bank of Baroda,split,22-01-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BOB,
RS Software,split,21-01-2015,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RSS,
Berger Paints,split,08-01-2015,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BPI02,
Eco Friendly,split,08-01-2015,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EFF,
Hathway Cable,split,06-01-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HCD,
Minda Corp,split,05-01-2015,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MC23,
