COUNT,SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
45,Shivalik Rasa,split,19-04-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/foodsinns/SR9,
46,Think Ink Studi,split,17-04-2018,0.1,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/foodsinns/OM03,
47,Amrutanjan Heal,split,13-04-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/amrutanjanhealthcare/AHC01,
48,Atharv Ent,split,12-04-2018,10.0,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/atharventerprises/AE14,
49,Ruchika Industr,split,10-04-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/atharventerprises/RII01,
50,Marathon Realty,split,05-04-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/marathonnextgenrealty/MNR,
51,India Nippon,split,21-03-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/indianipponelectricals/INE,
52,SRS Finance,split,09-02-2018,0.1,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/indianipponelectricals/SRS05,
53,Singer India,split,17-01-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/trading/singerindia/SI26,
54,Super Crop Safe,split,04-01-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/supercropsafe/SCS03,
0,Kanoria Chem,split,31-12-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KCI01,
1,Jaiprakash Asso,split,17-12-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JA02,
2,Kriti Ind,split,13-12-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KII,
3,Chandni Textile,split,30-11-2007,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CT09,
4,Lancor Holdings,split,26-11-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LH,
5,Banco Products,split,23-11-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BPI,
6,Subros,split,20-11-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=S07,
7,Zigma Software,split,19-11-2007,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GRM02,
8,Guj Mineral,split,08-11-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GMD,
9,Ruchi Soya,split,29-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RSI,
10,Vipul,split,29-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=V04,
11,West Coast Pap,split,26-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WCP,
12,GOCL Corp,split,26-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GOC01,
13,Sri Adhikari,split,25-10-2007,5.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SAB,
14,Birla Precision,split,24-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BPT01,
15,Faze Three Exp,split,24-10-2007,5.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FTE,
16,ICSA,split,23-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ICS,
17,Advani Hotels,split,22-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AHR,
18,Asian Electroni,split,22-10-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AE11,
19,BL Kashyap,split,22-10-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BLK,
20,Lloyds Metals,split,19-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LME,
21,Peninsula Land,split,16-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PL10,
22,Arshiya,split,12-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AI60,
23,Man Industries,split,09-10-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MII,
24,Anant Raj,split,08-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ARI,
25,Compucom Soft,split,08-10-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CS14,
26,Jai Corp,split,05-10-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JC08,
27,Shilpa,split,28-09-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SM19,
28,GMR Infra,split,28-09-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GI27,
29,Batliboi,split,26-09-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=B02,
30,Amara Raja Batt,split,19-09-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ARB,
31,Electrosteel,split,17-09-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EC02,
32,Ahluwalia,split,14-09-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ACI12,
33,Glenmark,split,10-09-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GP08,
34,Usha Martin,split,29-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=UM01,
35,Hind Rectifiers,split,28-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HR01,
36,NIIT,split,24-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NII,
37,Sanghvi Movers,split,23-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SM10,
38,Everest Kanto,split,21-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EKC,
39,Matra Realty,split,17-08-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MR04,
40,Apollo Tyres,split,17-08-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AT14,
41,Divis Labs,split,03-08-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DL03,
42,Modison Metals,split,03-08-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MM07,
43,Easun Reyrl,split,31-07-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ER,
44,Sun TV Network,split,23-07-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=STN01,
45,KS Oils,split,18-07-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KSO,
46,Satra Prop,split,09-07-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SP39,
47,Alchemist,split,05-07-2007,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=A12,
48,Bharat Seats,split,28-06-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BS03,
49,ABB India,split,28-06-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ABB,
50,CORE Education,split,06-06-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CPT,
51,Huhtamaki PPL,split,25-05-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PP,
52,Thomas Cook,split,14-05-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TCI,
53,Mirza Intl,split,24-04-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI46,
54,Action Financia,split,23-04-2007,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AFS01,
55,Punj Lloyd,split,29-03-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PL9,
56,NRB Bearings,split,26-03-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NRB,
57,Suven Life Sci,split,23-03-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SLS01,
58,Minaxi Textiles,split,21-03-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MT06,
59,Bombay SwadShar,split,20-03-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BSS01,
60,Sapan Chemicals,split,15-03-2007,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SC52,
61,Nirma,split,14-03-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=N,
62,DeccanChronicle,split,13-03-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DCH,
63,Prime Urban Dev,split,13-03-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PT10,
64,Max Financial,split,12-03-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI,
65,Marico,split,21-02-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=M13,
66,Gokaldas Export,split,08-02-2007,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GE05,
67,JIK Industries,split,07-02-2007,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JIK,
68,Paramount Comm,split,25-01-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PC01,
69,Alka Secur,split,15-01-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AS17,
70,Pondy Oxides,split,15-01-2007,5.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PO03,
71,Jaybharat Text,split,09-01-2007,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JTA,
72,CNI Research,split,08-01-2007,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CNI,
73,Finolex Cables,split,08-01-2007,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FC01,
74,Birlasoft,split,04-01-2007,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KPI02,
0,Confidence Fin,split,30-12-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CTC02,
1,Universal Sec,split,26-12-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=UCS,
2,KDJ Holidayscap,split,26-12-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GFI,
3,Bonanza Ind,split,19-12-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AT05,
4,Aikyam Intellec,split,13-12-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MPU,
5,First Financial,split,13-12-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FFS,
6,CIL Nova Petro,split,05-12-2013,2.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CIL05,
7,Kaiser Corp,split,22-11-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KP09,
8,Pazel Internati,split,22-11-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RI41,
9,Relaxo Footwear,split,22-11-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RF07,
10,Godrej Prop,split,21-11-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GP11,
11,Best Eastern,split,14-11-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BEH,
12,Lifeline Drugs,split,13-11-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LDP,
13,Effingo Textile,split,13-11-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MTM,
14,Shree Nath Comm,split,31-10-2013,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SNC01,
15,Centron Ind,split,25-10-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CIA,
16,Ashiana Housing,split,24-10-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AH07,
17,Atharv Ent,split,18-10-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AE14,
18,Federal Bank,split,17-10-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FB,
19,S R K Ind,split,11-10-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ATR,
20,Dhanleela,split,10-10-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RI06,
21,Rander Corp,split,09-10-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RFL,
22,Kyra Landscapes,split,30-09-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TC10,
23,Intel Cap Adv,split,30-09-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ICA,
24,Supremex,split,30-09-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ICV01,
25,Ram Minerals,split,30-09-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ICV02,
26,Mayur Uniquoter,split,25-09-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MU,
27,Nyssa Corp,split,16-09-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RTC01,
28,Astral Poly Tec,split,05-09-2013,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=APT02,
29,Syncom Formula,split,19-08-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SF18,
30,CCL Products,split,19-08-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CC10,
31,Virtual Global,split,14-08-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VGE,
32,Apcotex Ind,split,14-08-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AI58,
33,Neueon Towers,split,07-08-2013,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ST18,
34,Neueon Towers,split,07-08-2013,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ST18,
35,Asian Paints,split,30-07-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AP31,
36,Kelvin Fincap,split,24-07-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DS06,
37,IFL Promoters,split,11-07-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IF01,
38,Advanta,split,05-07-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AI39,
39,Centrum Capital,split,03-07-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CF09,
40,Ashoka Buildcon,split,03-07-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AB,
41,Westlife Dev,split,12-06-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DIC,
42,Midland Polymer,split,10-06-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MPL03,
43,Linkson Intl,split,06-06-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LI9,
44,MSR India,split,31-05-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SL11,
45,Pine Animation,split,17-05-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MFL02,
46,Mahavir Impex,split,17-05-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI26,
47,Veronica Prod,split,26-04-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DC09,
48,Safal Sec,split,23-04-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ASL05,
49,PI Industries,split,12-04-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PII,
50,Shekhawati Poly,split,10-04-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SP09,
51,Surabhi Chemica,split,10-04-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SCI07,
52,Sybly Ind,split,04-04-2013,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SI69,
53,Mindvision Cap,split,26-03-2013,2.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KF01,
54,Bil Energy,split,26-03-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BES01,
55,Rasoya Protein,split,21-03-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RP22,
56,GFL Financials,split,18-03-2013,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GFI01,
57,Shree Shaleen,split,06-03-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SSI12,
58,Raj Rayon Ind,split,04-03-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RR01,
59,VKS Projects,split,27-02-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VP,
60,M&M Financial,split,15-02-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MMF04,
61,PMC Fincorp,split,07-02-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PMC,
62,Sulabh Engineer,split,04-02-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SES,
63,Frontline Sol,split,31-01-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FBS01,
64,Radford Global,split,29-01-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RR03,
65,20 Microns,split,28-01-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=2M,
66,ACI Infocom,split,23-01-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ACI07,
67,Moryo,split,14-01-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI41,
68,Global Cap Mkts,split,10-01-2013,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GCM,
69,Visesh Infotech,split,03-01-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VI15,
0,Cabot India,split,10-12-1996,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CI21,
1,KFA Corporation,split,20-08-1996,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KFA,
2,Permanent Magne,split,16-05-1996,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PM01,
3,Industrial Inv,split,09-04-1996,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IIT01,
4,Baroda Electric,split,05-02-1996,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BEM01,
5,Lakshmi Finance,split,01-01-1996,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LFI01,
0,Gulshan Poly,split,27-12-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GP9,
1,Shree Global,split,21-12-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SGT,
2,TTI Enterprise,split,21-12-2016,5.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TTI,
3,Alankit,split,15-12-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EGJ,
4,KNR Construct,split,13-12-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KC13,
5,Satkar Finlease,split,08-12-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SF,
6,Chandni Textile,split,08-12-2016,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CT09,
7,Sunil HitechEng,split,01-12-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SHE,
8,Veerhealth Care,split,29-11-2016,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NI08,
9,Mangalam Ind,split,29-11-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MIF02,
10,KPR Mill,split,29-11-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=M15,
11,Capri Global,split,23-11-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MMF05,
12,Karur Vysya,split,17-11-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KVB,
13,Indo Count,split,11-11-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ICI07,
14,Inani Marbles,split,10-11-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IM,
15,Vama Ind,split,02-11-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VI17,
16,Gold Line,split,28-10-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GLI01,
17,Bhageria Indu,split,26-10-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BD02,
18,Negotium Int,split,25-10-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MIT,
19,VKJ Infra,split,25-10-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VI22,
20,Viji Finance,split,25-10-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VF08,
21,Menon Pistons,split,20-10-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MP18,
22,Welcon Internat,split,20-10-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SEI05,
23,Caplin Labs,split,19-10-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CPL,
24,Srestha Finvest,split,13-10-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MSI07,
25,Safal Sec,split,13-10-2016,2.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ASL05,
26,Gyscoal Alloys,split,13-10-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GA01,
27,8K Miles Soft,split,10-10-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PMS01,
28,Pact Industries,split,10-10-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PI41,
29,Grasim,split,06-10-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GI01,
30,Diamond Info,split,04-10-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EI17,
31,Kajaria Ceramic,split,04-10-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KC06,
32,Rollatainers,split,22-09-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=R05,
33,JMT Auto,split,21-09-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JMT02,
34,Minda Ind,split,12-09-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI4,
35,Trent,split,12-09-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=T04,
36,HICS Cements,split,08-09-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HIC,
37,Bajaj Finance,split,08-09-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BAF,
38,Mishtann Foods,split,08-09-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MF21,
39,Chembond Chem,split,06-09-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CC03,
40,V-Guard Ind,split,30-08-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VI02,
41,Pil Italica,split,24-08-2016,0.25,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PI08,
42,PNC Infratech,split,12-08-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PI26,
43,Kesar Terminals,split,11-08-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KTI04,
44,Bombay Wire Rop,split,09-08-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BWR,
45,Lloyds Metals,split,26-07-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LME,
46,Solar Ind,split,13-07-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SII04,
47,Lux Industries,split,06-06-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LHI,
48,NBCC (India),split,02-06-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NBC01,
49,Transcorp Intl,split,13-05-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TI27,
50,PS IT Infra,split,11-05-2016,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PSI04,
51,Amba Enterprise,split,09-05-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AE18,
52,Palred Tech,split,26-04-2016,2.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FS05,
53,ABM Knowledg,split,07-04-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ABM,
54,Vivimed Labs,split,06-04-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VL07,
55,Adithya Aqua,split,06-04-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AAC03,
56,Blue Cloud,split,06-04-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BCS03,
57,Uttam Value,split,28-03-2016,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LSI,
58,Synthiko Foils,split,22-03-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SF24,
59,Veer Energy,split,22-03-2016,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VEI,
60,Synthiko Foils,split,22-03-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SF24,
61,Precision Wires,split,21-03-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PWI,
62,Welspun India,split,21-03-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WI03,
63,Tide Water Oil,split,16-03-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TWO,
64,Rama Steel Tube,split,14-03-2016,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RST,
65,Prakash Steelag,split,03-03-2016,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PS16,
