SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Jaipan Inds,bonus,10-12-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/jaipanindustries/JI07,
Onward Tech,bonus,20-11-2001,0.4,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/onwardtechnologies/OT,
Patel Eng,bonus,13-11-2001,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/patelengineeringcompany/PEC,
Washington,bonus,09-11-2001,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/washingtonsoftwares/WS02,
Amrutanjan Heal,bonus,29-10-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/amrutanjanhealthcare/AHC01,
Otco Intl,bonus,16-10-2001,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/otcointernational/OI09,
Venkys,bonus,10-10-2001,0.75,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/venkys/V03,
Paramount Comm,bonus,20-09-2001,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/paramountcommunications/PC01,
JJ Exporters,bonus,17-09-2001,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/jjexporters/JJE,
Nucleus Softwar,bonus,17-09-2001,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/nucleussoftwareexports/NS,
Infomedia Press,bonus,29-08-2001,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/printingstationery/infomediapress/I13,
Eonour Tech,bonus,27-08-2001,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/eonourtechnologies/ET07,
Asahi India,bonus,14-08-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/asahiindiaglass/AIG01,
Blue Dart,bonus,13-08-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/couriers/bluedartexpress/BDE,
Monsanto India,bonus,13-08-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/monsantoindia/MI39,
Surana Telecom,bonus,13-08-2001,0.4,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/suranatelecompower/ST12,
Polaris Consult,bonus,04-07-2001,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/polarisconsultingservices/PSL01,
Media Matrix,bonus,18-06-2001,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/mediamatrixworldwide/MM06,
DSP Merrill,bonus,30-03-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/dspmerrilllynch/DSP,
Centrum Capital,bonus,27-03-2001,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/financegeneral/centrumcapital/CF09,
Grauer and Weil,bonus,19-03-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/grauerweilindia/GWI,
IDBI Bank,bonus,12-02-2001,0.625,https://www.moneycontrol.com/india/stockpricequote/bankspublicsector/idbibank/IDB05,
Geojit Fin,bonus,12-02-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/financegeneral/geojitfinancialservices/GBN01,
IDBI Div 95,bonus,12-02-2001,0.625,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/idbidivinit95/IDB04,
Relaxo Footwear,bonus,09-02-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/relaxofootwears/RF07,
Sun Earth Ceram,bonus,05-02-2001,0.5,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/sunearthceramics/SEC01,
Jaipan Inds,bonus,24-01-2001,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/jaipanindustries/JI07,
