SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Socrus Bio Scie,split,10-12-2001,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=THC,
Eonour Tech,split,26-11-2001,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ET07,
Dr Reddys Labs,split,10-10-2001,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DRL,
SKF India,split,01-10-2001,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SKF01,
DSJ Comm,split,10-09-2001,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DSJ,
Credence Sound,split,10-09-2001,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CSV,
Pan India Corp,split,20-08-2001,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PIC01,
Swasti Vinayaka,split,30-07-2001,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SVS01,
Bhuvan Tripura,split,16-07-2001,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BTI01,
Vatsa Education,split,02-07-2001,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VE07,
Top Telemedia,split,18-06-2001,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TT10,
Alka India,split,04-06-2001,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AI52,
Navyug Elect,split,28-05-2001,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NE05,
Infraquest Intl,split,28-05-2001,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CHI01,
Kashyap Tele,split,30-04-2001,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JO02,
Hero Motocorp,split,12-03-2001,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HHM,
ATN Telefilms,split,26-02-2001,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ATN01,
Database Fin,split,26-02-2001,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DF06,
Cistro Telelink,split,19-02-2001,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CT08,
Vikas WSP,split,22-01-2001,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VWS,
BITS,split,08-01-2001,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BIT,
Patel Eng,split,02-01-2001,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PEC,
Intl Paper APPM,split,01-01-2001,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=APP,
