SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Phoenix Mills,bonus,09-12-2005,0.2,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/phoenixmills/PM02,
Faze Three Exp,bonus,24-11-2005,0.4,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/fazethreeexports/FTE,
Crest Ventures,bonus,14-11-2005,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/financehousing/crestventures/SR,
MphasiS,bonus,11-11-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/mphasis/MB02,
Sterling Tools,bonus,10-11-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/fasteners/sterlingtools/ST,
Cranes Software,bonus,02-11-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/cranessoftwareinternational/CSI01,
Linkhouse Ind,bonus,02-11-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/linkhouseindustries/LI07,
Suryalata Spg,bonus,28-10-2005,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/suryalataspinningmills/SSM09,
Jindal Worldwid,bonus,28-10-2005,0.25,https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/jindalworldwide/JW01,
Helios and Mat,bonus,27-10-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/heliosmathesoninformationtechnology/HMI,
Indo Pacific,bonus,26-10-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/indopacificprojects/IPS,
Zodiac Clothing,bonus,24-10-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/zodiacclothingcompany/ZCC,
Gangotri Textil,bonus,24-10-2005,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/gangotritextiles/GT,
GP Petroleums,bonus,20-10-2005,0.625,https://www.moneycontrol.com/india/stockpricequote/lubricants/gppetroleums/SP36,
Ashco Niulab,bonus,20-10-2005,0.25,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/ashconiulabindustries/ANI,
