SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
ORIENTAL AROMAT,bonus,13-12-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/orientalaromaticsltd/CAP,
OFS Technologie,bonus,29-11-2018,0.625,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ofstechnologies/INE02,
Jiya Eco,bonus,19-11-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jiyaecoproducts/JEP,
Arfin India,bonus,13-11-2018,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/arfinindia/AI70,
Motherson Sumi,bonus,30-10-2018,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/mothersonsumisystems/MSS01,
Duke Offshore,bonus,26-10-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/dukeoffshore/DO03,
CES Limited,bonus,22-10-2018,0.03571428571428571,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/ceslimited/SIL13,
Shashijit Infra,bonus,12-10-2018,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/shashijitinfraprojects/SI43,
Alpine Hsg,bonus,11-10-2018,0.75,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/alpinehousingdevcorp/AHD,
Zenlabs Ethica,bonus,11-10-2018,0.9523809523809523,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/zenlabsethica/NT03,
Cupid,bonus,11-10-2018,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/cupid/CR02,
Suncare Trader,bonus,11-10-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/trading/suncaretraders/ST08,
South India Pro,bonus,09-10-2018,0.2,https://www.moneycontrol.com/india/stockpricequote/financegeneral/southindiaprojects/SIP06,
Bhatia Communic,bonus,08-10-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/bhatiacommunicationsretailindialtd/BCR,
Beekay Niryat,bonus,08-10-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/beekayniryat/BN02,
Zeal Aqua,bonus,04-10-2018,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/aquaculture/zealaqua/ZA,
ZIM Laboratorie,bonus,04-10-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/zimlaboratorieslimited/zimlaboratorieslimited/ZIMLA54140,
Filtra Consult,bonus,04-10-2018,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/engineering/filtraconsultantsengineers/FCE,
Igarashi Motors,bonus,27-09-2018,0.8898678414096917,https://www.moneycontrol.com/india/stockpricequote/electricequipment/igarashimotors/IM01,
Alexander Stamp,bonus,27-09-2018,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/alexanderstampsandcoin/JLF,
Emkay Taps,bonus,24-09-2018,0.16666666666666666,https://www.moneycontrol.com/india/stockpricequote/engineering/emkaytapscuttingtools/ETC02,
Libas Designs,bonus,21-09-2018,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/libasdesigns/LD03,
Darshan Orna,bonus,19-09-2018,0.47619047619047616,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/darshanorna/DO04,
Mehai Technolog,bonus,18-09-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/mehaitechnology/MT03,
7NR Retail,bonus,17-09-2018,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/7nrretailltd/7RL,
Jet Infra,bonus,14-09-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/jetinfraventure/JI13,
Godrej Consumer,bonus,12-09-2018,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/personalcare/godrejconsumerproducts/GCP,
Jet Freight Log,bonus,12-09-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/jetfreightlogistics/JFL04,
Yuken India,bonus,12-09-2018,0.25,https://www.moneycontrol.com/india/stockpricequote/pumps/yukenindia/YI,
GlaxoSmithKline,bonus,11-09-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/glaxosmithklinepharmaceuticals/GSK,
Madhav Copper,bonus,05-09-2018,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/madhavcopper/MC07,
Infosys,bonus,04-09-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/infosys/IT,
Cheviot Company,bonus,29-08-2018,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/cheviotcompany/CC04,
Karur Vysya,bonus,14-08-2018,0.9090909090909091,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/karurvysyabank/KVB,
Wheels,bonus,08-08-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/wheelsindia/WI11,
DIL,bonus,08-08-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/dil/DIL03,
Sumeet Ind,bonus,02-08-2018,0.8,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/sumeetindustries/SI45,
Borosil Glass,bonus,02-08-2018,0.25,https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/borosilglassworks/BGW,
MM Forgings,bonus,18-07-2018,0.5,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/mmforgings/MMF,
Ashoka Buildcon,bonus,12-07-2018,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ashokabuildcon/AB,
