SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Kirloskar Bros,bonus,23-12-1996,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/pumps/kirloskarbrothers/KB02,
ABB India,bonus,16-12-1996,0.75,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/abbindia/ABB,
Asian Hotels,bonus,16-12-1996,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/hotels/asianhotelsnorth/AH,
Sundaram-Clayto,bonus,16-12-1996,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/sundaramclayton/SC,
IBP Company,bonus,16-12-1996,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/refineries/ibpcompany/IBP,
Wheels,bonus,11-12-1996,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/wheelsindia/WI11,
Graviss Hosp,bonus,09-12-1996,0.5,https://www.moneycontrol.com/india/stockpricequote/hotels/gravisshospitality/GLH,
Rama Paper Mill,bonus,09-12-1996,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/paper/ramapapermills/RPM,
FAL Industries,bonus,02-12-1996,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/falindustries/FAL,
Orient Abrasive,bonus,02-12-1996,0.5,https://www.moneycontrol.com/india/stockpricequote/abrasives/orientabrasives/OA01,
Bharat Hotels,bonus,25-11-1996,0.75,https://www.moneycontrol.com/india/stockpricequote/hotels/bharathotels/BH03,
Oriental Hotels,bonus,25-11-1996,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/hotels/orientalhotels/OH,
Industrial Inv,bonus,18-11-1996,0.5,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/industrialinvestmenttrust/IIT01,
Industrial Inv,bonus,18-11-1996,0.5,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/industrialinvestmenttrust/IIT01,
Punj Tractors,bonus,18-11-1996,0.5,https://www.moneycontrol.com/india/stockpricequote/autotractors/punjabtractors/PT01,
Swaraj Engines,bonus,18-11-1996,0.5,https://www.moneycontrol.com/india/stockpricequote/engines/swarajengines/SE,
IVP,bonus,10-11-1996,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/vanaspatioils/ivp/IVP,
India Sugars,bonus,10-11-1996,0.5,https://www.moneycontrol.com/india/stockpricequote/sugar/indiasugarsrefineries/ISR,
Wendt,bonus,10-11-1996,0.5,https://www.moneycontrol.com/india/stockpricequote/abrasives/wendtindia/WI05,
