SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
SBandT Intl,bonus,14-12-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/sbandtinternational/SBT01,
Srinivasa Hatch,bonus,07-12-1998,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/srinivasahatcheries/SH06,
Srinivasa Hatch,bonus,07-12-1998,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/srinivasahatcheries/SH06,
Ranbaxy Labs,bonus,01-12-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ranbaxylaboratories/RL,
Dolat Investmen,bonus,23-11-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/dolatinvestments/DI11,
Invest and Prec,bonus,02-11-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/investmentprecisioncastings/IPC01,
Aurobindo Pharm,bonus,26-10-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/aurobindopharma/AP,
Hind Everest,bonus,19-10-1998,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/machinetools/hindustaneveresttools/HET01,
Berger Paints,bonus,19-10-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/bergerpaintsindia/BPI02,
Indo-National,bonus,05-10-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/drycells/indonational/NBC,
JB Chemicals,bonus,05-10-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jbchemicalspharmaceuticals/JBC01,
Munjal Showa,bonus,28-09-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/munjalshowa/MS,
Trigyn Tech,bonus,28-09-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/trigyntechnologies/TT08,
BASF,bonus,21-09-1998,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/chemicals/basfindia/BAS,
Jayshree Tea,bonus,17-08-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/jayshreeteaindustries/JTI,
Trinity Bio-Tec,bonus,17-08-1998,0.9090909090909091,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/trinitybiotech/TBT01,
Abbott India,bonus,17-08-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/abbottindia/AI51,
Hero Motocorp,bonus,10-08-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/heromotocorp/HHM,
Sanghi Ind,bonus,03-08-1998,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/sanghiindustries/SI04,
Hind Lever Chem,bonus,22-06-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/fertilisers/hindustanleverchemicals/HLC,
VLS Finance,bonus,22-06-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/vlsfinance/VLS,
Hexaware Tech,bonus,15-06-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/hexawaretechnologies/HT02,
SmithKline Phar,bonus,08-06-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/smithklinebeechampharmaceuticalsindia/SBP,
Parekh Platinum,bonus,01-06-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/parekhplatinum/PP06,
ATN Int,bonus,13-04-1998,0.4,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/atninternational/AI50,
Mawana Sugars,bonus,06-04-1998,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/sugar/mawanasugars/MS25,
Banaras Beads,bonus,09-03-1998,0.9090909090909091,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/banarasbeads/BB03,
Chadha Paper,bonus,02-03-1998,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/paper/chadhapaper/CP08,
Ugar Sugar Work,bonus,19-01-1998,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/sugar/ugarsugarworks/USW,
Donear Ind,bonus,19-01-1998,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesweaving/donearindustries/DI25,
SIP Industries,bonus,12-01-1998,0.625,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/sipindustries/SIP02,
