SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Neueon Towers,split,07-08-2013,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ST18,
Asian Paints,split,30-07-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AP31,
Kelvin Fincap,split,24-07-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DS06,
IFL Promoters,split,11-07-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IF01,
Advanta,split,05-07-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AI39,
Centrum Capital,split,03-07-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CF09,
Ashoka Buildcon,split,03-07-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AB,
Westlife Dev,split,12-06-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DIC,
Midland Polymer,split,10-06-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MPL03,
Linkson Intl,split,06-06-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LI9,
MSR India,split,31-05-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SL11,
Pine Animation,split,17-05-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MFL02,
Mahavir Impex,split,17-05-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI26,
Veronica Prod,split,26-04-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DC09,
Safal Sec,split,23-04-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ASL05,
PI Industries,split,12-04-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PII,
Shekhawati Poly,split,10-04-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SP09,
Surabhi Chemica,split,10-04-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SCI07,
Sybly Ind,split,04-04-2013,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SI69,
Mindvision Cap,split,26-03-2013,2.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KF01,
Bil Energy,split,26-03-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BES01,
Rasoya Protein,split,21-03-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RP22,
GFL Financials,split,18-03-2013,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GFI01,
Shree Shaleen,split,06-03-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SSI12,
Raj Rayon Ind,split,04-03-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RR01,
VKS Projects,split,27-02-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VP,
M&M Financial,split,15-02-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MMF04,
PMC Fincorp,split,07-02-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PMC,
Sulabh Engineer,split,04-02-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SES,
Frontline Sol,split,31-01-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FBS01,
Radford Global,split,29-01-2013,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RR03,
20 Microns,split,28-01-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=2M,
ACI Infocom,split,23-01-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ACI07,
Moryo,split,14-01-2013,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI41,
Global Cap Mkts,split,10-01-2013,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GCM,
Visesh Infotech,split,03-01-2013,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VI15,
