SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Hind Constr,bonus,19-06-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/hindustanconstructioncompany/HCC,
NIIT,bonus,05-06-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/niit/NII,
GlaxoSmith Con,bonus,31-05-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/glaxosmithklineconsumerhealthcare/GSC04,
Ruchinfra,bonus,22-05-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/ruchiinfrastructure/RI27,
Indo Rama Synth,bonus,22-05-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/indoramasyntheticsindia/IRS,
Sree Uma Param,bonus,12-05-1995,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/sreeumaparameswarimills/SUP,
HCL Info,bonus,05-05-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/computershardware/hclinfosystems/HCL,
Castrol,bonus,05-05-1995,0.625,https://www.moneycontrol.com/india/stockpricequote/lubricants/castrolindia/CI01,
Oriental Indust,bonus,21-04-1995,0.4,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/orientalindustrialinvestmentcorporation/OII,
Metalyst Forgin,bonus,21-04-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/metalystforgings/AF01,
Salzer Electro,bonus,03-04-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/electricequipment/salzerelectronics/SE01,
Mideast India,bonus,03-04-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/mideastindia/MI13,
Premier Synth,bonus,10-03-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/premiersyntheticsprocessors/PSP,
Flex Engg,bonus,03-03-1995,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/engineering/flexengineering/FE01,
Niwas Spinning,bonus,03-03-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/niwasspinningmills/NSM01,
Anuh Pharma,bonus,24-02-1995,0.25,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/anuhpharma/AP10,
Wipro,bonus,24-02-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/wipro/W,
Beta Napthol,bonus,17-02-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/dyespigments/betanaphthol/BN,
AMJ Land,bonus,17-02-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/paper/amjland/PPP,
Banco Products,bonus,09-02-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/bancoproductsindia/BPI,
Uma Maheshwari,bonus,08-02-1995,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/umamaheshwarimills/UMM,
Prakash Ind,bonus,03-02-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/diversified/prakashindustries/PI18,
Parekh Platinum,bonus,27-01-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/parekhplatinum/PP06,
Piramal Holding,bonus,23-01-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/piramalholdings/PH06,
Lloyds Metals,bonus,13-01-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/lloydsmetalsenergy/LME,
Otis Elevator,bonus,13-01-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/electricequipment/otiselevatorcompanyindia/OEC,
Indo-National,bonus,13-01-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/drycells/indonational/NBC,
Binani Ind,bonus,13-01-1995,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/binaniindustries/BI10,
Universal Cable,bonus,13-01-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/universalcables/UC,
Polar Ind,bonus,06-01-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/domesticappliances/polarindustries/PI14,
Kedia Distiller,bonus,06-01-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/kediadistilleries/KD02,
Ruttonsha Intl,bonus,05-01-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/electricals/ruttonshainternationalrectifier/RIR,
GlaxoSmithKline,bonus,02-01-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/glaxosmithklinepharmaceuticals/GSK,
