SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Apollo Tricoat,split,31-12-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PIF03,
Info Drive Soft,split,24-12-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IDS01,
Shivamshree Bus,split,24-12-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SB13,
Omansh Ente,split,24-12-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=OE04,
PNB,split,18-12-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PNB05,
Inceptum Ent,split,18-12-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AE17,
JK Tyre & Ind,split,18-12-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JKT01,
Syschem India,split,12-12-2014,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SI71,
ICICI Bank,split,04-12-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ICI02,
Godfrey Phillip,split,28-11-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GPI,
Roto Pumps,split,27-11-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RP17,
Classic Global,split,27-11-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CGF,
Surana Solar,split,25-11-2014,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SV05,
Surana Telecom,split,25-11-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ST12,
Zen Tech,split,21-11-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ZT01,
Sanguine Media,split,20-11-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SML03,
Excel Castronic,split,20-11-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AG,
SBI,split,20-11-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SBI,
Solis Marketing,split,18-11-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SM22,
NCL Research,split,17-11-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NCL01,
Achal Invest,split,12-11-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AI68,
Shivam Auto,split,30-10-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SA13,
GCM Securities,split,28-10-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GS13,
Kridhan Infra,split,27-10-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RSI02,
PMC Fincorp,split,22-10-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PMC,
Midas Infra,split,21-10-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AF19,
Sequel e-Router,split,17-10-2014,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SR03,
Negotium Int,split,16-10-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MIT,
JBM Auto,split,08-10-2014,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JBM03,
Veronica Prod,split,08-10-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DC09,
Risa Intl,split,07-10-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GTE,
Sudarshan Chem,split,30-09-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SCI08,
Astral Poly Tec,split,25-09-2014,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=APT02,
Mah Corporation,split,25-09-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MIL02,
La Opala RG,split,24-09-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LOR,
Southern Ispat,split,22-09-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SI57,
Vertex Spinning,split,19-09-2014,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VS16,
Panama Petro,split,19-09-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PP02,
Atul Auto,split,12-09-2014,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AA08,
Allied Computer,split,11-09-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ACI13,
Alkyl Amines,split,08-09-2014,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AAC,
Camlin Fine,split,04-09-2014,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CFC03,
JK Bank,split,04-09-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JKB,
PS IT Infra,split,03-09-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PSI04,
Man Infra,split,28-08-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI37,
Havells India,split,26-08-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HI01,
Zodiac Ventures,split,21-08-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GIL03,
Mukta Agri,split,14-08-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PA08,
Mystic Electr,split,14-08-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PE08,
Alps Motor Fin,split,04-08-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AMF03,
Axis Bank,split,28-07-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AB16,
Swadeshi Ind,split,02-07-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SIL01,
Orosil Smiths,split,26-06-2014,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SSI08,
Thacker,split,24-06-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TC03,
Deepak Nitrite,split,20-06-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DN,
Greencrest Fin,split,05-06-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MGI,
Trinity Trade,split,23-05-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=STF06,
Rekvina Labs,split,30-04-2014,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RL02,
Kriptol Ind,split,23-04-2014,2.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RI40,
Cubical Fin Ser,split,23-04-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CFS03,
Matra Kaushal,split,23-04-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PLE,
Swagruha Infra,split,04-04-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MPL02,
CHL,split,03-04-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CHL,
Vikas Ecotech,split,27-03-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VGO01,
Raj Television,split,25-03-2014,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RTN,
Aarya Global,split,19-03-2014,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KIF02,
Vishvjyoti Trad,split,19-03-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VTL01,
Premier Cap,split,19-03-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PCS01,
Atlanta Infra,split,14-03-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KS,
Him Teknoforge,split,03-03-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GAG,
Finkurve Fin,split,26-02-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SL02,
R Systems Intl,split,26-02-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RSI01,
Sharon Bio Medi,split,20-02-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SBM01,
Swan Energy,split,03-02-2014,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SM09,
Sam Leaseco,split,29-01-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SL16,
Kaveri Seed,split,27-01-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KSC01,
BS Limited,split,21-01-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BT,
Mishka Finance,split,16-01-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PTF,
Cressanda Sol,split,13-01-2014,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CS17,
Thacker,split,10-01-2014,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TC03,
Maa Jagdambe,split,09-01-2014,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MJT,
Nivyah Infra,split,07-01-2014,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SVE,
