SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Havells India,split,30-12-2003,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HI01,
Jindal Steel,split,22-12-2003,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=JSP,
Deccan Gold,split,22-12-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=DGM,
TVS Motor,split,18-12-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TVS,
Mirc Electronic,split,16-12-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ME,
Sagar Product,split,16-12-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KF13,
LG Balakrishnan,split,09-12-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LGB,
NESCO,split,04-12-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NES,
Baffin Engg,split,02-12-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BE06,
Bayer CropScien,split,24-11-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BC12,
Shukun Cons,split,18-11-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SC39,
Amraworld,split,18-11-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AA13,
Amardeep,split,18-11-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AI53,
Ramco Cements,split,06-11-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MC,
Aurobindo Pharm,split,23-10-2003,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AP,
Glenmark,split,23-10-2003,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GP08,
Platinum Corp,split,23-09-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PC19,
T Spirutual,split,11-08-2003,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TSW,
Sun Techno,split,15-07-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WO,
Shalimar Prod,split,03-07-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SP37,
Eltrol,split,22-04-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=E03,
Syschem India,split,22-04-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SI71,
Khyati Multimed,split,03-02-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KME,
Panacea Biotec,split,03-02-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PB02,
Sat Ind,split,27-01-2003,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SIL15,
Venus Universal,split,23-01-2003,0.3,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VU,
Mafatlal Ind,split,22-01-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI02,
Sunitee Chem,split,13-01-2003,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SC43,
Sun Pharma,split,13-01-2003,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SPI,
