SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
Rainbow Papers,split,11-08-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RP01,
Edelweiss,split,10-08-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EC01,
Farmax India,split,03-08-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FRI,
Pratibha Ind,split,30-07-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=PI33,
Luharuka Media,split,29-07-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SMW,
MMTC Ltd,split,29-07-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MMT,
Emami,split,21-07-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=E06,
EICL,split,07-07-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EIC,
Tulip Telecom,split,06-07-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TT13,
Kriptol Ind,split,02-07-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=RI40,
Tata Global Bev,split,30-06-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TT,
Allied Computer,split,29-06-2010,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ACI13,
Veritas,split,28-06-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=V05,
Chartered Logis,split,23-06-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CL06,
Genesys Int,split,23-06-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=GIC10,
Sterlite Ind,split,21-06-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SII,
Bodal Chemicals,split,10-06-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BC15,
Kabra Extrusion,split,17-05-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KET,
EngineersInd,split,06-05-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=EI14,
Vipul,split,04-05-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=V04,
Manappuram Fin,split,03-05-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MGF01,
Tatia Global,split,22-04-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=TGV01,
Unity Infraproj,split,07-04-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=UI17,
Paisalo Digital,split,05-04-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SEI03,
M&M,split,29-03-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MM,
Simmonds-Marsha,split,29-03-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SM04,
KM Sugar Mills,split,26-03-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KMS,
Ipca Labs,split,22-03-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IL,
Murli,split,18-03-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MIL15,
Suprajit Eng,split,18-03-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=SE15,
LG Balakrishnan,split,15-03-2010,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LGB,
Well Pack Paper,split,15-03-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WPP,
India Sec,split,11-03-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=IS03,
Sterlite Techno,split,09-03-2010,0.4,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ST20,
Vaarad Ventures,split,09-03-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AC25,
JMDE Packaging,split,26-02-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=UP01,
Basant Agro Tec,split,26-02-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BAT,
Haldyn Glass,split,25-02-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=HGG,
Aishwarya Tele,split,24-02-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AT15,
Assoc Stone,split,18-02-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=ASI01,
KRBL,split,10-02-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=KRB01,
CCCL,split,10-02-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=CCC02,
Asian Films,split,04-02-2010,10.0,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=AFP02,
Bajaj Electric,split,28-01-2010,0.2,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=BE,
Farmax India,split,27-01-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=FRI,
Nakoda,split,22-01-2010,0.5,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=NTI,
Visagar Polytex,split,21-01-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=VP10,
Winsome Yarns,split,21-01-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=WY,
Mahan Ind,split,15-01-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=MI47,
Lanco Infratech,split,04-01-2010,0.1,https://www.moneycontrol.com/stocks/company_info/pricechart.php?sc_did=LI10,
